Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.000362,12.717438,[10 35] ; [131 126],[21.00993377 23.99006623] ; [119.99006623 137.00993377],1
d1,1,0.000724,11.427346,[13 32] ; [146 114],[23.45901639 21.54098361] ; [135.54098361 124.45901639],1
a4,1,0.002812,8.925426,[11 34] ; [125 133],[20.1980198 24.8019802] ; [115.8019802 142.1980198],0
s4,1,0.004651,8.01032,[10 35] ; [ 21 233],[ 4.66555184 40.33444816] ; [ 26.33444816 227.66555184],0
a5,1,0.006796,7.326128,[26 19] ; [200  60],[33.3442623 11.6557377] ; [192.6557377  67.3442623],0
r2,1,0.00847,6.931255,[35 10] ; [234  23],[40.08278146  4.91721854] ; [228.91721854  28.08278146],0
p4,1,0.012779,6.199468,[18 27] ; [154 103],[25.62913907 19.37086093] ; [146.37086093 110.62913907],0
r4,1,0.016722,5.725359,[31 14] ; [218  42],[36.73770492  8.26229508] ; [212.26229508  47.73770492],0
a7,1,0.018249,5.572123,[23 22] ; [179  80],[29.90131579 15.09868421] ; [172.09868421  86.90131579],0
v3,1,0.019427,5.462628,[10 35] ; [103 151],[17.00668896 27.99331104] ; [ 95.99331104 158.00668896],0
d5,1,0.03293,4.549433,[30 15] ; [210  50],[35.40983607  9.59016393] ; [204.59016393  55.40983607],0
s5,1,0.043424,4.078803,[ 5 40] ; [ 63 191],[10.23411371 34.76588629] ; [ 57.76588629 196.23411371],0
p3,1,0.054351,3.701871,[15 30] ; [126 132],[20.94059406 24.05940594] ; [120.05940594 137.94059406],0
v2,1,0.054376,3.701128,[18 26] ; [142 109],[23.86440678 20.13559322] ; [136.13559322 114.86440678],0
u1,1,0.062937,3.458258,[ 3 42] ; [ 46 214],[ 7.2295082 37.7704918] ; [ 41.7704918 218.2295082],0
r3,1,0.068139,3.327299,[36  9] ; [231  27],[39.65346535  5.34653465] ; [227.34653465  30.65346535],0
s6,1,0.079446,3.076209,[15 30] ; [121 134],[20.4 24.6] ; [115.6 139.4],0
a8,1,0.095151,2.784989,[ 2 41] ; [ 31 194],[ 5.29477612 37.70522388] ; [ 27.70522388 197.29477612],0
n6,1,0.101581,2.680543,[36  9] ; [229  29],[39.35643564  5.64356436] ; [225.64356436  32.35643564],0
n1,1,0.113135,2.50988,[ 5 16] ; [26 34],[ 8.03703704 12.96296296] ; [22.96296296 37.03703704],0
p2,1,0.118255,2.440283,[31 14] ; [204  53],[35.01655629  9.98344371] ; [199.98344371  57.01655629],0
p10,1,0.121939,2.39224,[32 13] ; [207  48],[35.85  9.15] ; [203.15  51.85],0
p6,1,0.123336,2.374439,[10 35] ; [ 86 168],[14.44816054 30.55183946] ; [ 81.55183946 172.44816054],0
r1,1,0.142965,2.145749,[29 16] ; [194  65],[33.00986842 11.99013158] ; [189.99013158  69.00986842],0
v1,1,0.156407,2.008625,[20 25] ; [143 113],[24.36877076 20.63122924] ; [138.63122924 117.36877076],0
n3,1,0.158017,1.9931,[11 10] ; [41 18],[13.65  7.35] ; [38.35 20.65],0
p7,1,0.163359,1.942857,[22 23] ; [153 102],[26.25 18.75] ; [148.75 106.25],0
s8,1,0.197794,1.65859,[ 8 37] ; [ 69 188],[11.47350993 33.52649007] ; [ 65.52649007 191.47350993],0
p8,1,0.200154,1.641248,[19 26] ; [132 119],[22.95608108 22.04391892] ; [128.04391892 122.95608108],0
a2,1,0.201344,1.632601,[ 7 38] ; [ 63 197],[10.32786885 34.67213115] ; [ 59.67213115 200.32786885],0
a6,1,0.250199,1.322194,[28 17] ; [184  76],[31.27868852 13.72131148] ; [180.72131148  79.27868852],0
d4,1,0.251656,1.314086,[31 14] ; [199  60],[34.04605263 10.95394737] ; [195.95394737  63.04605263],0
d3,1,0.259391,1.272003,[24 20] ; [165  95],[27.35526316 16.64473684] ; [161.64473684  98.35526316],0
p1,1,0.288422,1.12697,[ 2 43] ; [ 24 236],[ 3.83606557 41.16393443] ; [ 22.16393443 237.83606557],0
p5,1,0.294172,1.10043,[ 3 42] ; [ 31 227],[ 5.04950495 39.95049505] ; [ 28.95049505 229.04950495],0
b1,1,0.312326,1.020813,[20 25] ; [ 95 165],[16.96721311 28.03278689] ; [ 98.03278689 161.96721311],0
p12,1,0.315875,1.005952,[ 1 44] ; [ 15 241],[ 2.39202658 42.60797342] ; [ 13.60797342 242.39202658],0
s2,1,0.317828,0.997865,[ 4 40] ; [ 38 220],[ 6.1192053 37.8807947] ; [ 35.8807947 222.1192053],0
u3,1,0.352076,0.86596,[ 6 11] ; [40 44],[7.74257426 9.25742574] ; [38.25742574 45.74257426],0
s7,1,0.406475,0.689086,[10 33] ; [ 71 170],[12.26408451 30.73591549] ; [ 68.73591549 172.26408451],0
b2,1,0.409724,0.679601,[ 7 15] ; [66 95],[ 8.77595628 13.22404372] ; [64.22404372 96.77595628],0
b3,1,0.409724,0.679601,[ 7 15] ; [66 95],[ 8.77595628 13.22404372] ; [64.22404372 96.77595628],0
a3,1,0.428832,0.625984,[28 17] ; [176  82],[30.2970297 14.7029703] ; [173.7029703  84.2970297],0
n2,1,0.465781,0.531967,[16  5] ; [42 20],[14.6746988  6.3253012] ; [43.3253012 18.6746988],0
u2,1,0.507651,0.438906,[10  7] ; [41 41],[8.75757576 8.24242424] ; [42.24242424 39.75757576],0
b5,1,0.509802,0.434473,[29 16] ; [154 106],[27. 18.] ; [156. 104.],0
p11,1,0.770627,0.085004,[35 10] ; [197  63],[34.2295082 10.7704918] ; [197.7704918  62.2295082],0
b4,1,0.798399,0.065239,[24 21] ; [144 116],[24.78688525 20.21311475] ; [143.21311475 116.78688525],0
v4,1,0.941541,0.005378,[41  4] ; [236  24],[40.86885246  4.13114754] ; [236.13114754  23.86885246],0
p9,1,0.959446,0.002586,[36  8] ; [207  47],[35.87919463  8.12080537] ; [207.12080537  46.87919463],0
s1,1,0.963128,0.002137,[ 1 44] ; [  6 251],[ 1.04304636 43.95695364] ; [  5.95695364 251.04304636],0
