Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,213.165954,[118 338] ; [279  82],[221.58139535 234.41860465] ; [175.41860465 185.58139535],1
s2,1,0.0,123.080331,[163 310] ; [273 102],[243.19339623 229.80660377] ; [192.80660377 182.19339623],1
s6,1,0.0,99.33294,[246 219] ; [320  55],[313.32142857 151.67857143] ; [252.67857143 122.32142857],1
s3,1,0.0,86.331022,[198 272] ; [277  97],[264.51421801 205.48578199] ; [210.48578199 163.51421801],1
s5,1,0.0,40.013383,[112 350] ; [162 196],[154.37560976 307.62439024] ; [119.62439024 238.37560976],1
p6,1,0.0,29.444628,[131 333] ; [173 200],[168.52568698 295.47431302] ; [135.47431302 237.52568698],1
d1,1,0.0,27.279495,[241 236] ; [258 120],[278.38947368 198.61052632] ; [220.61052632 157.38947368],1
a3,1,2e-06,23.141858,[303 171] ; [298  79],[334.7520564 139.2479436] ; [266.2479436 110.7520564],1
v1,1,2e-06,23.006645,[217 250] ; [230 134],[251.20216606 215.79783394] ; [195.79783394 168.20216606],1
p3,1,2e-06,22.92525,[200 271] ; [223 155],[234.66784452 236.33215548] ; [188.33215548 189.66784452],1
d2,1,2e-06,22.45444,[191 283] ; [214 164],[225.31690141 248.68309859] ; [179.68309859 198.31690141],1
p10,1,7e-06,20.226138,[352 115] ; [327  46],[377.49166667  89.50833333] ; [301.50833333  71.49166667],1
p9,1,8e-06,20.060447,[370  96] ; [340  35],[393.41260404  72.58739596] ; [316.58739596  58.41260404],1
p4,1,1.4e-05,18.890428,[248 221] ; [255 122],[278.8498818 190.1501182] ; [224.1501182 152.8498818],1
a5,1,3.1e-05,17.368851,[318 158] ; [301  77],[345.01639344 130.98360656] ; [273.98360656 104.01639344],1
v3,1,7.8e-05,15.603643,[155 304] ; [171 190],[182.4804878 276.5195122] ; [143.5195122 217.4804878],1
u1,1,0.000125,14.714099,[ 63 414] ; [ 88 290],[ 84.24210526 392.75789474] ; [ 66.75789474 311.24210526],1
p7,1,0.0002,13.834257,[272 191] ; [262 106],[297.5234657 165.4765343] ; [236.4765343 131.5234657],1
u4,1,0.000385,12.605366,[  3 474] ; [ 16 362],[ 10.6 466.4] ; [  8.4 369.6],1
p5,1,0.000398,12.540378,[ 36 437] ; [ 57 316],[ 51.9964539 421.0035461] ; [ 41.0035461 331.9964539],1
n5,1,0.000517,12.054802,[324 148] ; [298  78],[346.20754717 125.79245283] ; [275.79245283 100.20754717],1
n4,1,0.000529,12.009061,[340 136] ; [307  69],[361.46948357 114.53051643] ; [285.53051643  90.46948357],1
d5,1,0.000618,11.720544,[364 111] ; [324  53],[383.56807512  91.43192488] ; [304.43192488  72.56807512],1
b2,1,0.001435,10.160653,[ 75 174] ; [113 145],[ 92.33136095 156.66863905] ; [ 95.66863905 162.33136095],0
b3,1,0.001435,10.160653,[ 75 174] ; [113 145],[ 92.33136095 156.66863905] ; [ 95.66863905 162.33136095],0
p12,1,0.001638,9.916396,[ 24 445] ; [ 41 334],[ 36.11966825 432.88033175] ; [ 28.88033175 346.11966825],0
r1,1,0.001773,9.770729,[368 107] ; [323  53],[385.693302  89.306698] ; [305.306698  70.693302],0
p8,1,0.002087,9.471558,[220 247] ; [215 157],[242.12753278 224.87246722] ; [192.87246722 179.12753278],0
v2,1,0.005055,7.859673,[237 218] ; [224 138],[256.7380661 198.2619339] ; [204.2619339 157.7380661],0
r4,1,0.007072,7.254487,[438  39] ; [364  14],[447.43157895  29.56842105] ; [354.56842105  23.43157895],0
u3,1,0.011122,6.445701,[93 78] ; [57 23],[102.19123506  68.80876494] ; [47.80876494 32.19123506],0
d4,1,0.012576,6.227825,[377  98] ; [324  53],[390.8157277  84.1842723] ; [310.1842723  66.8157277],0
n6,1,0.016865,5.710419,[387  88] ; [329  47],[399.64747356  75.35252644] ; [316.35252644  59.64747356],0
r2,1,0.018623,5.536598,[448  27] ; [365   9],[454.85865724  20.14134276] ; [358.14134276  15.85865724],0
a8,1,0.021708,5.269073,[ 49 388] ; [ 58 285],[ 59.9474359 377.0525641] ; [ 47.0525641 295.9474359],0
a2,1,0.026414,4.928684,[ 99 378] ; [103 275],[112.69473684 364.30526316] ; [ 89.30526316 288.69473684],0
s4,1,0.035823,4.405533,[ 68 401] ; [ 75 301],[ 79.36923077 389.63076923] ; [ 63.63076923 312.36923077],0
a4,1,0.038182,4.296889,[195 280] ; [182 196],[209.93552169 265.06447831] ; [167.06447831 210.93552169],0
n1,1,0.060276,3.529768,[34 79] ; [33 43],[40.05820106 72.94179894] ; [26.94179894 49.05820106],0
u2,1,0.061083,3.507731,[91 80] ; [52 27],[97.812 73.188] ; [45.188 33.812],0
b1,1,0.064817,3.409627,[165 312] ; [154 224],[177.96842105 299.03157895] ; [141.03157895 236.96842105],0
a7,1,0.125518,2.347082,[355 120] ; [264 113],[345.09976526 129.90023474] ; [273.90023474 103.09976526],0
p1,1,0.131836,2.270756,[ 33 440] ; [ 37 339],[ 38.99882214 434.00117786] ; [ 31.00117786 344.99882214],0
a1,1,0.15933,1.980574,[ 18 459] ; [ 22 356],[ 22.31578947 454.68421053] ; [ 17.68421053 360.31578947],0
p11,1,0.183436,1.769564,[371 106] ; [308  70],[378.81052632  98.18947368] ; [300.18947368  77.81052632],0
a6,1,0.211387,1.561899,[334 141] ; [250 127],[325.58685446 149.41314554] ; [258.41314554 118.58685446],0
p2,1,0.262397,1.256064,[387  85] ; [320  57],[393.05535925  78.94464075] ; [313.94464075  63.05535925],0
n2,1,0.396227,0.719748,[88 26] ; [56 22],[85.5 28.5] ; [58.5 19.5],0
d3,1,0.421702,0.645568,[322 151] ; [267 111],[327.3760282 145.6239718] ; [261.6239718 116.3760282],0
s1,1,0.52826,0.397738,[ 14 456] ; [ 14 358],[ 15.62945368 454.37054632] ; [ 12.37054632 359.62945368],0
b5,1,0.626408,0.236964,[293 184] ; [226 152],[289.54736842 187.45263158] ; [229.45263158 148.54736842],0
n3,1,0.696361,0.152285,[84 29] ; [56 22],[82.82722513 30.17277487] ; [57.17277487 20.82722513],0
b4,1,0.784953,0.074458,[277 200] ; [216 162],[275.04210526 201.95789474] ; [217.95789474 160.04210526],0
