Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000419,12.444822,[13 22] ; [103  46],[22.06521739 12.93478261] ; [93.93478261 55.06521739],1
a6,1,0.222804,1.486222,[23 12] ; [81 68],[19.7826087 15.2173913] ; [84.2173913 64.7826087],0
s3,1,0.233144,1.421579,[20 15] ; [68 80],[16.83060109 18.16939891] ; [71.16939891 76.83060109],0
d2,1,0.244115,1.356675,[16 19] ; [52 96],[13.00546448 21.99453552] ; [54.99453552 93.00546448],0
p5,1,0.309022,1.034851,[ 2 33] ; [ 17 130],[ 3.65384615 31.34615385] ; [ 15.34615385 131.65384615],0
u2,1,0.325008,0.968688,[8 6] ; [26 35],[6.34666667 7.65333333] ; [27.65333333 33.34666667],0
a7,1,0.350438,0.871871,[19 16] ; [93 55],[21.42076503 13.57923497] ; [90.57923497 57.42076503],0
v1,1,0.378334,0.776109,[11 22] ; [60 84],[13.23728814 19.76271186] ; [57.76271186 86.23728814],0
d5,1,0.391848,0.7332,[23 12] ; [108  40],[25.05464481  9.94535519] ; [105.94535519  42.05464481],0
a2,1,0.392293,0.731823,[ 5 30] ; [ 14 135],[ 3.61413043 31.38586957] ; [ 15.38586957 133.61413043],0
n2,1,0.404147,0.695953,[13  2] ; [36 11],[11.85483871  3.14516129] ; [37.14516129  9.85483871],0
d3,1,0.431051,0.619989,[17 17] ; [85 63],[19.05494505 14.94505495] ; [82.94505495 65.05494505],0
n3,1,0.459416,0.547317,[12  3] ; [33 14],[10.88709677  4.11290323] ; [34.11290323 12.88709677],0
a1,1,0.47209,0.51708,[ 3 32] ; [  8 141],[ 2.0923913 32.9076087] ; [  8.9076087 140.0923913],0
p7,1,0.476156,0.507655,[20 14] ; [76 70],[18.13333333 15.86666667] ; [77.86666667 68.13333333],0
s2,1,0.499389,0.456234,[17 18] ; [63 86],[15.2173913 19.7826087] ; [64.7826087 84.2173913],0
p1,1,0.531696,0.391149,[ 4 31] ; [ 12 136],[ 3.06010929 31.93989071] ; [ 12.93989071 135.06010929],0
p12,1,0.550077,0.357179,[ 1 33] ; [  8 140],[ 1.68131868 32.31868132] ; [  7.31868132 140.68131868],0
s5,1,0.59034,0.289814,[ 7 26] ; [ 36 104],[ 8.20231214 24.79768786] ; [ 34.79768786 105.20231214],0
s6,1,0.606845,0.264795,[18 17] ; [81 63],[19.3575419 15.6424581] ; [79.6424581 64.3575419],0
v2,1,0.699579,0.14891,[14 20] ; [65 80],[15.00558659 18.99441341] ; [63.99441341 81.00558659],0
d4,1,0.829213,0.046531,[26  9] ; [108  41],[25.48913043  9.51086957] ; [108.51086957  40.48913043],0
a8,1,0.860171,0.031031,[ 4 30] ; [ 15 125],[ 3.71264368 30.28735632] ; [ 15.28735632 124.71264368],0
s8,1,0.868547,0.027392,[11 24] ; [ 49 100],[11.41304348 23.58695652] ; [ 48.58695652 100.41304348],0
b5,1,0.886215,0.020476,[23 12] ; [96 53],[22.63586957 12.36413043] ; [96.36413043 52.63586957],0
p6,1,0.890157,0.019073,[11 21] ; [48 97],[10.66666667 21.33333333] ; [48.33333333 96.66666667],0
a5,1,0.89258,0.018236,[19 16] ; [79 70],[18.64130435 16.35869565] ; [79.35869565 69.64130435],0
a3,1,0.895324,0.017311,[21 14] ; [87 61],[20.6557377 14.3442623] ; [87.3442623 60.6557377],0
s1,1,0.902522,0.015,[ 1 33] ; [  5 144],[ 1.1147541 32.8852459] ; [  4.8852459 144.1147541],0
u1,1,0.935398,0.00657,[ 2 33] ; [  8 141],[ 1.90217391 33.09782609] ; [  8.09782609 140.90217391],0
p4,1,0.943349,0.00505,[17 17] ; [73 75],[16.81318681 17.18681319] ; [73.18681319 74.81318681],0
s7,1,0.944328,0.004876,[13 21] ; [53 88],[12.82285714 21.17714286] ; [53.17714286 87.82285714],0
a4,1,0.948951,0.004099,[11 24] ; [ 46 103],[10.8423913 24.1576087] ; [ 46.1576087 102.8423913],0
d1,1,0.950584,0.003841,[15 20] ; [63 86],[14.83695652 20.16304348] ; [63.16304348 85.83695652],0
