Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,63.337831,[203 173] ; [211  38],[249.0624 126.9376] ; [164.9376  84.0624],1
p7,1,0.0,51.606798,[215 157] ; [208  36],[255.44805195 116.55194805] ; [167.55194805  76.44805195],1
p8,1,0.0,32.044819,[178 194] ; [175  72],[212.14216478 159.85783522] ; [140.85783522 106.14216478],1
p3,1,0.0,29.187547,[171 205] ; [168  81],[203.9424 172.0576] ; [135.0576 113.9424],1
s8,1,1e-06,23.222033,[144 231] ; [144 104],[173.35473515 201.64526485] ; [114.64526485 133.35473515],1
s7,1,1e-05,19.546337,[155 206] ; [145  91],[181.40703518 179.59296482] ; [118.59296482 117.40703518],1
p5,1,2.9e-05,17.450405,[ 28 348] ; [ 46 203],[ 44.5184 331.4816] ; [ 29.4816 219.5184],1
a1,1,0.000197,13.856376,[  7 370] ; [ 20 229],[ 16.26038339 360.73961661] ; [ 10.73961661 238.26038339],1
u1,1,0.000328,12.902407,[ 61 316] ; [ 70 179],[ 78.89297125 298.10702875] ; [ 52.10702875 196.89297125],1
n4,1,0.000352,12.771471,[285  90] ; [218  31],[302.28365385  72.71634615] ; [200.71634615  48.28365385],1
s5,1,0.000723,11.428453,[113 255] ; [104 131],[132.43117745 235.56882255] ; [ 84.56882255 150.43117745],1
v1,1,0.000851,11.127183,[188 177] ; [159  85],[207.97208539 157.02791461] ; [139.02791461 104.97208539],1
a4,1,0.001445,10.146998,[164 212] ; [141 108],[183.488 192.512] ; [121.512 127.488],0
s2,1,0.002102,9.458033,[176 196] ; [148  99],[194.71405493 177.28594507] ; [129.28594507 117.71405493],0
p9,1,0.002555,9.100917,[315  57] ; [230  18],[327.  45.] ; [218.  30.],0
s6,1,0.003295,8.636397,[243 128] ; [184  56],[259.27495908 111.72504092] ; [167.72504092  72.27495908],0
b3,1,0.003536,8.508197,[ 68 150] ; [73 86],[ 81.5331565 136.4668435] ; [59.4668435 99.5331565],0
b2,1,0.003536,8.508197,[ 68 150] ; [73 86],[ 81.5331565 136.4668435] ; [59.4668435 99.5331565],0
p1,1,0.003787,8.383017,[ 21 354] ; [ 30 218],[ 30.69823435 344.30176565] ; [ 20.30176565 227.69823435],0
n5,1,0.005543,7.693298,[274  99] ; [205  42],[288.17258065  84.82741935] ; [190.82741935  56.17258065],0
d1,1,0.007921,7.051285,[247 130] ; [188  61],[261.97284345 115.02715655] ; [173.02715655  75.97284345],0
p12,1,0.009097,6.803626,[ 21 355] ; [ 28 219],[ 29.57303371 346.42696629] ; [ 19.42696629 227.57303371],0
a2,1,0.015175,5.895982,[ 88 289] ; [ 80 169],[101.17571885 275.82428115] ; [ 66.82428115 182.17571885],0
d2,1,0.024564,5.054336,[186 190] ; [146 103],[199.7312 176.2688] ; [132.2688 116.7312],0
d4,1,0.026873,4.898955,[326  50] ; [230  19],[334.4896  41.5104] ; [221.5104  27.4896],0
p10,1,0.033026,4.544415,[310  64] ; [220  27],[319.19484702  54.80515298] ; [210.80515298  36.19484702],0
n6,1,0.034323,4.478543,[312  62] ; [221  26],[321.00161031  52.99838969] ; [211.99838969  35.00161031],0
b1,1,0.035973,4.398376,[122 255] ; [101 148],[134.29872204 242.70127796] ; [ 88.70127796 160.29872204],0
d3,1,0.049352,3.863339,[275 102] ; [198  50],[285.3136  91.6864] ; [187.6864  60.3136],0
u4,1,0.053675,3.722771,[  4 373] ; [  8 240],[  7.2384 369.7616] ; [  4.7616 243.2384],0
s4,1,0.059657,3.546885,[ 53 323] ; [ 48 194],[ 61.44983819 314.55016181] ; [ 39.55016181 202.44983819],0
a3,1,0.107841,2.585578,[273 104] ; [193  54],[281.54166667  95.45833333] ; [184.45833333  62.54166667],0
s1,1,0.108826,2.571182,[  6 365] ; [  9 238],[  9.00485437 361.99514563] ; [  5.99514563 241.00485437],0
s3,1,0.110017,2.553975,[200 170] ; [149  97],[209.62662338 160.37337662] ; [139.37337662 106.62662338],0
a6,1,0.163794,1.938842,[272 105] ; [166  82],[264.2016 112.7984] ; [173.7984  74.2016],0
v3,1,0.291127,1.114403,[140 222] ; [104 138],[146.2384106 215.7615894] ; [ 97.7615894 144.2384106],0
n2,1,0.433535,0.613335,[60 19] ; [37 16],[58.0530303 20.9469697] ; [38.9469697 14.0530303],0
u2,1,0.480297,0.498188,[56 46] ; [34 22],[58.10126582 43.89873418] ; [31.89873418 24.10126582],0
r3,1,0.482708,0.492739,[365  10] ; [237   9],[363.52657005  11.47342995] ; [238.47342995   7.52657005],0
a7,1,0.517027,0.41982,[289  87] ; [185  63],[285.61538462  90.38461538] ; [188.38461538  59.61538462],0
a5,1,0.518117,0.41764,[290  87] ; [197  52],[293.28913738  83.71086262] ; [193.71086262  55.28913738],0
n1,1,0.567397,0.327057,[28 51] ; [21 31],[29.54961832 49.45038168] ; [19.45038168 32.54961832],0
p11,1,0.586993,0.295065,[307  70] ; [207  42],[309.54952077  67.45047923] ; [204.45047923  44.54952077],0
n3,1,0.595437,0.281933,[61 20] ; [37 15],[59.68421053 21.31578947] ; [38.31578947 13.68421053],0
v4,1,0.613734,0.254774,[358  15] ; [239   8],[359.16290323  13.83709677] ; [237.83709677   9.16290323],0
v2,1,0.706395,0.141905,[209 151] ; [146  99],[211.23966942 148.76033058] ; [143.76033058 101.23966942],0
b5,1,0.719219,0.129242,[231 146] ; [149 100],[228.84984026 148.15015974] ; [151.15015974  97.84984026],0
r2,1,0.740867,0.109366,[354  19] ; [233  11],[354.86385737  18.13614263] ; [232.13614263  11.86385737],0
r4,1,0.75106,0.100642,[344  33] ; [229  20],[345.08146965  31.91853035] ; [227.91853035  21.08146965],0
r1,1,0.758715,0.094353,[311  61] ; [205  43],[309.6  62.4] ; [206.4  41.6],0
u3,1,0.8316,0.04522,[60 43] ; [33 22],[60.62658228 42.37341772] ; [32.37341772 22.62658228],0
b4,1,0.892455,0.018279,[219 158] ; [146 103],[219.81629393 157.18370607] ; [145.18370607 103.81629393],0
a8,1,0.964965,0.001929,[ 51 289] ; [ 33 189],[ 50.81850534 289.18149466] ; [ 33.18149466 188.81850534],0
