Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000724,11.42776,[4 3] ; [ 2 30],[1.07692308 5.92307692] ; [ 4.92307692 27.07692308],1
p7,1,0.002419,9.200816,[6 1] ; [ 8 24],[2.51282051 4.48717949] ; [11.48717949 20.51282051],0
p4,1,0.002419,9.200816,[6 1] ; [ 8 24],[2.51282051 4.48717949] ; [11.48717949 20.51282051],0
s6,1,0.005712,7.638974,[5 1] ; [ 8 24],[2.05263158 3.94736842] ; [10.94736842 21.05263158],0
u2,1,0.012825,6.193095,[3 2] ; [ 1 13],[1.05263158 3.94736842] ; [ 2.94736842 11.05263158],0
r3,1,0.030625,4.67386,[6 1] ; [13 19],[3.41025641 3.58974359] ; [15.58974359 16.41025641],0
a5,1,0.030625,4.67386,[6 1] ; [13 19],[3.41025641 3.58974359] ; [15.58974359 16.41025641],0
p6,1,0.033699,4.509908,[3 4] ; [ 3 27],[1.13513514 5.86486486] ; [ 4.86486486 25.13513514],0
s2,1,0.060343,3.527931,[4 3] ; [ 7 25],[1.97435897 5.02564103] ; [ 9.02564103 22.97435897],0
v3,1,0.064822,3.409501,[3 4] ; [ 4 27],[1.28947368 5.71052632] ; [ 5.71052632 25.28947368],0
r4,1,0.106037,2.612309,[3 4] ; [ 5 27],[1.43589744 5.56410256] ; [ 6.56410256 25.43589744],0
v2,1,0.107181,2.595297,[4 3] ; [ 8 23],[2.21052632 4.78947368] ; [ 9.78947368 21.21052632],0
p10,1,0.115838,2.472705,[5 2] ; [12 19],[3.13157895 3.86842105] ; [13.86842105 17.13157895],0
p9,1,0.158088,1.992422,[5 2] ; [13 18],[3.31578947 3.68421053] ; [14.68421053 16.31578947],0
a4,1,0.170763,1.876234,[1 6] ; [13 18],[2.57894737 4.42105263] ; [11.42105263 19.57894737],0
p12,1,0.172831,1.858218,[1 5] ; [ 1 31],[0.31578947 5.68421053] ; [ 1.68421053 30.31578947],0
p11,1,0.184471,1.761231,[5 2] ; [14 18],[3.41025641 3.58974359] ; [15.58974359 16.41025641],0
b4,1,0.184471,1.761231,[2 5] ; [18 14],[3.58974359 3.41025641] ; [16.41025641 15.58974359],0
a3,1,0.184471,1.761231,[2 5] ; [18 14],[3.58974359 3.41025641] ; [16.41025641 15.58974359],0
d1,1,0.188204,1.73162,[1 6] ; [13 19],[2.51282051 4.48717949] ; [11.48717949 20.51282051],0
u3,1,0.226023,1.465714,[2 3] ; [ 2 12],[1.05263158 3.94736842] ; [ 2.94736842 11.05263158],0
r1,1,0.262044,1.257924,[4 3] ; [11 21],[2.69230769 4.30769231] ; [12.30769231 19.69230769],0
s3,1,0.289651,1.121245,[4 3] ; [11 20],[2.76315789 4.23684211] ; [12.23684211 18.76315789],0
p2,1,0.289651,1.121245,[4 3] ; [11 20],[2.76315789 4.23684211] ; [12.23684211 18.76315789],0
s5,1,0.30451,1.054339,[2 5] ; [ 4 27],[1.10526316 5.89473684] ; [ 4.89473684 26.10526316],0
n6,1,0.34092,0.906969,[5 2] ; [16 15],[3.86842105 3.13157895] ; [17.13157895 13.86842105],0
v1,1,0.341591,0.904453,[3 4] ; [ 8 24],[1.97435897 5.02564103] ; [ 9.02564103 22.97435897],0
s7,1,0.399233,0.710635,[1 6] ; [ 9 21],[1.89189189 5.10810811] ; [ 8.10810811 21.89189189],0
b1,1,0.424688,0.637307,[3 4] ; [19 13],[3.94871795 3.05128205] ; [18.05128205 13.94871795],0
n4,1,0.444284,0.585193,[4 3] ; [23  9],[4.84615385 2.15384615] ; [22.15384615  9.84615385],0
a6,1,0.444284,0.585193,[3 4] ; [ 9 23],[2.15384615 4.84615385] ; [ 9.84615385 22.15384615],0
b5,1,0.519674,0.414541,[4 3] ; [14 18],[3.23076923 3.76923077] ; [14.76923077 17.23076923],0
r2,1,0.56635,0.328827,[3 4] ; [17 14],[3.68421053 3.31578947] ; [16.31578947 14.68421053],0
s4,1,0.652397,0.202891,[1 6] ; [ 7 25],[1.43589744 5.56410256] ; [ 6.56410256 25.43589744],0
d3,1,0.655546,0.19898,[2 5] ; [12 20],[2.51282051 4.48717949] ; [11.48717949 20.51282051],0
s1,1,0.698079,0.150478,[1 6] ; [ 3 29],[0.71794872 6.28205128] ; [ 3.28205128 28.71794872],0
p5,1,0.698079,0.150478,[1 6] ; [ 3 29],[0.71794872 6.28205128] ; [ 3.28205128 28.71794872],0
n5,1,0.767957,0.087054,[5 2] ; [21 11],[4.66666667 2.33333333] ; [21.33333333 10.66666667],0
d2,1,0.79127,0.070046,[3 4] ; [15 16],[3.31578947 3.68421053] ; [14.68421053 16.31578947],0
b2,1,0.822729,0.050192,[2 2] ; [11 14],[1.79310345 2.20689655] ; [11.20689655 13.79310345],0
b3,1,0.822729,0.050192,[2 2] ; [11 14],[1.79310345 2.20689655] ; [11.20689655 13.79310345],0
d5,1,0.846838,0.037309,[3 4] ; [15 17],[3.23076923 3.76923077] ; [14.76923077 17.23076923],0
d4,1,0.889381,0.019345,[5 2] ; [22 10],[4.84615385 2.15384615] ; [22.15384615  9.84615385],0
