Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,37.189097,[370 152] ; [28 50],[346.26 175.74] ; [51.74 26.26],1
p8,1,0.0,31.921916,[318 198] ; [22 57],[294.85714286 221.14285714] ; [45.14285714 33.85714286],1
p7,1,0.0,25.513477,[368 149] ; [32 44],[348.73524452 168.26475548] ; [51.26475548 24.73524452],1
p3,1,0.000836,11.160207,[307 217] ; [30 48],[293.33554817 230.66445183] ; [43.66445183 34.33554817],1
p10,1,0.000854,11.120574,[487  35] ; [65 14],[479.44093178  42.55906822] ; [72.55906822  6.44093178],1
r3,1,0.001834,9.708366,[504  15] ; [71  8],[499.03846154  19.96153846] ; [75.96153846  3.03846154],0
v4,1,0.004591,8.033699,[502  17] ; [71  8],[497.30267559  21.69732441] ; [75.69732441  3.30267559],0
p6,1,0.004971,7.889836,[234 285] ; [22 56],[222.55276382 296.44723618] ; [33.44723618 44.55276382],0
d5,1,0.005414,7.735698,[446  77] ; [56 21],[437.57666667  85.42333333] ; [64.42333333 12.57666667],0
p11,1,0.017013,5.695035,[452  72] ; [60 19],[444.92205638  79.07794362] ; [67.07794362 11.92205638],0
r4,1,0.017076,5.688515,[486  38] ; [67 12],[480.55058043  43.44941957] ; [72.44941957  6.55058043],0
a3,1,0.018598,5.53888,[405 117] ; [51 27],[396.72 125.28] ; [59.28 18.72],0
n6,1,0.021014,5.325658,[477  44] ; [65 13],[471.42237062  49.57762938] ; [70.57762938  7.42237062],0
v1,1,0.02112,5.316849,[305 203] ; [35 41],[295.75342466 212.24657534] ; [44.24657534 31.75342466],0
u4,1,0.029514,4.737384,[ 11 512] ; [ 5 74],[ 13.90033223 509.09966777] ; [ 2.09966777 76.90033223],0
n2,1,0.061062,3.508293,[64 24] ; [21  2],[67.38738739 20.61261261] ; [17.61261261  5.38738739],0
d4,1,0.065665,3.388195,[444  79] ; [59 18],[438.44833333  84.55166667] ; [64.55166667 12.44833333],0
s4,1,0.085269,2.961505,[ 75 443] ; [17 60],[ 80.09411765 437.90588235] ; [11.90588235 65.09411765],0
a5,1,0.087543,2.918979,[416 108] ; [56 23],[410.16252073 113.83747927] ; [61.83747927 17.16252073],0
n1,1,0.095026,2.787106,[36 51] ; [14  9],[39.54545455 47.45454545] ; [10.45454545 12.54545455],0
r1,1,0.10356,2.649848,[429  92] ; [59 20],[423.74666667  97.25333333] ; [64.25333333 14.74666667],0
a1,1,0.13063,2.285003,[ 25 499] ; [ 7 72],[ 27.80762852 496.19237148] ; [ 4.19237148 74.80762852],0
s1,1,0.131899,2.270005,[ 16 501] ; [ 5 72],[ 18.27777778 498.72222222] ; [ 2.72222222 74.27777778],0
b1,1,0.138799,2.191226,[187 337] ; [35 44],[192.91542289 331.08457711] ; [29.08457711 49.91542289],0
n5,1,0.193195,1.693083,[461  59] ; [66 13],[457.49582638  62.50417362] ; [69.50417362  9.49582638],0
s6,1,0.208378,1.582658,[368 141] ; [51 27],[363.32367973 145.67632027] ; [55.67632027 22.32367973],0
n3,1,0.212721,1.552812,[65 22] ; [20  3],[67.22727273 19.77272727] ; [17.77272727  5.22727273],0
s5,1,0.259482,1.271517,[187 313] ; [22 50],[182.69230769 317.30769231] ; [26.30769231 45.69230769],0
p5,1,0.272381,1.204716,[ 80 443] ; [ 8 68],[ 76.83472454 446.16527546] ; [11.16527546 64.83472454],0
s7,1,0.327689,0.958008,[283 217] ; [39 38],[279.02946274 220.97053726] ; [42.97053726 34.02946274],0
d3,1,0.383229,0.760317,[366 158] ; [50 27],[362.70216306 161.29783694] ; [53.29783694 23.70216306],0
a2,1,0.418139,0.655538,[142 382] ; [18 61],[139.03814262 384.96185738] ; [20.96185738 58.03814262],0
a4,1,0.438024,0.601454,[266 257] ; [36 42],[262.80532446 260.19467554] ; [39.19467554 38.80532446],0
r2,1,0.453032,0.563054,[491  23] ; [73  5],[489.68918919  24.31081081] ; [74.31081081  3.68918919],0
p12,1,0.462736,0.53927,[ 52 470] ; [10 69],[ 53.85024958 468.14975042] ; [ 8.14975042 70.85024958],0
s3,1,0.463627,0.537124,[308 208] ; [42 34],[305.06756757 210.93243243] ; [44.93243243 31.06756757],0
d2,1,0.475962,0.5081,[278 246] ; [37 39],[275.1 248.9] ; [39.9 36.1],0
b4,1,0.535278,0.384361,[299 225] ; [48 31],[301.53897181 222.46102819] ; [45.46102819 33.53897181],0
b5,1,0.568395,0.325376,[314 210] ; [50 29],[316.31177446 207.68822554] ; [47.68822554 31.31177446],0
v2,1,0.609067,0.261535,[303 203] ; [42 32],[300.98275862 205.01724138] ; [44.01724138 29.98275862],0
a8,1,0.618492,0.247993,[ 81 390] ; [11 63],[ 79.50825688 391.49174312] ; [12.49174312 61.50825688],0
d1,1,0.655514,0.199019,[332 192] ; [48 31],[330.21558872 193.78441128] ; [49.78441128 29.21558872],0
s8,1,0.661235,0.192027,[260 261] ; [41 37],[261.80467446 259.19532554] ; [39.19532554 38.80467446],0
b2,1,0.759949,0.093359,[134 198] ; [21 34],[132.97157623 199.02842377] ; [22.02842377 32.97157623],0
b3,1,0.759949,0.093359,[134 198] ; [21 34],[132.97157623 199.02842377] ; [22.02842377 32.97157623],0
u1,1,0.760052,0.093277,[105 419] ; [17 62],[106.01658375 417.98341625] ; [15.98341625 63.01658375],0
a7,1,0.825188,0.048787,[377 146] ; [56 23],[376.17774086 146.82225914] ; [56.82225914 22.17774086],0
a6,1,0.844584,0.038429,[361 162] ; [54 23],[361.74166667 161.25833333] ; [53.25833333 23.74166667],0
u2,1,0.907597,0.013472,[66 52] ; [16 12],[66.2739726 51.7260274] ; [15.7260274 12.2739726],0
u3,1,0.907597,0.013472,[66 52] ; [16 12],[66.2739726 51.7260274] ; [15.7260274 12.2739726],0
v3,1,0.917174,0.010815,[219 289] ; [31 42],[218.58864028 289.41135972] ; [31.41135972 41.58864028],0
s2,1,0.947209,0.004384,[281 238] ; [42 35],[281.27013423 237.72986577] ; [41.72986577 35.27013423],0
p1,1,0.955209,0.003155,[ 52 472] ; [ 8 71],[ 52.13930348 471.86069652] ; [ 7.86069652 71.13930348],0
