Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,44.976807,[135   6] ; [22 18],[122.3038674  18.6961326] ; [34.6961326  5.3038674],1
r3,1,5e-06,20.891594,[138   3] ; [31  9],[131.6519337   9.3480663] ; [37.3480663  2.6519337],1
a5,1,4.1e-05,16.816555,[113  28] ; [19 21],[102.82872928  38.17127072] ; [29.17127072 10.82872928],1
r2,1,0.000135,14.57434,[134   6] ; [29  9],[128.20224719  11.79775281] ; [34.79775281  3.20224719],1
a7,1,0.002084,9.473738,[109  32] ; [21 19],[101.27071823  39.72928177] ; [28.72928177 11.27071823],0
d3,1,0.004923,7.907647,[112  29] ; [23 17],[105.16574586  35.83425414] ; [29.83425414 10.16574586],0
d5,1,0.006676,7.358065,[119  22] ; [26 14],[112.9558011  28.0441989] ; [32.0441989  7.9558011],0
d1,1,0.006927,7.291735,[90 51] ; [16 24],[82.57458564 58.42541436] ; [23.42541436 16.57458564],0
n6,1,0.007161,7.232143,[118  22] ; [26 14],[112.  28.] ; [32.  8.],0
v1,1,0.008311,6.965244,[83 56] ; [14 25],[75.74719101 63.25280899] ; [21.25280899 17.74719101],0
b1,1,0.016972,5.699308,[45 96] ; [21 19],[51.41436464 89.58563536] ; [14.58563536 25.41436464],0
p2,1,0.024618,5.050563,[125  16] ; [29 10],[120.63333333  20.36666667] ; [33.36666667  5.63333333],0
v4,1,0.025228,5.008183,[136   5] ; [34  5],[133.16666667   7.83333333] ; [36.83333333  2.16666667],0
a2,1,0.030319,4.691141,[ 37 104] ; [ 4 36],[ 31.93922652 109.06077348] ; [ 9.06077348 30.93922652],0
v3,1,0.031869,4.605505,[51 82] ; [ 8 32],[45.3583815 87.6416185] ; [13.6416185 26.3583815],0
s7,1,0.032916,4.550137,[70 67] ; [12 26],[64.19428571 72.80571429] ; [17.80571429 20.19428571],0
d4,1,0.03963,4.233653,[119  22] ; [28 12],[114.51381215  26.48618785] ; [32.48618785  7.51381215],0
s6,1,0.052265,3.767251,[101  38] ; [22 17],[96.0505618 42.9494382] ; [26.9494382 12.0505618],0
u1,1,0.055713,3.660613,[ 24 117] ; [ 2 38],[ 20.25414365 120.74585635] ; [ 5.74585635 34.25414365],0
s5,1,0.068181,3.326267,[45 91] ; [ 7 32],[40.41142857 95.58857143] ; [11.58857143 27.41142857],0
n1,1,0.097782,2.741355,[10 22] ; [8 6],[12.52173913 19.47826087] ; [5.47826087 8.52173913],0
n4,1,0.139862,2.179477,[108  33] ; [26 14],[104.38674033  36.61325967] ; [29.61325967 10.38674033],0
v2,1,0.163521,1.941358,[77 60] ; [17 22],[73.17045455 63.82954545] ; [20.82954545 18.17045455],0
s8,1,0.172872,1.857857,[66 74] ; [14 26],[62.22222222 77.77777778] ; [17.77777778 22.22222222],0
a6,1,0.174622,1.842807,[94 47] ; [22 18],[90.36464088 50.63535912] ; [25.63535912 14.36464088],0
a1,1,0.177018,1.822484,[  4 137] ; [ 3 37],[  5.45303867 135.54696133] ; [ 1.54696133 38.45303867],0
s3,1,0.182566,1.776609,[78 59] ; [18 22],[74.30508475 62.69491525] ; [21.69491525 18.30508475],0
p9,1,0.18587,1.750052,[114  25] ; [29 11],[111.04469274  27.95530726] ; [31.95530726  8.04469274],0
p10,1,0.187283,1.73886,[111  28] ; [28 12],[107.93854749  31.06145251] ; [31.06145251  8.93854749],0
d2,1,0.202229,1.6262,[72 68] ; [16 24],[68.44444444 71.55555556] ; [19.55555556 20.44444444],0
n5,1,0.205393,1.603608,[109  32] ; [27 13],[105.94475138  35.05524862] ; [30.05524862  9.94475138],0
p7,1,0.235596,1.406752,[94 45] ; [23 17],[90.8547486 48.1452514] ; [26.1452514 13.8547486],0
p8,1,0.324382,0.971194,[73 66] ; [17 22],[70.28089888 68.71910112] ; [19.71910112 19.28089888],0
s2,1,0.336573,0.92344,[74 64] ; [18 22],[71.3258427 66.6741573] ; [20.6741573 19.3258427],0
a4,1,0.337904,0.918367,[68 72] ; [16 24],[65.33333333 74.66666667] ; [18.66666667 21.33333333],0
n3,1,0.38673,0.749199,[21 10] ; [12  3],[22.23913043  8.76086957] ; [10.76086957  4.23913043],0
u3,1,0.39684,0.717882,[27 16] ; [7 7],[25.64912281 17.35087719] ; [8.35087719 5.64912281],0
p11,1,0.465898,0.531687,[110  31] ; [29 11],[108.28176796  32.71823204] ; [30.71823204  9.28176796],0
n2,1,0.513118,0.427704,[22  9] ; [12  3],[22.91304348  8.08695652] ; [11.08695652  3.91304348],0
p5,1,0.521892,0.410153,[ 10 130] ; [ 4 35],[ 10.94972067 129.05027933] ; [ 3.05027933 35.94972067],0
p6,1,0.564699,0.331633,[57 82] ; [14 25],[55.44382022 83.55617978] ; [15.55617978 23.44382022],0
a8,1,0.580773,0.304987,[ 15 110] ; [ 6 33],[ 16.00609756 108.99390244] ; [ 4.99390244 34.00609756],0
s4,1,0.604352,0.268481,[ 22 117] ; [ 5 35],[ 20.96648045 118.03351955] ; [ 6.03351955 33.96648045],0
p12,1,0.67382,0.177166,[  5 136] ; [ 2 38],[  5.45303867 135.54696133] ; [ 1.54696133 38.45303867],0
a3,1,0.713318,0.134985,[96 45] ; [26 14],[95.03867403 45.96132597] ; [26.96132597 13.03867403],0
b3,1,0.792032,0.069523,[31 58] ; [ 8 17],[30.44736842 58.55263158] ; [ 8.55263158 16.44736842],0
b2,1,0.792032,0.069523,[31 58] ; [ 8 17],[30.44736842 58.55263158] ; [ 8.55263158 16.44736842],0
u2,1,0.930645,0.007575,[24 19] ; [8 6],[24.14035088 18.85964912] ; [7.85964912 6.14035088],0
s1,1,0.985306,0.000339,[  7 131] ; [ 2 38],[  6.97752809 131.02247191] ; [ 2.02247191 37.97752809],0
b5,1,0.991847,0.000104,[88 53] ; [25 15],[88.02762431 52.97237569] ; [24.97237569 15.02762431],0
b4,1,0.995208,3.6e-05,[81 60] ; [23 17],[81.01657459 59.98342541] ; [22.98342541 17.01657459],0
