Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.029867,4.716906,[ 8 16] ; [8 3],[10.97142857 13.02857143] ; [5.02857143 5.97142857],0
n4,1,0.046104,3.977775,[19  5] ; [5 6],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
p7,1,0.046104,3.977775,[ 5 19] ; [6 5],[ 7.54285714 16.45714286] ; [3.45714286 7.54285714],0
p2,1,0.052896,3.747215,[ 9 15] ; [8 3],[11.65714286 12.34285714] ; [5.34285714 5.65714286],0
b1,1,0.052896,3.747215,[15  9] ; [3 8],[12.34285714 11.65714286] ; [5.65714286 5.34285714],0
n5,1,0.053309,3.734217,[17  7] ; [4 7],[14.4  9.6] ; [6.6 4.4],0
d5,1,0.101319,2.684659,[21  3] ; [7 4],[19.2  4.8] ; [8.8 2.2],0
p6,1,0.19765,1.659652,[ 4 20] ; [4 7],[ 5.48571429 18.51428571] ; [2.51428571 8.48571429],0
s8,1,0.19765,1.659652,[ 4 20] ; [4 7],[ 5.48571429 18.51428571] ; [2.51428571 8.48571429],0
n2,1,0.206969,1.5925,[6 2] ; [2 3],[4.92307692 3.07692308] ; [3.07692308 1.92307692],0
a5,1,0.226238,1.46436,[18  6] ; [6 5],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
p4,1,0.226238,1.46436,[ 6 18] ; [5 6],[ 7.54285714 16.45714286] ; [3.45714286 7.54285714],0
r1,1,0.227334,1.457467,[10 14] ; [7 4],[11.65714286 12.34285714] ; [5.34285714 5.65714286],0
r4,1,0.23437,1.414141,[ 8 16] ; [6 5],[ 9.6 14.4] ; [4.4 6.6],0
p9,1,0.239731,1.382174,[11 12] ; [7 3],[12.54545455 10.45454545] ; [5.45454545 4.54545455],0
a4,1,0.253089,1.306173,[ 9 15] ; [2 9],[ 7.54285714 16.45714286] ; [3.45714286 7.54285714],0
a2,1,0.274689,1.193182,[ 6 18] ; [ 1 10],[ 4.8 19.2] ; [2.2 8.8],0
b5,1,0.344157,0.894886,[15  9] ; [5 6],[13.71428571 10.28571429] ; [6.28571429 4.71428571],0
v1,1,0.391249,0.735058,[ 7 16] ; [5 6],[ 8.11764706 14.88235294] ; [3.88235294 7.11764706],0
s6,1,0.391249,0.735058,[ 7 16] ; [5 6],[ 8.11764706 14.88235294] ; [3.88235294 7.11764706],0
a8,1,0.436887,0.604444,[ 8 16] ; [2 8],[ 7.05882353 16.94117647] ; [2.94117647 7.05882353],0
s7,1,0.495378,0.464824,[ 4 17] ; [3 7],[ 4.74193548 16.25806452] ; [2.25806452 7.74193548],0
n6,1,0.594525,0.283333,[12 12] ; [6 4],[12.70588235 11.29411765] ; [5.29411765 4.70588235],0
d1,1,0.599203,0.276199,[11 13] ; [4 7],[10.28571429 13.71428571] ; [4.71428571 6.28571429],0
v2,1,0.599203,0.276199,[11 13] ; [4 7],[10.28571429 13.71428571] ; [4.71428571 6.28571429],0
r3,1,0.611196,0.258437,[17  6] ; [9 2],[17.58823529  5.41176471] ; [8.41176471 2.58823529],0
d2,1,0.632124,0.229191,[11 13] ; [6 5],[11.65714286 12.34285714] ; [5.34285714 5.65714286],0
p10,1,0.655667,0.19883,[10 14] ; [5 5],[10.58823529 13.41176471] ; [4.41176471 5.58823529],0
a6,1,0.670269,0.181287,[17  7] ; [7 4],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
b4,1,0.673633,0.177381,[19  5] ; [8 3],[18.51428571  5.48571429] ; [8.48571429 2.51428571],0
p3,1,0.673633,0.177381,[ 5 19] ; [3 8],[ 5.48571429 18.51428571] ; [2.51428571 8.48571429],0
s3,1,0.710906,0.137374,[ 8 16] ; [4 6],[ 8.47058824 15.52941176] ; [3.52941176 6.47058824],0
b3,1,0.71714,0.13125,[ 3 11] ; [2 5],[ 3.33333333 10.66666667] ; [1.66666667 5.33333333],0
b2,1,0.71714,0.13125,[ 3 11] ; [2 5],[ 3.33333333 10.66666667] ; [1.66666667 5.33333333],0
d4,1,0.719932,0.128558,[16  8] ; [8 3],[16.45714286  7.54285714] ; [7.54285714 3.45714286],0
n3,1,0.724939,0.12381,[4 4] ; [3 2],[4.30769231 3.69230769] ; [2.69230769 2.30769231],0
d3,1,0.766242,0.088384,[14 10] ; [7 4],[14.4  9.6] ; [6.6 4.4],0
r2,1,0.801106,0.063462,[13  9] ; [7 4],[13.33333333  8.66666667] ; [6.66666667 4.33333333],0
a3,1,0.849853,0.035837,[16  7] ; [8 3],[16.23529412  6.76470588] ; [7.76470588 3.23529412],0
v3,1,0.886436,0.020396,[ 6 18] ; [3 8],[ 6.17142857 17.82857143] ; [2.82857143 8.17142857],0
u2,1,0.898195,0.016369,[3 5] ; [1 2],[2.90909091 5.09090909] ; [1.09090909 1.90909091],0
p1,1,0.940753,0.005524,[ 2 22] ; [ 1 10],[ 2.05714286 21.94285714] ; [ 0.94285714 10.05714286],0
s5,1,0.954891,0.0032,[ 4 19] ; [2 9],[ 4.05882353 18.94117647] ; [1.94117647 9.05882353],0
s2,1,0.956333,0.002998,[ 5 19] ; [2 8],[ 4.94117647 19.05882353] ; [2.05882353 7.94117647],0
