Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,88.133452,[9 9] ; [578  19],[17.1804878  0.8195122] ; [569.8195122  27.1804878],1
v4,1,0.0,47.417428,[12  6] ; [579  16],[17.35399674  0.64600326] ; [573.64600326  21.35399674],1
r3,1,0.00078,11.287569,[15  3] ; [576  16],[17.43934426  0.56065574] ; [573.56065574  18.43934426],1
a6,1,0.002812,8.925365,[ 7 11] ; [426 170],[12.69381107  5.30618893] ; [420.30618893 175.69381107],0
s2,1,0.003388,8.585816,[ 3 14] ; [317 274],[8.94736842 8.05263158] ; [311.05263158 279.94736842],0
s3,1,0.005121,7.836049,[ 4 13] ; [339 249],[9.63801653 7.36198347] ; [333.36198347 254.63801653],0
d1,1,0.006354,7.447138,[ 8 10] ; [439 158],[13.08292683  4.91707317] ; [433.91707317 163.08292683],0
a3,1,0.008122,7.006423,[9 9] ; [458 137],[13.71288744  4.28711256] ; [453.28711256 141.71288744],0
p5,1,0.028481,4.798719,[ 5 13] ; [ 65 524],[ 2.07578254 15.92421746] ; [ 67.92421746 521.07578254],0
d3,1,0.036136,4.39068,[10  8] ; [459 138],[13.72682927  4.27317073] ; [455.27317073 141.72682927],0
n6,1,0.042852,4.10125,[12  6] ; [500  92],[15.10819672  2.89180328] ; [496.89180328  95.10819672],0
v1,1,0.046481,3.964094,[ 6 12] ; [331 250],[10.12687813  7.87312187] ; [326.87312187 254.12687813],0
s6,1,0.053782,3.719465,[9 9] ; [415 169],[12.67774086  5.32225914] ; [411.32225914 172.67774086],0
a2,1,0.08572,2.952967,[ 2 16] ; [178 419],[ 5.26829268 12.73170732] ; [174.73170732 422.26829268],0
b1,1,0.109589,2.56014,[10  8] ; [221 376],[ 6.76097561 11.23902439] ; [224.23902439 372.76097561],0
p9,1,0.123001,2.37868,[12  5] ; [495  91],[14.29353234  2.70646766] ; [492.70646766  93.29353234],0
n2,1,0.134657,2.237979,[2 3] ; [94 38],[3.50364964 1.49635036] ; [92.49635036 39.50364964],0
n5,1,0.136388,2.218244,[11  7] ; [452 140],[13.66229508  4.33770492] ; [449.33770492 142.66229508],0
a7,1,0.143195,2.14328,[11  7] ; [453 142],[13.62479608  4.37520392] ; [450.37520392 144.62479608],0
a5,1,0.184168,1.763664,[12  6] ; [475 122],[14.25365854  3.74634146] ; [472.74634146 124.25365854],0
u1,1,0.215871,1.531612,[ 2 16] ; [141 456],[ 4.18536585 13.81463415] ; [138.81463415 458.18536585],0
a4,1,0.272296,1.205145,[ 7 11] ; [310 286],[9.29315961 8.70684039] ; [307.70684039 288.29315961],0
d4,1,0.273256,1.200328,[15  3] ; [542  54],[16.32899023  1.67100977] ; [540.67100977  55.32899023],0
d2,1,0.332361,0.939676,[ 8 10] ; [333 262],[10.01305057  7.98694943] ; [330.98694943 264.01305057],0
p2,1,0.379174,0.773378,[14  4] ; [504  87],[15.31034483  2.68965517] ; [502.68965517  88.31034483],0
n4,1,0.429845,0.623242,[13  5] ; [475 120],[14.32952692  3.67047308] ; [473.67047308 121.32952692],0
v3,1,0.455468,0.557008,[9 9] ; [234 334],[ 7.46416382 10.53583618] ; [235.53583618 332.46416382],0
s5,1,0.461532,0.542177,[ 5 13] ; [208 366],[ 6.47635135 11.52364865] ; [206.52364865 367.47635135],0
b4,1,0.477322,0.504976,[12  6] ; [348 249],[10.53658537  7.46341463] ; [349.46341463 247.53658537],0
b3,1,0.497699,0.45984,[3 8] ; [135 227],[4.06970509 6.93029491] ; [133.93029491 228.06970509],0
b2,1,0.497699,0.45984,[3 8] ; [135 227],[4.06970509 6.93029491] ; [133.93029491 228.06970509],0
n3,1,0.51246,0.429041,[3 2] ; [96 35],[3.63970588 1.36029412] ; [95.36029412 35.63970588],0
s4,1,0.539016,0.377367,[ 2 16] ; [ 97 489],[ 2.95033113 15.04966887] ; [ 96.04966887 489.95033113],0
p3,1,0.549467,0.358273,[ 8 10] ; [306 287],[9.25040917 8.74959083] ; [304.74959083 288.25040917],0
s1,1,0.549731,0.357799,[ 1 17] ; [ 18 570],[ 0.56435644 17.43564356] ; [ 18.43564356 569.56435644],0
p10,1,0.559569,0.34045,[13  4] ; [483 106],[13.91419142  3.08580858] ; [482.08580858 106.91419142],0
u3,1,0.588489,0.29271,[5 4] ; [89 49],[5.75510204 3.24489796] ; [88.24489796 49.75510204],0
p11,1,0.594092,0.283998,[13  5] ; [463 134],[13.93170732  4.06829268] ; [462.06829268 134.93170732],0
u2,1,0.595801,0.281376,[6 3] ; [79 58],[5.23972603 3.76027397] ; [79.76027397 57.23972603],0
p12,1,0.610888,0.258884,[ 2 16] ; [ 46 542],[ 1.42574257 16.57425743] ; [ 46.57425743 541.42574257],0
b5,1,0.685309,0.16421,[10  8] ; [360 237],[10.82926829  7.17073171] ; [359.17073171 237.82926829],0
s7,1,0.691613,0.157345,[7 8] ; [294 273],[7.75773196 7.24226804] ; [293.24226804 273.75773196],0
p4,1,0.722874,0.125756,[12  6] ; [371 222],[11.28314239  6.71685761] ; [371.71685761 221.28314239],0
s8,1,0.751925,0.099921,[ 8 10] ; [285 306],[8.66009852 9.33990148] ; [284.33990148 306.66009852],0
a8,1,0.756282,0.096328,[ 2 15] ; [ 77 456],[ 2.44181818 14.55818182] ; [ 76.55818182 456.44181818],0
p1,1,0.762746,0.091129,[ 1 17] ; [ 44 547],[ 1.33004926 16.66995074] ; [ 43.66995074 547.33004926],0
p8,1,0.763217,0.090757,[9 9] ; [313 271],[9.62790698 8.37209302] ; [312.37209302 271.62790698],0
p6,1,0.777988,0.079491,[ 6 12] ; [214 371],[ 6.56716418 11.43283582] ; [213.43283582 371.56716418],0
p7,1,0.879146,0.02312,[12  6] ; [374 202],[11.6969697  6.3030303] ; [374.3030303 201.6969697],0
v2,1,0.889896,0.019164,[10  7] ; [346 226],[10.27504244  6.72495756] ; [345.72495756 226.27504244],0
