Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.004584,8.036609,[31  1] ; [51 19],[25.7254902  6.2745098] ; [56.2745098 13.7254902],0
p7,1,0.007143,7.236651,[24  7] ; [32 34],[17.89690722 13.10309278] ; [38.10309278 27.89690722],0
n6,1,0.011262,6.423571,[28  4] ; [44 26],[22.58823529  9.41176471] ; [49.41176471 20.58823529],0
v1,1,0.013266,6.133342,[17 14] ; [20 49],[11.47 19.53] ; [25.53 43.47],0
v3,1,0.014567,5.968111,[12 20] ; [11 59],[ 7.21568627 24.78431373] ; [15.78431373 54.21568627],0
p11,1,0.018079,5.588474,[26  6] ; [40 30],[20.70588235 11.29411765] ; [45.29411765 24.70588235],0
s8,1,0.024513,5.057967,[12 20] ; [12 58],[ 7.52941176 24.47058824] ; [16.47058824 53.52941176],0
v4,1,0.046919,3.948308,[29  2] ; [54 16],[25.47524752  5.52475248] ; [57.52475248 12.47524752],0
r1,1,0.048106,3.906287,[20 12] ; [29 41],[15.37254902 16.62745098] ; [33.62745098 36.37254902],0
p2,1,0.073601,3.200821,[25  7] ; [42 28],[21.01960784 10.98039216] ; [45.98039216 24.01960784],0
a3,1,0.087654,2.916936,[15 17] ; [20 48],[11.2 20.8] ; [23.8 44.2],0
b3,1,0.103808,2.646038,[ 2 17] ; [13 31],[ 4.52380952 14.47619048] ; [10.47619048 33.52380952],0
b2,1,0.103808,2.646038,[ 2 17] ; [13 31],[ 4.52380952 14.47619048] ; [10.47619048 33.52380952],0
s6,1,0.104692,2.632575,[18 13] ; [28 41],[14.26 16.74] ; [31.74 37.26],0
p5,1,0.106768,2.601426,[ 5 27] ; [ 4 65],[ 2.85148515 29.14851485] ; [ 6.14851485 62.85148515],0
r4,1,0.109316,2.564087,[24  8] ; [41 29],[20.39215686 11.60784314] ; [44.60784314 25.39215686],0
a7,1,0.121304,2.4004,[19 13] ; [30 40],[15.37254902 16.62745098] ; [33.62745098 36.37254902],0
p1,1,0.125105,2.352217,[ 1 31] ; [ 9 61],[ 3.1372549 28.8627451] ; [ 6.8627451 63.1372549],0
d3,1,0.131324,2.276786,[14 18] ; [20 50],[10.66666667 21.33333333] ; [23.33333333 46.66666667],0
n3,1,0.171307,1.871468,[6 1] ; [15 11],[4.45454545 2.54545455] ; [16.54545455  9.45454545],0
p6,1,0.204932,1.606869,[11 21] ; [15 52],[ 8.4040404 23.5959596] ; [17.5959596 49.4040404],0
a6,1,0.288365,1.127241,[14 18] ; [23 47],[11.60784314 20.39215686] ; [25.39215686 44.60784314],0
b4,1,0.323326,0.975445,[14 18] ; [38 32],[16.31372549 15.68627451] ; [35.68627451 34.31372549],0
s1,1,0.329258,0.951813,[ 1 30] ; [ 6 64],[ 2.14851485 28.85148515] ; [ 4.85148515 65.14851485],0
p4,1,0.329741,0.949915,[13 18] ; [22 47],[10.85 20.15] ; [24.15 44.85],0
s2,1,0.364004,0.824031,[13 19] ; [22 48],[10.98039216 21.01960784] ; [24.01960784 45.98039216],0
d4,1,0.406597,0.688728,[17 15] ; [31 39],[15.05882353 16.94117647] ; [32.94117647 37.05882353],0
b5,1,0.429144,0.62514,[17 15] ; [43 27],[18.82352941 13.17647059] ; [41.17647059 28.82352941],0
d2,1,0.445195,0.582857,[ 4 28] ; [13 57],[ 5.33333333 26.66666667] ; [11.66666667 58.33333333],0
n4,1,0.512595,0.428767,[19 12] ; [38 32],[17.4950495 13.5049505] ; [39.5049505 30.4950495],0
u2,1,0.519513,0.414861,[8 8] ; [20 29],[6.89230769 9.10769231] ; [21.10769231 27.89230769],0
s4,1,0.519894,0.414103,[ 6 25] ; [10 60],[ 4.91089109 26.08910891] ; [11.08910891 58.91089109],0
