Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,94.257148,[ 4 92] ; [165 102],[44.69421488 51.30578512] ; [124.30578512 142.69421488],1
d4,1,0.0,72.500823,[39 56] ; [228  38],[70.26315789 24.73684211] ; [196.73684211  69.26315789],1
d3,1,0.0,41.265896,[33 63] ; [191  76],[59.23966942 36.76033058] ; [164.76033058 102.23966942],1
a5,1,0.0,32.807335,[41 55] ; [200  67],[63.73553719 32.26446281] ; [177.26446281  89.73553719],1
a7,1,0.0,25.834455,[44 51] ; [199  67],[63.94736842 31.05263158] ; [179.05263158  86.94736842],1
a3,1,8e-06,20.003711,[41 52] ; [187  80],[58.9 34.1] ; [169.1  97.9],1
r4,1,6.9e-05,15.849967,[60 36] ; [220  47],[74.04958678 21.95041322] ; [205.95041322  61.04958678],1
d2,1,8.5e-05,15.434986,[24 72] ; [127 137],[40.26666667 55.73333333] ; [110.73333333 153.26666667],1
a6,1,0.000113,14.911211,[49 47] ; [194  73],[64.26446281 31.73553719] ; [178.73553719  88.26446281],1
a4,1,0.000247,13.438378,[22 73] ; [118 147],[36.94444444 58.05555556] ; [103.05555556 161.94444444],1
r1,1,0.00076,11.336301,[56 39] ; [204  61],[68.61111111 26.38888889] ; [191.38888889  73.61111111],1
a2,1,0.00101,10.808607,[ 6 90] ; [ 56 211],[16.39669421 79.60330579] ; [ 45.60330579 221.39669421],0
r2,1,0.001829,9.713355,[74 21] ; [236  25],[82.7247191 12.2752809] ; [227.2752809  33.7247191],0
r3,1,0.00192,9.624542,[71 23] ; [236  30],[80.16111111 13.83888889] ; [226.83888889  39.16111111],0
p10,1,0.002658,9.028312,[51 42] ; [191  75],[62.6908078 30.3091922] ; [179.3091922  86.6908078],0
p4,1,0.003619,8.465871,[24 69] ; [114 152],[35.74930362 57.25069638] ; [102.25069638 163.74930362],0
v2,1,0.004606,8.027907,[30 58] ; [133 125],[41.4566474 46.5433526] ; [121.5433526 136.4566474],0
p2,1,0.012774,6.200164,[58 38] ; [196  69],[67.54570637 28.45429363] ; [186.45429363  78.54570637],0
n4,1,0.021465,5.288602,[54 40] ; [188  79],[63.01385042 30.98614958] ; [178.98614958  88.01385042],0
p3,1,0.021959,5.249017,[24 72] ; [101 165],[33.14917127 62.85082873] ; [ 91.85082873 174.14917127],0
b5,1,0.024135,5.084915,[47 49] ; [166 101],[56.33057851 39.66942149] ; [156.66942149 110.33057851],0
s1,1,0.029213,4.755013,[ 6 88] ; [  5 261],[ 2.87222222 91.12777778] ; [  8.12777778 257.87222222],0
s6,1,0.03517,4.43689,[29 65] ; [115 151],[37.6 56.4] ; [106.4 159.6],0
u1,1,0.041136,4.170412,[ 5 91] ; [ 34 233],[10.31404959 85.68595041] ; [ 28.68595041 238.31404959],0
v4,1,0.042729,4.106105,[76 18] ; [236  29],[81.69359331 12.30640669] ; [230.30640669  34.69359331],0
u3,1,0.046635,3.958502,[20 35] ; [43 37],[25.66666667 29.33333333] ; [37.33333333 42.66666667],0
u2,1,0.066146,3.376169,[22 32] ; [45 34],[27.20300752 26.79699248] ; [39.79699248 39.20300752],0
n6,1,0.074475,3.181521,[64 31] ; [204  62],[70.52631579 24.47368421] ; [197.47368421  68.52631579],0
p7,1,0.095105,2.785761,[35 57] ; [127 137],[41.86516854 50.13483146] ; [120.13483146 143.86516854],0
p1,1,0.116798,2.459737,[ 9 87] ; [ 13 252],[ 5.85041551 90.14958449] ; [ 16.14958449 248.85041551],0
b1,1,0.144057,2.134078,[43 53] ; [ 97 170],[37.02479339 58.97520661] ; [102.97520661 164.02479339],0
n2,1,0.147634,2.096526,[27  9] ; [42 27],[23.65714286 12.34285714] ; [45.34285714 23.65714286],0
p9,1,0.156641,2.00636,[60 32] ; [192  71],[65.30704225 26.69295775] ; [186.69295775  76.30704225],0
v3,1,0.191614,1.705161,[22 70] ; [ 80 177],[26.88825215 65.11174785] ; [ 75.11174785 181.88825215],0
s7,1,0.203097,1.61996,[15 76] ; [ 58 196],[19.25507246 71.74492754] ; [ 53.74492754 200.25507246],0
b2,1,0.222598,1.487545,[22 32] ; [ 49 106],[18.34449761 35.65550239] ; [ 52.65550239 102.34449761],0
b3,1,0.222598,1.487545,[22 32] ; [ 49 106],[18.34449761 35.65550239] ; [ 52.65550239 102.34449761],0
v1,1,0.227715,1.455075,[32 61] ; [108 152],[36.88385269 56.11614731] ; [103.11614731 156.88385269],0
s5,1,0.264864,1.243154,[12 83] ; [ 46 216],[15.43417367 79.56582633] ; [ 42.56582633 219.43417367],0
p8,1,0.340498,0.908554,[32 61] ; [106 159],[35.84916201 57.15083799] ; [102.15083799 162.84916201],0
p11,1,0.370818,0.80092,[64 32] ; [191  76],[67.43801653 28.56198347] ; [187.56198347  79.43801653],0
