Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,48.833699,[23 48] ; [137  36],[46.55737705 24.44262295] ; [113.44262295  59.55737705],1
d3,1,0.0,29.1981,[28 43] ; [131  42],[46.26639344 24.73360656] ; [112.73360656  60.26639344],1
u1,1,0.000101,15.121525,[ 2 69] ; [ 41 132],[12.51229508 58.48770492] ; [ 30.48770492 142.51229508],1
r4,1,0.000107,15.000201,[52 19] ; [159  14],[61.39754098  9.60245902] ; [149.60245902  23.39754098],1
a5,1,0.000171,14.120211,[41 30] ; [140  33],[52.66803279 18.33196721] ; [128.33196721  44.66803279],1
n6,1,0.000435,12.376237,[45 23] ; [149  24],[54.73858921 13.26141079] ; [139.26141079  33.73858921],1
d5,1,0.001061,10.717502,[46 25] ; [145  28],[55.57786885 15.42213115] ; [135.42213115  37.57786885],0
p4,1,0.002093,9.465992,[31 39] ; [113  59],[41.65289256 28.34710744] ; [102.34710744  69.65289256],0
a2,1,0.00329,8.638958,[ 8 63] ; [ 50 123],[16.87704918 54.12295082] ; [ 41.12295082 131.87704918],0
p2,1,0.003598,8.476173,[50 19] ; [152  21],[57.59504132 11.40495868] ; [144.40495868  28.59504132],0
d1,1,0.004977,7.887708,[27 44] ; [100  73],[36.95491803 34.04508197] ; [90.04508197 82.95491803],0
p8,1,0.009467,6.732548,[26 43] ; [95 74],[35.07983193 33.92016807] ; [85.92016807 83.07983193],0
b1,1,0.016699,5.727715,[35 36] ; [ 57 116],[26.7704918 44.2295082] ; [ 65.2295082 107.7704918],0
r3,1,0.018574,5.541149,[63  8] ; [165   6],[66.89256198  4.10743802] ; [161.10743802   9.89256198],0
p3,1,0.021078,5.320291,[26 44] ; [92 80],[34.1322314 35.8677686] ; [83.8677686 88.1322314],0
s6,1,0.052475,3.76055,[41 27] ; [125  46],[47.23012552 20.76987448] ; [118.76987448  52.23012552],0
r2,1,0.056027,3.651263,[62  8] ; [163   8],[65.3526971  4.6473029] ; [159.6473029  11.3526971],0
r1,1,0.062936,3.458268,[52 19] ; [143  28],[57.2107438 13.7892562] ; [137.7892562  33.2107438],0
b3,1,0.0632,3.451353,[27 25] ; [39 68],[21.58490566 30.41509434] ; [44.41509434 62.58490566],0
b2,1,0.0632,3.451353,[27 25] ; [39 68],[21.58490566 30.41509434] ; [44.41509434 62.58490566],0
v4,1,0.068372,3.321667,[62  7] ; [165   7],[64.99170124  4.00829876] ; [162.00829876   9.99170124],0
b5,1,0.077921,3.107741,[40 31] ; [118  55],[45.97540984 25.02459016] ; [112.02459016  60.97540984],0
a8,1,0.089386,2.885397,[ 6 62] ; [ 27 126],[10.15384615 57.84615385] ; [ 22.84615385 130.15384615],0
p6,1,0.092909,2.823242,[21 45] ; [74 95],[26.68085106 39.31914894] ; [ 68.31914894 100.68085106],0
n4,1,0.099902,2.707108,[47 23] ; [133  39],[52.0661157 17.9338843] ; [127.9338843  44.0661157],0
n5,1,0.217116,1.52333,[49 20] ; [135  37],[52.68049793 16.31950207] ; [131.31950207  40.68049793],0
s3,1,0.254383,1.299068,[41 30] ; [85 86],[36.96694215 34.03305785] ; [89.03305785 81.96694215],0
p5,1,0.260317,1.267069,[ 4 65] ; [ 18 155],[ 6.27272727 62.72727273] ; [ 15.72727273 157.27272727],0
n1,1,0.273322,1.2,[14 10] ; [13 17],[12. 12.] ; [15. 15.],0
p12,1,0.286727,1.134926,[ 2 66] ; [ 11 161],[ 3.68333333 64.31666667] ; [  9.31666667 162.68333333],0
v2,1,0.291192,1.114102,[33 36] ; [93 75],[36.6835443 32.3164557] ; [89.3164557 78.6835443],0
s5,1,0.293237,1.1047,[29 39] ; [ 59 108],[25.46382979 42.53617021] ; [ 62.53617021 104.46382979],0
p9,1,0.29809,1.082721,[57 12] ; [150  21],[59.5125  9.4875] ; [147.4875  23.5125],0
d4,1,0.334738,0.93048,[54 17] ; [141  32],[56.74180328 14.25819672] ; [138.25819672  34.74180328],0
a3,1,0.337735,0.919011,[49 22] ; [129  43],[52.00823045 18.99176955] ; [125.99176955  46.00823045],0
p10,1,0.369369,0.805787,[53 15] ; [141  29],[55.42857143 12.57142857] ; [138.57142857  31.42857143],0
p7,1,0.507262,0.43971,[41 27] ; [109  59],[43.22033898 24.77966102] ; [106.77966102  61.22033898],0
d2,1,0.544185,0.367838,[29 42] ; [78 95],[31.1352459 39.8647541] ; [75.8647541 97.1352459],0
s7,1,0.554791,0.348804,[28 41] ; [73 90],[30.0387931 38.9612069] ; [70.9612069 92.0387931],0
s1,1,0.583777,0.300169,[ 3 66] ; [  5 165],[ 2.30962343 66.69037657] ; [  5.69037657 164.30962343],0
a1,1,0.594748,0.28299,[ 3 68] ; [  5 168],[ 2.32786885 68.67213115] ; [  5.67213115 167.32786885],0
u2,1,0.601508,0.272727,[10 12] ; [23 21],[11. 11.] ; [22. 22.],0
n2,1,0.668447,0.183424,[21  3] ; [25  5],[20.44444444  3.55555556] ; [25.55555556  4.44444444],0
u3,1,0.714863,0.133468,[15  7] ; [28 16],[14.33333333  7.66666667] ; [28.66666667 15.33333333],0
s8,1,0.816401,0.053906,[28 42] ; [ 72 101],[28.80658436 41.19341564] ; [ 71.19341564 101.80658436],0
n3,1,0.817375,0.053325,[17  6] ; [23  7],[17.35849057  5.64150943] ; [22.64150943  7.35849057],0
p1,1,0.850144,0.035696,[ 4 66] ; [ 11 162],[ 4.32098765 65.67901235] ; [ 10.67901235 162.32098765],0
s2,1,0.861022,0.030651,[34 37] ; [84 87],[34.61983471 36.38016529] ; [83.38016529 87.61983471],0
s4,1,0.92512,0.008834,[15 56] ; [ 35 135],[14.73029046 56.26970954] ; [ 35.26970954 134.73029046],0
b4,1,0.940409,0.005588,[41 30] ; [99 74],[40.73770492 30.26229508] ; [99.26229508 73.73770492],0
p11,1,0.967528,0.001657,[54 17] ; [132  41],[54.12295082 16.87704918] ; [131.87704918  41.12295082],0
a4,1,0.975614,0.000934,[32 38] ; [79 93],[32.10743802 37.89256198] ; [78.89256198 93.10743802],0
