Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.267167,[37 55] ; [126  39],[58.35019455 33.64980545] ; [104.64980545  60.35019455],1
p11,1,0.0,27.846886,[42 55] ; [125  40],[61.82824427 35.17175573] ; [105.17175573  59.82824427],1
v4,1,0.0,26.875,[65 31] ; [150  12],[80. 16.] ; [135.  27.],1
p7,1,0.0,25.621691,[14 81] ; [75 89],[32.64478764 62.35521236] ; [ 56.35521236 107.64478764],1
p10,1,1e-06,24.501301,[35 59] ; [113  51],[53.92248062 40.07751938] ; [94.07751938 69.92248062],1
r3,1,1e-06,23.667515,[67 29] ; [151  12],[80.8030888 15.1969112] ; [137.1969112  25.8030888],1
p4,1,1.4e-05,18.810895,[14 81] ; [67 98],[29.59615385 65.40384615] ; [ 51.40384615 113.59615385],1
r4,1,3.9e-05,16.899469,[56 41] ; [134  31],[70.34351145 26.65648855] ; [119.65648855  45.34351145],1
v1,1,4.5e-05,16.665807,[19 76] ; [73 88],[34.140625 60.859375] ; [ 57.859375 103.140625],1
a1,1,0.000105,15.039341,[12 85] ; [  2 163],[ 5.18320611 91.81679389] ; [  8.81679389 156.18320611],1
b1,1,0.003041,8.782874,[51 46] ; [ 56 109],[39.61450382 57.38549618] ; [67.38549618 97.61450382],0
p6,1,0.006196,7.492451,[ 7 88] ; [ 33 131],[14.67181467 80.32818533] ; [ 25.32818533 138.67181467],0
r1,1,0.007147,7.23574,[54 42] ; [119  45],[63.87692308 32.12307692] ; [109.12307692  54.87692308],0
p3,1,0.011263,6.423412,[17 79] ; [ 53 112],[25.74712644 70.25287356] ; [ 44.25287356 120.74712644],0
s6,1,0.016489,5.749944,[27 69] ; [71 94],[36.04597701 59.95402299] ; [ 61.95402299 103.04597701],0
s1,1,0.017588,5.636726,[ 5 91] ; [  1 162],[ 2.22393822 93.77606178] ; [  3.77606178 159.22393822],0
d3,1,0.019031,5.498644,[49 48] ; [107  57],[57.97701149 39.02298851] ; [98.02298851 65.97701149],0
v2,1,0.028079,4.82323,[32 60] ; [78 81],[40.3187251 51.6812749] ; [69.6812749 89.3187251],0
a6,1,0.038544,4.280856,[56 41] ; [116  49],[63.67938931 33.32061069] ; [108.32061069  56.67938931],0
d5,1,0.040629,4.19142,[62 35] ; [125  40],[69.23282443 27.76717557] ; [117.76717557  47.23282443],0
n6,1,0.05343,3.730427,[62 34] ; [125  40],[68.7816092 27.2183908] ; [118.2183908  46.7816092],0
p1,1,0.055973,3.652859,[10 87] ; [  7 157],[ 6.31800766 90.68199234] ; [ 10.68199234 153.31800766],0
