Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,42.506044,[ 3 54] ; [68 52],[22.86440678 34.13559322] ; [48.13559322 71.86440678],1
d3,1,0.0,31.570739,[13 42] ; [83 37],[30.17142857 24.82857143] ; [65.82857143 54.17142857],1
d5,1,7e-06,20.22053,[23 33] ; [91 29],[36.27272727 19.72727273] ; [77.72727273 42.27272727],1
r1,1,5.9e-05,16.144975,[18 39] ; [76 43],[30.44318182 26.55681818] ; [63.55681818 55.44318182],1
a5,1,0.000633,11.675691,[21 36] ; [77 43],[31.55932203 25.44067797] ; [66.44067797 53.55932203],1
a3,1,0.005159,7.822731,[24 32] ; [77 41],[32.50574713 23.49425287] ; [68.49425287 49.50574713],0
u2,1,0.009048,6.81328,[10 23] ; [26 17],[15.63157895 17.36842105] ; [20.36842105 22.63157895],0
d2,1,0.014586,5.965772,[16 41] ; [56 62],[23.45142857 33.54857143] ; [48.54857143 69.45142857],0
p9,1,0.018344,5.563026,[27 28] ; [80 38],[34.01734104 20.98265896] ; [72.98265896 45.01734104],0
b4,1,0.019322,5.472096,[24 33] ; [73 47],[31.23728814 25.76271186] ; [65.76271186 54.23728814],0
p10,1,0.01943,5.462407,[24 31] ; [75 45],[31.11428571 23.88571429] ; [67.88571429 52.11428571],0
a2,1,0.019651,5.442627,[ 3 54] ; [22 98],[ 8.05084746 48.94915254] ; [ 16.94915254 103.05084746],0
u3,1,0.026625,4.914962,[10 23] ; [24 19],[14.76315789 18.23684211] ; [19.23684211 23.76315789],0
r3,1,0.032358,4.579443,[37 19] ; [97 23],[42.63636364 13.36363636] ; [91.36363636 28.63636364],0
a6,1,0.033625,4.513649,[28 29] ; [79 41],[34.45762712 22.54237288] ; [72.54237288 47.45762712],0
p1,1,0.035501,4.420899,[ 8 48] ; [  6 113],[ 4.48 51.52] ; [  9.52 109.48],0
a4,1,0.040352,4.203024,[14 43] ; [48 71],[20.07954545 36.92045455] ; [41.92045455 77.07954545],0
p11,1,0.044211,4.048494,[27 30] ; [76 44],[33.16949153 23.83050847] ; [69.83050847 50.16949153],0
a1,1,0.05278,3.75086,[ 6 51] ; [  4 116],[ 3.22033898 53.77966102] ; [  6.77966102 113.22033898],0
s8,1,0.080416,3.056484,[ 3 54] ; [ 17 103],[ 6.44067797 50.55932203] ; [ 13.55932203 106.44067797],0
s5,1,0.088063,2.909421,[ 2 55] ; [ 13 102],[ 4.97093023 52.02906977] ; [ 10.02906977 104.97093023],0
a7,1,0.094638,2.793651,[30 26] ; [80 40],[35. 21.] ; [75. 45.],0
s7,1,0.109704,2.55848,[ 7 48] ; [26 86],[10.86826347 44.13173653] ; [22.13173653 89.86826347],0
r4,1,0.114401,2.492349,[31 26] ; [80 40],[35.74576271 21.25423729] ; [75.25423729 44.74576271],0
p3,1,0.172888,1.85772,[13 43] ; [40 80],[16.86363636 39.13636364] ; [36.13636364 83.86363636],0
p4,1,0.252802,1.307752,[17 40] ; [46 73],[20.40340909 36.59659091] ; [42.59659091 76.40340909],0
n3,1,0.296227,1.091104,[14  7] ; [20 18],[12.10169492  8.89830508] ; [21.89830508 16.10169492],0
v4,1,0.3443,0.894354,[41 14] ; [97 23],[43.37142857 11.62857143] ; [94.62857143 25.37142857],0
r2,1,0.352913,0.862955,[45 12] ; [99 18],[47.17241379  9.82758621] ; [96.82758621 20.17241379],0
b5,1,0.359233,0.840571,[32 25] ; [76 44],[34.77966102 22.22033898] ; [73.22033898 46.77966102],0
a8,1,0.359378,0.840066,[ 4 48] ; [14 98],[ 5.70731707 46.29268293] ; [12.29268293 99.70731707],0
s2,1,0.448359,0.574798,[ 8 49] ; [22 96],[ 9.77142857 47.22857143] ; [20.22857143 97.77142857],0
n4,1,0.487006,0.483134,[33 24] ; [76 44],[35.10169492 21.89830508] ; [73.89830508 46.10169492],0
s4,1,0.521863,0.41021,[ 7 50] ; [ 11 109],[ 5.79661017 51.20338983] ; [ 12.20338983 107.79661017],0
s1,1,0.57649,0.311943,[ 4 52] ; [  6 113],[ 3.2 52.8] ; [  6.8 112.2],0
b1,1,0.622057,0.242987,[22 35] ; [51 69],[23.50847458 33.49152542] ; [49.49152542 70.50847458],0
v3,1,0.651417,0.204118,[ 8 47] ; [ 14 102],[ 7.07602339 47.92397661] ; [ 14.92397661 101.07602339],0
b2,1,0.659893,0.193654,[12 24] ; [26 43],[13.02857143 22.97142857] ; [24.97142857 44.02857143],0
b3,1,0.659893,0.193654,[12 24] ; [26 43],[13.02857143 22.97142857] ; [24.97142857 44.02857143],0
p7,1,0.70431,0.144027,[24 32] ; [47 71],[22.85057471 33.14942529] ; [48.14942529 69.85057471],0
v1,1,0.79355,0.068489,[15 42] ; [33 84],[15.72413793 41.27586207] ; [32.27586207 84.72413793],0
n5,1,0.816658,0.053753,[36 21] ; [73 46],[35.30113636 21.69886364] ; [73.69886364 45.30113636],0
