Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.000318,12.961451,[172  13] ; [6 4],[168.87179487  16.12820513] ; [9.12820513 0.87179487],1
r4,1,0.007482,7.15352,[167  21] ; [6 4],[164.26262626  23.73737374] ; [8.73737374 1.26262626],0
p10,1,0.011949,6.318368,[153  33] ; [5 5],[149.93877551  36.06122449] ; [8.06122449 1.93877551],0
s1,1,0.016864,5.710484,[  7 179] ; [2 8],[  8.54081633 177.45918367] ; [0.45918367 9.54081633],0
s7,1,0.018822,5.518024,[86 93] ; [1 9],[82.3968254 96.6031746] ; [4.6031746 5.3968254],0
n6,1,0.032081,4.594149,[157  31] ; [5 4],[154.59898477  33.40101523] ; [7.40101523 1.59898477],0
n2,1,0.057159,3.617958,[28 11] ; [1 3],[26.30232558 12.69767442] ; [2.69767442 1.30232558],0
a8,1,0.060905,3.512555,[ 21 156] ; [3 6],[ 22.83870968 154.16129032] ; [1.16129032 7.83870968],0
d3,1,0.079526,3.074557,[126  62] ; [4 6],[123.43434343  64.56565657] ; [6.56565657 3.43434343],0
p9,1,0.090548,2.864608,[152  34] ; [6 4],[149.93877551  36.06122449] ; [8.06122449 1.93877551],0
a4,1,0.096173,2.767892,[ 67 121] ; [1 9],[ 64.56565657 123.43434343] ; [3.43434343 6.56565657],0
u3,1,0.102062,2.673029,[36 34] ; [1 5],[34.07894737 35.92105263] ; [2.92105263 3.07894737],0
p2,1,0.105045,2.627232,[165  23] ; [7 3],[163.31313131  24.68686869] ; [8.68686869 1.31313131],0
b2,1,0.133772,2.24817,[20 84] ; [2 2],[21.18518519 82.81481481] ; [0.81481481 3.18518519],0
b3,1,0.133772,2.24817,[20 84] ; [2 2],[21.18518519 82.81481481] ; [0.81481481 3.18518519],0
n4,1,0.143189,2.143344,[134  53] ; [5 5],[131.94416244  55.05583756] ; [7.05583756 2.94416244],0
a3,1,0.171125,1.873061,[116  72] ; [4 6],[113.93939394  74.06060606] ; [6.06060606 3.93939394],0
d1,1,0.1832,1.771468,[97 91] ; [3 7],[94.94949495 93.05050505] ; [5.05050505 4.94949495],0
n5,1,0.185651,1.751794,[130  56] ; [5 5],[128.1122449  57.8877551] ; [6.8877551 3.1122449],0
r1,1,0.214817,1.538666,[145  43] ; [6 4],[143.37373737  44.62626263] ; [7.62626263 2.37373737],0
s2,1,0.256098,1.289729,[91 97] ; [3 7],[89.25252525 98.74747475] ; [4.74747475 5.25252525],0
d5,1,0.290529,1.117167,[141  47] ; [6 4],[139.57575758  48.42424242] ; [7.42424242 2.57575758],0
p4,1,0.333133,0.936679,[121  65] ; [5 5],[119.57142857  66.42857143] ; [6.42857143 3.57142857],0
b4,1,0.396828,0.717917,[101  87] ; [4 6],[99.6969697 88.3030303] ; [5.3030303 4.6969697],0
p5,1,0.433377,0.613756,[ 22 166] ; [2 8],[ 22.78787879 165.21212121] ; [1.21212121 8.78787879],0
v2,1,0.433908,0.612341,[ 77 104] ; [3 7],[ 75.81151832 105.18848168] ; [4.18848168 5.81151832],0
a7,1,0.493494,0.468899,[132  56] ; [6 4],[131.03030303  56.96969697] ; [6.96969697 3.03030303],0
s8,1,0.50323,0.448119,[ 74 114] ; [5 5],[ 75.01010101 112.98989899] ; [3.98989899 6.01010101],0
n3,1,0.505366,0.443651,[26 13] ; [2 2],[25.39534884 13.60465116] ; [2.60465116 1.39534884],0
p7,1,0.51031,0.433432,[145  39] ; [7 3],[144.16494845  39.83505155] ; [7.83505155 2.16494845],0
s5,1,0.540981,0.373725,[ 53 130] ; [2 8],[ 52.15025907 130.84974093] ; [2.84974093 7.15025907],0
u2,1,0.554207,0.349834,[39 33] ; [4 2],[39.69230769 32.30769231] ; [3.30769231 2.69230769],0
p6,1,0.557893,0.343366,[ 76 111] ; [5 5],[ 76.88832487 110.11167513] ; [4.11167513 5.88832487],0
b1,1,0.575843,0.313004,[ 73 115] ; [3 7],[ 72.16161616 115.83838384] ; [3.83838384 6.16161616],0
b5,1,0.581655,0.303567,[96 92] ; [6 4],[96.84848485 91.15151515] ; [5.15151515 4.84848485],0
d2,1,0.595087,0.282469,[ 78 110] ; [5 5],[ 78.80808081 109.19191919] ; [4.19191919 5.80808081],0
v3,1,0.606853,0.264783,[ 51 135] ; [2 8],[ 50.29591837 135.70408163] ; [2.70408163 7.29591837],0
p12,1,0.63604,0.223959,[ 13 174] ; [1 8],[ 13.35714286 173.64285714] ; [0.64285714 8.35714286],0
a5,1,0.646268,0.210638,[126  62] ; [6 4],[125.33333333  62.66666667] ; [6.66666667 3.33333333],0
p3,1,0.653371,0.201676,[107  80] ; [5 5],[106.31472081  80.68527919] ; [5.68527919 4.31472081],0
r3,1,0.656581,0.197703,[175  12] ; [9 1],[174.65989848  12.34010152] ; [9.34010152 0.65989848],0
s3,1,0.699847,0.148631,[100  86] ; [6 4],[100.59183673  85.40816327] ; [5.40816327 4.59183673],0
a6,1,0.752444,0.099489,[122  66] ; [6 4],[121.53535354  66.46464646] ; [6.46464646 3.53535354],0
d4,1,0.775592,0.081264,[143  45] ; [8 2],[143.37373737  44.62626263] ; [7.62626263 2.37373737],0
s6,1,0.902745,0.014932,[119  65] ; [6 3],[119.17098446  64.82901554] ; [5.82901554 3.17098446],0
p11,1,0.946907,0.004434,[152  36] ; [8 2],[151.91919192  36.08080808] ; [8.08080808 1.91919192],0
