Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,9e-06,19.668145,[73 91] ; [50 15],[88.08733624 75.91266376] ; [34.91266376 30.08733624],1
p3,1,3.9e-05,16.915716,[ 52 111] ; [41 26],[65.90869565 97.09130435] ; [27.09130435 39.90869565],1
s2,1,0.000114,14.888814,[ 54 110] ; [41 27],[67.15517241 96.84482759] ; [27.84482759 40.15517241],1
r1,1,0.000181,14.01763,[99 66] ; [58 10],[111.18025751  53.81974249] ; [45.81974249 22.18025751],1
d4,1,0.000259,13.344782,[105  59] ; [59  8],[116.43290043  47.56709957] ; [47.56709957 19.43290043],1
r4,1,0.000532,11.998951,[112  53] ; [61  7],[122.51072961  42.48927039] ; [50.48927039 17.51072961],1
p5,1,0.000536,11.984684,[ 12 150] ; [16 51],[ 19.80786026 142.19213974] ; [ 8.19213974 58.80786026],1
p7,1,0.000842,11.14726,[81 79] ; [50 17],[92.33480176 67.66519824] ; [38.66519824 28.33480176],1
s3,1,0.001097,10.656617,[69 93] ; [45 23],[80.29565217 81.70434783] ; [33.70434783 34.29565217],0
v1,1,0.003494,8.529742,[71 91] ; [43 23],[81. 81.] ; [33. 33.],0
d5,1,0.004488,8.07516,[101  64] ; [54 13],[110.23706897  54.76293103] ; [44.76293103 22.23706897],0
d1,1,0.007932,7.048778,[ 61 104] ; [38 30],[70.10729614 94.89270386] ; [28.89270386 39.10729614],0
a5,1,0.010601,6.531017,[97 68] ; [52 16],[105.51502146  59.48497854] ; [43.48497854 24.51502146],0
r3,1,0.015621,5.845064,[135  30] ; [64  4],[140.92274678  24.07725322] ; [58.07725322  9.92274678],0
n6,1,0.015859,5.81839,[120  44] ; [58  8],[126.92173913  37.07826087] ; [51.07826087 14.92173913],0
p10,1,0.016168,5.784464,[101  60] ; [53 14],[108.74561404  52.25438596] ; [45.25438596 21.74561404],0
b5,1,0.017118,5.68427,[89 76] ; [25 43],[80.72961373 84.27038627] ; [33.27038627 34.72961373],0
p2,1,0.018333,5.564089,[110  51] ; [56 11],[117.21929825  43.78070175] ; [48.78070175 18.21929825],0
p4,1,0.018672,5.531972,[71 90] ; [41 26],[79.0877193 81.9122807] ; [32.9122807 34.0877193],0
s8,1,0.026242,4.939978,[ 59 106] ; [35 33],[66.56652361 98.43347639] ; [27.43347639 40.56652361],0
p6,1,0.026999,4.890883,[ 39 119] ; [26 40],[ 45.84821429 112.15178571] ; [19.15178571 46.84821429],0
r2,1,0.027774,4.842017,[134  27] ; [64  4],[139.20524017  21.79475983] ; [58.79475983  9.20524017],0
b2,1,0.034264,4.481472,[45 64] ; [27 18],[50.96103896 58.03896104] ; [21.03896104 23.96103896],0
b3,1,0.034264,4.481472,[45 64] ; [27 18],[50.96103896 58.03896104] ; [21.03896104 23.96103896],0
p9,1,0.043636,4.070574,[114  47] ; [56 11],[120.04385965  40.95614035] ; [49.95614035 17.04385965],0
u3,1,0.04744,3.929714,[18 42] ; [10  8],[21.53846154 38.46153846] ; [ 6.46153846 11.53846154],0
b4,1,0.049302,3.865049,[86 79] ; [45 23],[92.76824034 72.23175966] ; [38.23175966 29.76824034],0
