Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001862,9.681085,[94 12] ; [2 3],[91.67567568 14.32432432] ; [4.32432432 0.67567568],0
a5,1,0.005016,7.873678,[81 25] ; [1 4],[78.30630631 27.69369369] ; [3.69369369 1.30630631],0
p5,1,0.047381,3.9318,[11 93] ; [2 3],[12.40366972 91.59633028] ; [0.59633028 4.40366972],0
r1,1,0.05012,3.837432,[82 23] ; [2 3],[80.18181818 24.81818182] ; [3.81818182 1.18181818],0
p10,1,0.0806,3.052768,[79 26] ; [2 3],[77.31818182 27.68181818] ; [3.68181818 1.31818182],0
v1,1,0.125786,2.34375,[55 45] ; [1 4],[53.33333333 46.66666667] ; [2.66666667 2.33333333],0
s6,1,0.134056,2.244898,[75 30] ; [2 3],[73.5 31.5] ; [3.5 1.5],0
v2,1,0.162836,1.947687,[53 49] ; [1 4],[51.47663551 50.52336449] ; [2.52336449 2.47663551],0
a8,1,0.176241,1.829041,[ 5 90] ; [1 4],[ 5.7 89.3] ; [0.3 4.7],0
v4,1,0.197379,1.661663,[100   6] ; [4 1],[99.31531532  6.68468468] ; [4.68468468 0.31531532],0
p9,1,0.22337,1.482586,[86 19] ; [3 2],[84.95454545 20.04545455] ; [4.04545455 0.95454545],0
r3,1,0.318819,0.993785,[98  8] ; [4 1],[97.40540541  8.59459459] ; [4.59459459 0.40540541],0
s7,1,0.401637,0.703421,[44 51] ; [1 3],[43.18181818 51.81818182] ; [1.81818182 2.18181818],0
n5,1,0.436316,0.605953,[80 26] ; [3 2],[79.26126126 26.73873874] ; [3.73873874 1.26126126],0
d2,1,0.503771,0.446984,[58 47] ; [2 3],[57.27272727 47.72727273] ; [2.72727273 2.27272727],0
a3,1,0.572535,0.318459,[76 30] ; [3 2],[75.44144144 30.55855856] ; [3.55855856 1.44144144],0
p11,1,0.607144,0.264355,[75 31] ; [3 2],[74.48648649 31.51351351] ; [3.51351351 1.48648649],0
a7,1,0.676647,0.173925,[73 33] ; [3 2],[72.57657658 33.42342342] ; [3.42342342 1.57657658],0
s5,1,0.707801,0.140483,[31 66] ; [2 3],[31.38235294 65.61764706] ; [1.61764706 3.38235294],0
a4,1,0.722644,0.125974,[51 55] ; [2 3],[50.61261261 55.38738739] ; [2.38738739 2.61261261],0
b1,1,0.784846,0.074534,[49 57] ; [2 3],[48.7027027 57.2972973] ; [2.2972973 2.7027027],0
p1,1,0.814294,0.055173,[17 89] ; [1 4],[17.18918919 88.81081081] ; [0.81081081 4.18918919],0
p6,1,0.844693,0.038374,[25 80] ; [1 4],[24.81818182 80.18181818] ; [1.18181818 3.81818182],0
b4,1,0.850152,0.035692,[68 38] ; [3 2],[67.8018018 38.1981982] ; [3.1981982 1.8018018],0
b2,1,0.858173,0.031934,[25 40] ; [1 2],[24.85294118 40.14705882] ; [1.14705882 1.85294118],0
b3,1,0.858173,0.031934,[25 40] ; [1 2],[24.85294118 40.14705882] ; [1.14705882 1.85294118],0
n4,1,0.906068,0.013924,[87 19] ; [4 1],[86.9009009 19.0990991] ; [4.0990991 0.9009009],0
d3,1,0.918746,0.010407,[66 40] ; [3 2],[65.89189189 40.10810811] ; [3.10810811 1.89189189],0
a6,1,0.918746,0.010407,[66 40] ; [3 2],[65.89189189 40.10810811] ; [3.10810811 1.89189189],0
b5,1,0.946618,0.004483,[62 44] ; [3 2],[62.07207207 43.92792793] ; [2.92792793 2.07207207],0
d4,1,0.949639,0.003989,[86 20] ; [4 1],[85.94594595 20.05405405] ; [4.05405405 0.94594595],0
d1,1,0.952759,0.00351,[65 41] ; [3 2],[64.93693694 41.06306306] ; [3.06306306 1.93693694],0
