Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.395954,[33 53] ; [43 12],[46.35460993 39.64539007] ; [29.64539007 25.35460993],1
p4,1,0.000533,11.997242,[29 59] ; [36 22],[39.17808219 48.82191781] ; [25.82191781 32.17808219],1
p3,1,0.004443,8.093419,[25 63] ; [30 28],[33.15068493 54.84931507] ; [21.84931507 36.15068493],0
p10,1,0.004611,8.025979,[48 40] ; [45 13],[56.05479452 31.94520548] ; [36.94520548 21.05479452],0
p6,1,0.007136,7.238342,[14 73] ; [20 36],[20.68531469 66.31468531] ; [13.31468531 42.68531469],0
r1,1,0.026705,4.909764,[60 28] ; [49  9],[65.69863014 22.30136986] ; [43.30136986 14.69863014],0
p11,1,0.027283,4.872839,[50 39] ; [43 15],[56.30612245 32.69387755] ; [36.69387755 21.30612245],0
p2,1,0.028341,4.807214,[59 30] ; [48 10],[64.78231293 24.21768707] ; [42.21768707 15.78231293],0
n1,1,0.035584,4.416941,[11 27] ; [7 4],[13.95918367 24.04081633] ; [4.04081633 6.95918367],0
d5,1,0.052035,3.774655,[62 26] ; [49  9],[66.90410959 21.09589041] ; [44.09589041 13.90410959],0
a8,1,0.101082,2.688384,[10 74] ; [ 2 51],[ 7.35766423 76.64233577] ; [ 4.64233577 48.35766423],0
s6,1,0.117148,2.455049,[43 45] ; [36 22],[47.61643836 40.38356164] ; [31.38356164 26.61643836],0
n2,1,0.123379,2.373899,[27 13] ; [10  1],[29.01960784 10.98039216] ; [7.98039216 3.01960784],0
r4,1,0.144376,2.13069,[68 21] ; [50  8],[71.44217687 17.55782313] ; [46.55782313 11.44217687],0
s2,1,0.148917,2.083309,[42 47] ; [20 37],[37.79452055 51.20547945] ; [24.20547945 32.79452055],0
d3,1,0.153705,2.035088,[53 34] ; [42 16],[57. 30.] ; [38. 20.],0
s1,1,0.160562,1.968929,[ 6 81] ; [ 1 56],[ 4.22916667 82.77083333] ; [ 2.77083333 54.22916667],0
v2,1,0.186034,1.748747,[35 48] ; [29 25],[38.77372263 44.22627737] ; [25.22627737 28.77372263],0
s3,1,0.211715,1.559661,[51 37] ; [27 30],[47.33793103 40.66206897] ; [30.66206897 26.33793103],0
v3,1,0.233153,1.421525,[19 62] ; [18 37],[22.03676471 58.96323529] ; [14.96323529 40.03676471],0
s8,1,0.243804,1.358463,[27 62] ; [23 35],[30.27210884 58.72789116] ; [19.72789116 38.27210884],0
a3,1,0.277729,1.178168,[60 29] ; [34 24],[56.91156463 32.08843537] ; [37.08843537 20.91156463],0
b5,1,0.282111,1.156892,[52 37] ; [39 19],[55.0952381 33.9047619] ; [35.9047619 22.0952381],0
d1,1,0.283307,1.151159,[38 51] ; [30 28],[41.17006803 47.82993197] ; [26.82993197 31.17006803],0
r3,1,0.284861,1.143753,[78 11] ; [54  4],[79.91836735  9.08163265] ; [52.08163265  5.91836735],0
u1,1,0.285009,1.143049,[ 9 80] ; [ 3 55],[ 7.26530612 81.73469388] ; [ 4.73469388 53.26530612],0
a6,1,0.333552,0.935058,[57 31] ; [42 16],[59.67123288 28.32876712] ; [39.32876712 18.67123288],0
p5,1,0.334481,0.931471,[ 3 85] ; [ 4 54],[ 4.21917808 83.78082192] ; [ 2.78082192 55.21917808],0
u2,1,0.334564,0.931151,[23  5] ; [17  7],[21.53846154  6.46153846] ; [18.46153846  5.53846154],0
b4,1,0.349577,0.874992,[53 36] ; [30 28],[50.25170068 38.74829932] ; [32.74829932 25.25170068],0
p9,1,0.360764,0.835231,[59 29] ; [43 15],[61.47945205 26.52054795] ; [40.52054795 17.47945205],0
r2,1,0.373454,0.792139,[80  8] ; [50  8],[78.35616438  9.64383562] ; [51.64383562  6.35616438],0
a4,1,0.374348,0.78918,[34 55] ; [18 40],[31.4829932 57.5170068] ; [20.5170068 37.4829932],0
s5,1,0.421393,0.646426,[15 66] ; [14 44],[16.89928058 64.10071942] ; [12.10071942 45.89928058],0
d4,1,0.444615,0.584343,[70 18] ; [43 15],[68.10958904 19.89041096] ; [44.89041096 13.10958904],0
a7,1,0.485377,0.486757,[58 31] ; [41 17],[59.93877551 29.06122449] ; [39.06122449 18.93877551],0
p1,1,0.491498,0.473245,[ 5 83] ; [ 5 53],[ 6.02739726 81.97260274] ; [ 3.97260274 54.02739726],0
n3,1,0.515936,0.42201,[28 10] ; [7 4],[27.14285714 10.85714286] ; [7.85714286 3.14285714],0
d2,1,0.518616,0.416644,[35 53] ; [20 38],[33.15068493 54.84931507] ; [21.84931507 36.15068493],0
n4,1,0.542895,0.3702,[46 43] ; [27 31],[44.19727891 44.80272109] ; [28.80272109 29.19727891],0
s7,1,0.587125,0.294857,[27 56] ; [20 34],[28.47445255 54.52554745] ; [18.52554745 35.47445255],0
p12,1,0.678875,0.171395,[ 2 85] ; [ 2 56],[ 2.4 84.6] ; [ 1.6 56.4],0
a5,1,0.703505,0.144851,[54 35] ; [37 21],[55.0952381 33.9047619] ; [35.9047619 22.0952381],0
a1,1,0.754054,0.098156,[ 4 85] ; [ 2 56],[ 3.63265306 85.36734694] ; [ 2.36734694 55.63265306],0
s4,1,0.808577,0.058691,[14 75] ; [10 48],[14.53061224 74.46938776] ; [ 9.46938776 48.53061224],0
