Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.003417,8.570298,[45  8] ; [1 3],[42.77192982 10.22807018] ; [3.22807018 0.77192982],0
r2,1,0.007635,7.117092,[49  4] ; [2 2],[47.42105263  5.57894737] ; [3.57894737 0.42105263],0
s1,1,0.015413,5.868654,[ 1 52] ; [1 3],[ 1.85964912 51.14035088] ; [0.14035088 3.85964912],0
p10,1,0.021842,5.258288,[41 12] ; [1 3],[39.05263158 13.94736842] ; [2.94736842 1.05263158],0
d5,1,0.023841,5.106191,[40 12] ; [1 3],[38.07142857 13.92857143] ; [2.92857143 1.07142857],0
r1,1,0.12091,2.405495,[34 19] ; [1 3],[32.54385965 20.45614035] ; [2.45614035 1.54385965],0
p9,1,0.178884,1.806868,[42 11] ; [2 2],[40.9122807 12.0877193] ; [3.0877193 0.9122807],0
p2,1,0.178884,1.806868,[42 11] ; [2 2],[40.9122807 12.0877193] ; [3.0877193 0.9122807],0
d4,1,0.178884,1.806868,[42 11] ; [2 2],[40.9122807 12.0877193] ; [3.0877193 0.9122807],0
a3,1,0.193048,1.694204,[31 22] ; [1 3],[29.75438596 23.24561404] ; [2.24561404 1.75438596],0
b4,1,0.25105,1.317453,[29 24] ; [1 3],[27.89473684 25.10526316] ; [2.10526316 1.89473684],0
a8,1,0.259025,1.273959,[ 4 46] ; [1 3],[ 4.62962963 45.37037037] ; [0.37037037 3.62962963],0
s3,1,0.283001,1.152622,[25 28] ; [3 1],[26.03508772 26.96491228] ; [1.96491228 2.03508772],0
v2,1,0.299387,1.076923,[27 25] ; [1 3],[26. 26.] ; [2. 2.],0
p11,1,0.311419,1.024649,[39 14] ; [2 2],[38.12280702 14.87719298] ; [2.87719298 1.12280702],0
b1,1,0.316916,1.001632,[26 27] ; [3 1],[26.96491228 26.03508772] ; [2.03508772 1.96491228],0
a7,1,0.324872,0.969231,[38 14] ; [2 2],[37.14285714 14.85714286] ; [2.85714286 1.14285714],0
d1,1,0.390661,0.736885,[25 28] ; [1 3],[24.1754386 28.8245614] ; [1.8245614 2.1754386],0
s7,1,0.43052,0.621421,[24 29] ; [1 3],[23.24561404 29.75438596] ; [1.75438596 2.24561404],0
p1,1,0.432768,0.615385,[ 6 46] ; [1 3],[ 6.5 45.5] ; [0.5 3.5],0
s8,1,0.453899,0.560897,[23 29] ; [1 3],[22.28571429 29.71428571] ; [1.71428571 2.28571429],0
p4,1,0.463373,0.537736,[36 17] ; [2 2],[35.33333333 17.66666667] ; [2.66666667 1.33333333],0
s6,1,0.499663,0.455653,[34 17] ; [2 2],[33.38181818 17.61818182] ; [2.61818182 1.38181818],0
a4,1,0.516349,0.421181,[22 31] ; [1 3],[21.38596491 31.61403509] ; [1.61403509 2.38596491],0
n5,1,0.543783,0.368573,[21 31] ; [1 3],[20.42857143 31.57142857] ; [1.57142857 2.42857143],0
s5,1,0.553746,0.350649,[20 30] ; [1 3],[19.44444444 30.55555556] ; [1.55555556 2.44444444],0
s4,1,0.562403,0.335561,[21 32] ; [1 3],[20.45614035 32.54385965] ; [1.54385965 2.45614035],0
n2,1,0.56873,0.324812,[17  4] ; [2 1],[16.625  4.375] ; [2.375 0.625],0
d2,1,0.571559,0.320081,[19 34] ; [2 2],[19.52631579 33.47368421] ; [1.47368421 2.52631579],0
s2,1,0.683323,0.166409,[32 21] ; [2 2],[31.61403509 21.38596491] ; [2.38596491 1.61403509],0
p8,1,0.713878,0.134434,[35 18] ; [3 1],[35.33333333 17.66666667] ; [2.66666667 1.33333333],0
a6,1,0.740154,0.109991,[31 22] ; [2 2],[30.68421053 22.31578947] ; [2.31578947 1.68421053],0
b3,1,0.751458,0.10031,[12 19] ; [1 1],[12.21212121 18.78787879] ; [0.78787879 1.21212121],0
b2,1,0.751458,0.10031,[12 19] ; [1 1],[12.21212121 18.78787879] ; [0.78787879 1.21212121],0
n1,1,0.754293,0.097959,[ 9 12] ; [1 2],[ 8.75 12.25] ; [1.25 1.75],0
u2,1,0.826403,0.0481,[16  6] ; [2 1],[15.84  6.16] ; [2.16 0.84],0
b5,1,0.826861,0.047843,[37 16] ; [3 1],[37.19298246 15.80701754] ; [2.80701754 1.19298246],0
a5,1,0.855078,0.033358,[29 24] ; [2 2],[28.8245614 24.1754386] ; [2.1754386 1.8245614],0
n3,1,0.873382,0.025397,[13  8] ; [2 1],[13.125  7.875] ; [1.875 1.125],0
p3,1,0.970969,0.001324,[27 26] ; [2 2],[26.96491228 26.03508772] ; [2.03508772 1.96491228],0
