Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,50.645637,[126   2] ; [13 11],[117.05263158  10.94736842] ; [21.94736842  2.05263158],1
r3,1,0.0,46.428662,[123   3] ; [14 12],[113.56578947  12.43421053] ; [23.43421053  2.56578947],1
r1,1,0.0,40.189979,[104  24] ; [ 5 21],[90.5974026 37.4025974] ; [18.4025974  7.5974026],1
v4,1,0.0,26.09991,[124   3] ; [18  8],[117.86928105   9.13071895] ; [24.13071895  1.86928105],1
p9,1,1.2e-05,19.195011,[109  16] ; [13 13],[100.99337748  24.00662252] ; [21.00662252  4.99337748],1
s6,1,0.001104,10.644588,[106  18] ; [15 11],[100.02666667  23.97333333] ; [20.97333333  5.02666667],0
n6,1,0.001375,10.23914,[108  19] ; [15 11],[102.09803922  24.90196078] ; [20.90196078  5.09803922],0
a5,1,0.003494,8.529434,[92 36] ; [11 15],[85.61038961 42.38961039] ; [17.38961039  8.61038961],0
d5,1,0.004772,7.963923,[105  22] ; [15 11],[99.60784314 27.39215686] ; [20.39215686  5.60784314],0
p10,1,0.005142,7.828663,[104  22] ; [15 11],[98.64473684 27.35526316] ; [20.35526316  5.64473684],0
s5,1,0.006116,7.515833,[64 57] ; [ 5 18],[57.97916667 63.02083333] ; [11.02083333 11.97916667],0
v1,1,0.006903,7.29814,[61 66] ; [ 5 21],[54.78431373 72.21568627] ; [11.21568627 14.78431373],0
v3,1,0.016114,5.790379,[38 86] ; [ 2 24],[33.06666667 90.93333333] ; [ 6.93333333 19.06666667],0
s8,1,0.01759,5.63657,[62 66] ; [ 6 20],[56.51948052 71.48051948] ; [11.48051948 14.51948052],0
a6,1,0.01894,5.507006,[81 47] ; [10 16],[75.63636364 52.36363636] ; [15.36363636 10.63636364],0
n2,1,0.02187,5.256109,[28  6] ; [7 7],[24.79166667  9.20833333] ; [10.20833333  3.79166667],0
b4,1,0.028592,4.791991,[79 49] ; [10 16],[73.97402597 54.02597403] ; [15.02597403 10.97402597],0
d1,1,0.036753,4.36183,[73 55] ; [ 9 17],[68.15584416 59.84415584] ; [13.84415584 12.15584416],0
a2,1,0.037634,4.321481,[ 27 101] ; [ 1 25],[ 23.27272727 104.72727273] ; [ 4.72727273 21.27272727],0
u1,1,0.051598,3.788743,[ 25 103] ; [ 1 25],[ 21.61038961 106.38961039] ; [ 4.38961039 21.61038961],0
s3,1,0.052719,3.752799,[92 34] ; [14 12],[87.86842105 38.13157895] ; [18.13157895  7.86842105],0
s1,1,0.063948,3.431901,[  4 122] ; [ 3 23],[  5.80263158 120.19736842] ; [ 1.19736842 24.80263158],0
n3,1,0.066744,3.361345,[28  6] ; [8 6],[25.5  8.5] ; [10.5  3.5],0
a3,1,0.080025,3.064404,[87 41] ; [13 13],[83.11688312 44.88311688] ; [16.88311688  9.11688312],0
s2,1,0.083815,2.989326,[89 36] ; [14 12],[85.26490066 39.73509934] ; [17.73509934  8.26490066],0
d4,1,0.090912,2.858148,[103  25] ; [17  9],[99.74025974 28.25974026] ; [20.25974026  5.74025974],0
a7,1,0.127985,2.316778,[88 39] ; [14 12],[84.66666667 42.33333333] ; [17.33333333  8.66666667],0
d3,1,0.140503,2.172443,[96 31] ; [16 10],[92.96732026 34.03267974] ; [19.03267974  6.96732026],0
v2,1,0.153115,2.04094,[59 65] ; [ 8 17],[55.75838926 68.24161074] ; [11.24161074 13.75838926],0
p4,1,0.169256,1.889523,[73 55] ; [11 15],[69.81818182 58.18181818] ; [14.18181818 11.81818182],0
a4,1,0.195204,1.677896,[57 71] ; [ 8 18],[54.02597403 73.97402597] ; [10.97402597 15.02597403],0
u2,1,0.26747,1.229677,[18 23] ; [8 5],[19.74074074 21.25925926] ; [6.25925926 6.74074074],0
b1,1,0.327006,0.960718,[46 82] ; [12 14],[48.20779221 79.79220779] ; [ 9.79220779 16.20779221],0
p3,1,0.352648,0.863907,[62 66] ; [10 16],[59.84415584 68.15584416] ; [12.15584416 13.84415584],0
n4,1,0.366942,0.813994,[81 47] ; [14 12],[78.96103896 49.03896104] ; [16.03896104  9.96103896],0
p2,1,0.37737,0.779251,[99 29] ; [18  8],[97.24675325 30.75324675] ; [19.75324675  6.24675325],0
p11,1,0.378535,0.775454,[90 38] ; [16 10],[88.1038961 39.8961039] ; [17.8961039  8.1038961],0
p6,1,0.394306,0.725621,[50 76] ; [ 8 18],[48.07894737 77.92105263] ; [ 9.92105263 16.07894737],0
u3,1,0.434689,0.610264,[27 14] ; [7 6],[25.81481481 15.18518519] ; [8.18518519 4.81481481],0
a1,1,0.442412,0.59002,[  2 126] ; [ 1 25],[  2.49350649 125.50649351] ; [ 0.50649351 25.49350649],0
p1,1,0.474027,0.512574,[ 10 118] ; [ 1 25],[  9.14285714 118.85714286] ; [ 1.85714286 24.14285714],0
p7,1,0.621722,0.243454,[76 48] ; [14 11],[74.89932886 49.10067114] ; [15.10067114  9.89932886],0
p8,1,0.769698,0.085714,[59 66] ; [11 14],[58.33333333 66.66666667] ; [11.66666667 13.33333333],0
n1,1,0.797245,0.066005,[11 23] ; [ 4 10],[10.625 23.375] ; [4.375 9.625],0
s7,1,0.814716,0.054918,[72 51] ; [14 11],[71.47297297 51.52702703] ; [14.52702703 10.47297297],0
d2,1,0.89242,0.018291,[56 72] ; [11 15],[55.68831169 72.31168831] ; [11.31168831 14.68831169],0
n5,1,0.920006,0.010085,[85 43] ; [17  9],[84.77922078 43.22077922] ; [17.22077922  8.77922078],0
b5,1,0.954316,0.003282,[78 50] ; [16 10],[78.12987013 49.87012987] ; [15.87012987 10.12987013],0
b2,1,0.974917,0.000989,[14 50] ; [ 4 14],[14.04878049 49.95121951] ; [ 3.95121951 14.04878049],0
b3,1,0.974917,0.000989,[14 50] ; [ 4 14],[14.04878049 49.95121951] ; [ 3.95121951 14.04878049],0
