Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,156.107027,[ 91 219] ; [236  59],[167.55371901 142.44628099] ; [159.44628099 135.55371901],1
s2,1,0.0,86.283205,[113 209] ; [220  85],[171.01435407 150.98564593] ; [161.98564593 143.01435407],1
s3,1,0.0,68.465567,[132 185] ; [227  78],[182.96302251 134.03697749] ; [176.03697749 128.96302251],1
s6,1,0.0,59.62617,[176 140] ; [256  48],[220.18064516  95.81935484] ; [211.81935484  92.18064516],1
a3,1,3e-06,21.737542,[211 112] ; [251  56],[236.86666667  86.13333333] ; [225.13333333  81.86666667],1
p6,1,4e-06,21.0672,[105 216] ; [154 149],[133.23557692 187.76442308] ; [125.76442308 177.23557692],1
s5,1,7e-06,20.165786,[ 85 231] ; [129 162],[111.40691928 204.59308072] ; [102.59308072 188.40691928],1
v3,1,0.000105,15.052492,[115 203] ; [154 144],[138.86688312 179.13311688] ; [130.13311688 167.86688312],1
p9,1,0.000155,14.312854,[260  59] ; [281  25],[276.1264  42.8736] ; [264.8736  41.1264],1
d1,1,0.000214,13.700679,[180 146] ; [214  94],[202.59305994 123.40694006] ; [191.40694006 116.59305994],1
d2,1,0.000216,13.685462,[146 176] ; [185 123],[169.17777778 152.82222222] ; [161.82222222 146.17777778],1
r1,1,0.000376,12.648115,[246  78] ; [267  40],[263.41045959  60.58954041] ; [249.58954041  57.41045959],1
p3,1,0.000573,11.863192,[153 170] ; [188 120],[174.55309033 148.44690967] ; [166.44690967 141.55309033],1
v1,1,0.000873,11.080041,[160 160] ; [188 109],[180.48622366 139.51377634] ; [167.51377634 129.48622366],1
d5,1,0.001742,9.803404,[255  71] ; [269  38],[269.86413902  56.13586098] ; [254.13586098  52.86413902],0
a5,1,0.001984,9.564708,[232  93] ; [252  56],[248.49921011  76.50078989] ; [235.50078989  72.49921011],0
p12,1,0.003056,8.773856,[ 20 304] ; [ 40 265],[ 30.90620032 293.09379968] ; [ 29.09379968 275.90620032],0
d4,1,0.003112,8.740334,[254  70] ; [268  39],[268.03169572  55.96830428] ; [253.96830428  53.03169572],0
p10,1,0.003237,8.668756,[260  62] ; [272  33],[273.21212121  48.78787879] ; [258.78787879  46.21212121],0
r4,1,0.003578,8.486349,[288  38] ; [292  16],[298.23343849  27.76656151] ; [281.76656151  26.23343849],0
p4,1,0.005132,7.832486,[190 132] ; [214  93],[206.81717011 115.18282989] ; [197.18282989 109.81717011],0
p5,1,0.006363,7.444402,[ 34 290] ; [ 55 249],[ 45.91719745 278.08280255] ; [ 43.08280255 260.91719745],0
p7,1,0.006826,7.318116,[191 127] ; [212  89],[207.03392569 110.96607431] ; [195.96607431 105.03392569],0
u4,1,0.008243,6.980002,[  3 322] ; [ 13 295],[  8.21484992 316.78515008] ; [  7.78515008 300.21484992],0
u1,1,0.008978,6.827195,[ 55 271] ; [ 78 230],[ 68.38801262 257.61198738] ; [ 64.61198738 243.38801262],0
v2,1,0.01549,5.859826,[166 146] ; [188 111],[180.76595745 131.23404255] ; [173.23404255 125.76595745],0
u3,1,0.022951,5.172222,[53 61] ; [37 20],[60. 54.] ; [30. 27.],0
p8,1,0.029878,4.716296,[163 157] ; [180 122],[176.46302251 143.53697749] ; [166.53697749 135.46302251],0
