Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,9.7e-05,15.188083,[129 151] ; [48 18],[143.23699422 136.76300578] ; [33.76300578 32.23699422],1
s3,1,0.000236,13.520563,[ 97 184] ; [38 26],[109.95652174 171.04347826] ; [25.04347826 38.95652174],1
d2,1,0.00323,8.67273,[108 178] ; [38 28],[118.625 167.375] ; [27.375 38.625],0
p6,1,0.003612,8.46921,[ 66 217] ; [27 39],[ 75.41260745 207.58739255] ; [17.58739255 48.41260745],0
p11,1,0.004523,8.060793,[209  78] ; [59  7],[217.89235127  69.10764873] ; [50.10764873 15.89235127],0
s2,1,0.005186,7.813431,[ 78 206] ; [29 35],[ 87.32183908 196.67816092] ; [19.67816092 44.32183908],0
p2,1,0.005263,7.786875,[220  65] ; [61  5],[228.16239316  56.83760684] ; [52.83760684 13.16239316],0
r4,1,0.005474,7.715852,[241  46] ; [64  2],[247.97450425  39.02549575] ; [57.02549575  8.97450425],0
p3,1,0.009064,6.810091,[106 180] ; [36 30],[115.375 170.625] ; [26.625 39.375],0
d1,1,0.013503,6.101976,[152 135] ; [46 20],[160.98016997 126.01983003] ; [37.01983003 28.98016997],0
p10,1,0.022632,5.196496,[205  76] ; [57  9],[212.16714697  68.83285303] ; [49.83285303 16.16714697],0
d5,1,0.03452,4.468768,[229  58] ; [60  6],[234.96600567  52.03399433] ; [54.03399433 11.96600567],0
p4,1,0.039646,4.232983,[137 148] ; [41 25],[144.52991453 140.47008547] ; [33.47008547 32.52991453],0
r1,1,0.04746,3.929008,[212  72] ; [56  9],[218.08595989  65.91404011] ; [49.91404011 15.08595989],0
n4,1,0.050959,3.809621,[190  96] ; [52 14],[196.625  89.375] ; [45.375 20.625],0
p7,1,0.053475,3.72902,[147 134] ; [42 22],[153.93913043 127.06086957] ; [35.06086957 28.93913043],0
p9,1,0.090126,2.872127,[216  65] ; [57  9],[221.07492795  59.92507205] ; [51.92507205 14.07492795],0
s4,1,0.134147,2.24384,[ 35 243] ; [13 53],[ 38.79069767 239.20930233] ; [ 9.20930233 56.79069767],0
v3,1,0.140232,2.175416,[ 81 193] ; [25 39],[ 85.92899408 188.07100592] ; [20.07100592 43.92899408],0
b4,1,0.171427,1.870422,[165 122] ; [44 22],[169.92351275 117.07648725] ; [39.07648725 26.92351275],0
p8,1,0.176701,1.825154,[130 152] ; [36 29],[134.90489914 147.09510086] ; [31.09510086 33.90489914],0
a5,1,0.178308,1.811674,[193  94] ; [50 16],[197.56657224  89.43342776] ; [45.43342776 20.56657224],0
b2,1,0.203309,1.618447,[42 98] ; [17 25],[45.38461538 94.61538462] ; [13.61538462 28.38461538],0
b3,1,0.203309,1.618447,[42 98] ; [17 25],[45.38461538 94.61538462] ; [13.61538462 28.38461538],0
s5,1,0.225067,1.471769,[ 50 230] ; [15 46],[ 53.37243402 226.62756598] ; [11.62756598 49.37243402],0
a8,1,0.226827,1.460648,[ 28 235] ; [10 52],[ 30.75076923 232.24923077] ; [ 7.24923077 54.75076923],0
u3,1,0.292593,1.10765,[58 49] ; [14  7],[60.1875 46.8125] ; [11.8125  9.1875],0
a4,1,0.320806,0.985658,[111 175] ; [30 36],[114.5625 171.4375] ; [26.4375 39.5625],0
u1,1,0.338575,0.91582,[ 39 248] ; [12 54],[ 41.46458924 245.53541076] ; [ 9.53541076 56.46458924],0
a3,1,0.356193,0.851272,[177 108] ; [45 21],[180.25641026 104.74358974] ; [41.74358974 24.25641026],0
u2,1,0.356504,0.850172,[55 53] ; [13  8],[56.93023256 51.06976744] ; [11.06976744  9.93023256],0
v4,1,0.363042,0.827342,[262  22] ; [63  3],[263.71428571  20.28571429] ; [61.28571429  4.71428571],0
a6,1,0.386508,0.749899,[219  68] ; [47 19],[216.26628895  70.73371105] ; [49.73371105 16.26628895],0
v1,1,0.399646,0.70939,[128 152] ; [32 30],[130.99415205 149.00584795] ; [29.00584795 32.99415205],0
p12,1,0.465188,0.533383,[ 15 270] ; [ 5 61],[ 16.23931624 268.76068376] ; [ 3.76068376 62.23931624],0
u4,1,0.51574,0.422403,[  2 284] ; [ 1 65],[  2.4375 283.5625] ; [ 0.5625 65.4375],0
v2,1,0.542523,0.370883,[137 134] ; [34 28],[139.16216216 131.83783784] ; [31.83783784 30.16216216],0
a2,1,0.552093,0.353582,[ 60 227] ; [16 50],[ 61.79036827 225.20963173] ; [14.20963173 51.79036827],0
n3,1,0.578261,0.309054,[55 19] ; [8 4],[54.20930233 19.79069767] ; [8.79069767 3.20930233],0
a1,1,0.586105,0.296468,[ 13 274] ; [ 2 64],[ 12.19546742 274.80453258] ; [ 2.80453258 63.19546742],0
n1,1,0.647383,0.209215,[25 48] ; [3 8],[24.33333333 48.66666667] ; [3.66666667 7.33333333],0
p5,1,0.649724,0.206248,[ 17 267] ; [ 3 63],[ 16.22857143 267.77142857] ; [ 3.77142857 62.22857143],0
r2,1,0.65418,0.20067,[261  22] ; [61  4],[261.85632184  21.14367816] ; [60.14367816  4.85632184],0
s1,1,0.674598,0.176271,[  7 277] ; [ 1 62],[  6.54755043 277.45244957] ; [ 1.45244957 61.54755043],0
d4,1,0.781212,0.077139,[235  52] ; [55 11],[235.77903683  51.22096317] ; [54.22096317 11.77903683],0
d3,1,0.78416,0.075022,[212  74] ; [50 16],[212.875  73.125] ; [49.125 16.875],0
b5,1,0.786123,0.07363,[192  95] ; [43 23],[191.06232295  95.93767705] ; [43.93767705 22.06232295],0
b1,1,0.857532,0.032226,[101 186] ; [24 42],[101.62889518 185.37110482] ; [23.37110482 42.62889518],0
n6,1,0.874459,0.024963,[222  63] ; [52 14],[222.47863248  62.52136752] ; [51.52136752 14.47863248],0
n5,1,0.934061,0.006845,[187  98] ; [43 22],[187.28571429  97.71428571] ; [42.71428571 22.28571429],0
n2,1,0.950739,0.003817,[50 24] ; [8 4],[49.90697674 24.09302326] ; [8.09302326 3.90697674],0
p1,1,0.962653,0.002192,[ 22 262] ; [ 5 61],[ 21.90857143 262.09142857] ; [ 5.09142857 60.90857143],0
