Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.001995,9.554179,[ 8 41] ; [13 13],[13.72 35.28] ; [ 7.28 18.72],0
p1,1,0.040564,4.194118,[ 1 48] ; [ 4 25],[ 3.14102564 45.85897436] ; [ 1.85897436 27.14102564],0
p7,1,0.053622,3.724434,[27 23] ; [22  7],[31.01265823 18.98734177] ; [17.98734177 11.01265823],0
p11,1,0.402877,0.699723,[29 21] ; [14 15],[27.21518987 22.78481013] ; [15.78481013 13.21518987],0
b1,1,0.981129,0.00056,[24 26] ; [14 15],[24.05063291 25.94936709] ; [13.94936709 15.05063291],0
