Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,32.206651,[13 25] ; [35  1],[24.64864865 13.35135135] ; [23.35135135 12.64864865],1
d3,1,1e-06,24.612734,[11 27] ; [31  5],[21.56756757 16.43243243] ; [20.43243243 15.56756757],1
d2,1,1e-05,19.489594,[ 8 30] ; [26 10],[17.45945946 20.54054054] ; [16.54054054 19.45945946],1
a4,1,0.001129,10.602339,[11 26] ; [25 12],[18. 19.] ; [18. 19.],0
a5,1,0.001916,9.628378,[19 19] ; [31  6],[25.33333333 12.66666667] ; [24.66666667 12.33333333],0
u1,1,0.002829,8.914388,[ 1 37] ; [10 27],[ 5.57333333 32.42666667] ; [ 5.42666667 31.57333333],0
a2,1,0.005134,7.831731,[ 2 36] ; [11 26],[ 6.58666667 31.41333333] ; [ 6.41333333 30.58666667],0
s7,1,0.008443,6.936937,[11 24] ; [22 13],[16.5 18.5] ; [16.5 18.5],0
a3,1,0.055167,3.677019,[19 18] ; [27 10],[23. 14.] ; [23. 14.],0
a6,1,0.057841,3.598242,[17 21] ; [24 12],[21.05405405 16.94594595] ; [19.94594595 16.05405405],0
p6,1,0.077978,3.106558,[ 8 30] ; [14 21],[11.45205479 26.54794521] ; [10.54794521 24.45205479],0
s3,1,0.124375,2.361348,[19 17] ; [26 11],[22.19178082 13.80821918] ; [22.80821918 14.19178082],0
s6,1,0.124773,2.356364,[22 14] ; [28  8],[25. 11.] ; [25. 11.],0
n3,1,0.13147,2.275064,[9 2] ; [8 7],[7.19230769 3.80769231] ; [9.80769231 5.19230769],0
s2,1,0.150387,2.068323,[20 17] ; [26 11],[23. 14.] ; [23. 14.],0
p4,1,0.166318,1.915824,[11 27] ; [16 20],[13.86486486 24.13513514] ; [13.13513514 22.86486486],0
b4,1,0.193158,1.693363,[19 19] ; [24 13],[21.78666667 16.21333333] ; [21.21333333 15.78666667],0
u3,1,0.196787,1.666063,[13  6] ; [9 1],[14.4137931  4.5862069] ; [7.5862069 2.4137931],0
s8,1,0.199752,1.644186,[14 23] ; [19 17],[16.7260274 20.2739726] ; [16.2739726 19.7260274],0
u2,1,0.244092,1.356807,[ 9 10] ; [7 3],[10.48275862  8.51724138] ; [5.51724138 4.48275862],0
s5,1,0.271732,1.207983,[10 25] ; [14 20],[12.17391304 22.82608696] ; [11.82608696 22.17391304],0
p12,1,0.278299,1.175376,[ 1 37] ; [ 3 33],[ 2.05405405 35.94594595] ; [ 1.94594595 34.05405405],0
a8,1,0.281991,1.157468,[ 5 31] ; [ 2 31],[ 3.65217391 32.34782609] ; [ 3.34782609 29.65217391],0
b5,1,0.291549,1.112453,[27 11] ; [22 15],[24.82666667 13.17333333] ; [24.17333333 12.82666667],0
