Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,59.033862,[ 69 162] ; [67 19],[ 99.10410095 131.89589905] ; [36.89589905 49.10410095],1
p12,1,0.004678,7.999716,[  9 227] ; [11 79],[ 14.47852761 221.52147239] ; [ 5.52147239 84.47852761],0
a3,1,0.008645,6.894648,[154  83] ; [72 18],[163.79816514  73.20183486] ; [62.20183486 27.79816514],0
a5,1,0.012612,6.22269,[159  78] ; [73 17],[168.14678899  68.85321101] ; [63.85321101 26.14678899],0
r1,1,0.013985,6.040086,[165  71] ; [75 15],[173.74233129  62.25766871] ; [66.25766871 23.74233129],0
s8,1,0.030801,4.664046,[ 81 156] ; [42 47],[ 89.4202454 147.5797546] ; [33.5797546 55.4202454],0
a2,1,0.04208,4.132,[ 44 193] ; [26 64],[ 50.73394495 186.26605505] ; [19.26605505 70.73394495],0
n4,1,0.043827,4.063201,[166  71] ; [73 17],[173.22018349  63.77981651] ; [65.77981651 24.22018349],0
n5,1,0.055862,3.656158,[153  80] ; [69 21],[160.14241486  72.85758514] ; [61.85758514 28.14241486],0
a4,1,0.061665,3.492035,[ 94 143] ; [46 44],[101.46788991 135.53211009] ; [38.53211009 51.46788991],0
p3,1,0.066148,3.376113,[ 97 140] ; [47 43],[104.36697248 132.63302752] ; [39.63302752 50.36697248],0
a1,1,0.075694,3.155021,[  6 231] ; [ 6 84],[  8.69724771 228.30275229] ; [ 3.30275229 86.69724771],0
d2,1,0.082305,3.018792,[ 98 138] ; [47 43],[104.96932515 131.03067485] ; [40.03067485 49.96932515],0
d1,1,0.093916,2.80593,[123 114] ; [56 34],[129.73394495 107.26605505] ; [49.26605505 40.73394495],0
p2,1,0.116095,2.469227,[203  33] ; [71 19],[198.35582822  37.64417178] ; [75.64417178 14.35582822],0
b2,1,0.116143,2.468571,[33 87] ; [22 34],[37.5 82.5] ; [17.5 38.5],0
b3,1,0.116143,2.468571,[33 87] ; [22 34],[37.5 82.5] ; [17.5 38.5],0
v4,1,0.134223,2.242968,[217  19] ; [86  3],[220.02461538  15.97538462] ; [82.97538462  6.02461538],0
n3,1,0.158201,1.991342,[50 19] ; [20  3],[52.5 16.5] ; [17.5  5.5],0
s5,1,0.167063,1.909105,[ 62 165] ; [31 57],[ 67.01904762 159.98095238] ; [25.98095238 62.01904762],0
u1,1,0.184958,1.757333,[ 31 206] ; [17 73],[ 34.78899083 202.21100917] ; [13.21100917 76.78899083],0
b5,1,0.19421,1.685389,[140  97] ; [46 44],[134.80733945 102.19266055] ; [51.19266055 38.80733945],0
s7,1,0.242701,1.364838,[102 128] ; [43 40],[106.54952077 123.45047923] ; [38.45047923 44.54952077],0
b1,1,0.255521,1.292861,[ 87 150] ; [27 63],[ 82.62385321 154.37614679] ; [31.37614679 58.62385321],0
s1,1,0.266878,1.232723,[  8 228] ; [ 1 88],[  6.53538462 229.46461538] ; [ 2.46461538 86.53538462],0
p7,1,0.270855,1.212411,[136  95] ; [59 31],[140.3271028  90.6728972] ; [54.6728972 35.3271028],0
n2,1,0.2728,1.202614,[49 20] ; [19  4],[51. 18.] ; [17.  6.],0
p10,1,0.293173,1.104994,[202  34] ; [81  9],[204.87116564  31.12883436] ; [78.12883436 11.87116564],0
n6,1,0.332506,0.939111,[194  42] ; [78 12],[196.90797546  39.09202454] ; [75.09202454 14.90797546],0
r3,1,0.351302,0.868749,[221  14] ; [86  3],[222.66975309  12.33024691] ; [84.33024691  4.66975309],0
p5,1,0.379372,0.772735,[ 19 218] ; [10 80],[ 21.01834862 215.98165138] ; [ 7.98165138 82.01834862],0
b4,1,0.401966,0.702438,[130 107] ; [54 36],[133.35779817 103.64220183] ; [50.64220183 39.35779817],0
r2,1,0.420936,0.647701,[210  22] ; [84  6],[211.82608696  20.17391304] ; [82.17391304  7.82608696],0
s4,1,0.433886,0.612399,[ 51 184] ; [16 74],[ 48.44615385 186.55384615] ; [18.55384615 71.44615385],0
s2,1,0.46151,0.542231,[109 128] ; [45 44],[111.95705521 125.04294479] ; [42.04294479 46.95705521],0
r4,1,0.501419,0.451931,[204  33] ; [80 10],[205.83486239  31.16513761] ; [78.16513761 11.83486239],0
p1,1,0.507914,0.438362,[ 16 221] ; [ 8 82],[ 17.39449541 219.60550459] ; [ 6.60550459 83.39449541],0
a7,1,0.509066,0.435986,[167  69] ; [67 23],[169.39877301  66.60122699] ; [64.60122699 25.39877301],0
u3,1,0.600526,0.274204,[39 42] ; [ 7 10],[38.02040816 42.97959184] ; [7.97959184 9.02040816],0
s6,1,0.674152,0.176784,[145  88] ; [57 31],[146.62305296  86.37694704] ; [55.37694704 32.62305296],0
d3,1,0.757767,0.09512,[166  69] ; [62 28],[164.86153846  70.13846154] ; [63.13846154 26.86153846],0
p11,1,0.763667,0.090402,[186  51] ; [72 18],[186.99082569  50.00917431] ; [71.00917431 18.99082569],0
p4,1,0.78369,0.075358,[126 110] ; [46 43],[124.89846154 111.10153846] ; [47.10153846 41.89846154],0
p8,1,0.786023,0.073701,[114 122] ; [44 44],[115.08641975 120.91358025] ; [42.91358025 45.08641975],0
d4,1,0.79676,0.066328,[190  47] ; [71 19],[189.16513761  47.83486239] ; [71.83486239 18.16513761],0
p6,1,0.803215,0.062095,[ 77 159] ; [30 58],[ 77.9382716 158.0617284] ; [29.0617284 58.9382716],0
a8,1,0.82175,0.050758,[ 27 197] ; [ 9 72],[ 26.43934426 197.56065574] ; [ 9.56065574 71.43934426],0
u2,1,0.886923,0.020221,[42 39] ; [9 9],[41.72727273 39.27272727] ; [9.27272727 8.72727273],0
n1,1,0.895269,0.017329,[23 46] ; [ 7 15],[22.74725275 46.25274725] ; [ 7.25274725 14.74725275],0
d5,1,0.898931,0.016132,[182  54] ; [70 20],[182.42944785  53.57055215] ; [69.57055215 20.42944785],0
s3,1,0.967797,0.00163,[132 104] ; [49 39],[131.83950617 104.16049383] ; [49.16049383 38.83950617],0
a6,1,0.98435,0.000385,[163  74] ; [62 28],[163.0733945  73.9266055] ; [61.9266055 28.0733945],0
