Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.005602,7.674011,[11  5] ; [ 9 24],[6.53061224 9.46938776] ; [13.46938776 19.53061224],0
p6,1,0.007279,7.202828,[ 6 10] ; [ 2 29],[ 2.72340426 13.27659574] ; [ 5.27659574 25.72340426],0
p3,1,0.008234,6.981818,[9 7] ; [ 6 26],[ 5. 11.] ; [10. 22.],0
p11,1,0.014274,6.003924,[14  2] ; [17 16],[10.12244898  5.87755102] ; [20.87755102 12.12244898],0
p4,1,0.019419,5.463349,[11  5] ; [11 22],[7.18367347 8.81632653] ; [14.81632653 18.18367347],0
p2,1,0.028645,4.788796,[13  3] ; [16 17],[9.46938776 6.53061224] ; [19.53061224 13.46938776],0
s4,1,0.038728,4.272747,[ 6 10] ; [ 4 29],[ 3.26530612 12.73469388] ; [ 6.73469388 26.26530612],0
r3,1,0.047509,3.927273,[14  2] ; [19 13],[11.  5.] ; [22. 10.],0
p12,1,0.059482,3.551778,[ 3 13] ; [ 1 32],[ 1.30612245 14.69387755] ; [ 2.69387755 30.30612245],0
n1,1,0.090969,2.857143,[3 2] ; [ 3 12],[1.5 3.5] ; [ 4.5 10.5],0
u3,1,0.121315,2.400259,[4 7] ; [ 2 15],[2.35714286 8.64285714] ; [ 3.64285714 13.35714286],0
a6,1,0.125456,2.347855,[11  5] ; [15 18],[8.48979592 7.51020408] ; [17.51020408 15.48979592],0
p10,1,0.152685,2.045217,[10  6] ; [13 19],[7.66666667 8.33333333] ; [15.33333333 16.66666667],0
p5,1,0.168796,1.893604,[ 3 13] ; [ 2 31],[ 1.63265306 14.36734694] ; [ 3.36734694 29.63265306],0
p9,1,0.177875,1.815289,[12  4] ; [17 14],[9.87234043 6.12765957] ; [19.12765957 11.87234043],0
b2,1,0.18055,1.793087,[1 8] ; [ 8 15],[2.53125 6.46875] ; [ 6.46875 16.53125],0
b3,1,0.18055,1.793087,[1 8] ; [ 8 15],[2.53125 6.46875] ; [ 6.46875 16.53125],0
s6,1,0.187132,1.740057,[9 7] ; [12 21],[6.85714286 9.14285714] ; [14.14285714 18.85714286],0
a5,1,0.187132,1.740057,[9 7] ; [12 21],[6.85714286 9.14285714] ; [14.14285714 18.85714286],0
b4,1,0.187406,1.737891,[ 6 10] ; [19 14],[8.16326531 7.83673469] ; [16.83673469 16.16326531],0
d2,1,0.209652,1.57383,[ 3 13] ; [12 21],[ 4.89795918 11.10204082] ; [10.10204082 22.89795918],0
n6,1,0.235442,1.407679,[12  4] ; [19 14],[10.12244898  5.87755102] ; [20.87755102 12.12244898],0
s8,1,0.252703,1.308296,[ 4 12] ; [ 4 29],[ 2.6122449 13.3877551] ; [ 5.3877551 27.6122449],0
a3,1,0.252943,1.306976,[ 5 11] ; [16 17],[6.85714286 9.14285714] ; [14.14285714 18.85714286],0
n3,1,0.291841,1.111111,[4 1] ; [8 7],[3. 2.] ; [9. 6.],0
n2,1,0.291841,1.111111,[4 1] ; [8 7],[3. 2.] ; [9. 6.],0
s2,1,0.335375,0.92803,[ 6 10] ; [ 8 25],[ 4.57142857 11.42857143] ; [ 9.42857143 23.57142857],0
v4,1,0.342774,0.900029,[11  5] ; [18 15],[9.46938776 6.53061224] ; [19.53061224 13.46938776],0
s3,1,0.369091,0.806723,[ 6 10] ; [ 8 24],[ 4.66666667 11.33333333] ; [ 9.33333333 22.66666667],0
u2,1,0.39033,0.737913,[7 4] ; [8 9],[5.89285714 5.10714286] ; [9.10714286 7.89285714],0
d1,1,0.390346,0.737863,[ 3 13] ; [10 23],[ 4.24489796 11.75510204] ; [ 8.75510204 24.24489796],0
r4,1,0.403775,0.697054,[ 4 12] ; [ 5 28],[ 2.93877551 13.06122449] ; [ 6.06122449 26.93877551],0
a1,1,0.440108,0.596002,[ 2 14] ; [ 2 31],[ 1.30612245 14.69387755] ; [ 2.69387755 30.30612245],0
b5,1,0.468475,0.525571,[10  6] ; [17 16],[8.81632653 7.18367347] ; [18.18367347 14.81632653],0
b1,1,0.468475,0.525571,[10  6] ; [17 16],[8.81632653 7.18367347] ; [18.18367347 14.81632653],0
d4,1,0.478142,0.503099,[9 7] ; [22 11],[10.12244898  5.87755102] ; [20.87755102 12.12244898],0
d5,1,0.478391,0.502528,[7 9] ; [18 15],[8.16326531 7.83673469] ; [16.83673469 16.16326531],0
s1,1,0.593235,0.28532,[ 1 15] ; [ 1 32],[ 0.65306122 15.34693878] ; [ 1.34693878 31.65306122],0
v1,1,0.61441,0.253802,[ 6 10] ; [10 23],[ 5.2244898 10.7755102] ; [10.7755102 22.2244898],0
s7,1,0.660537,0.192872,[ 3 13] ; [ 4 25],[ 2.48888889 13.51111111] ; [ 4.51111111 24.48888889],0
