Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,88.492627,[18 40] ; [207  26],[44.84536082 13.15463918] ; [180.15463918  52.84536082],1
p11,1,0.0,26.110541,[31 28] ; [195  38],[45.66438356 13.33561644] ; [180.33561644  52.66438356],1
n6,1,1.5e-05,18.736544,[34 25] ; [194  38],[46.22680412 12.77319588] ; [181.77319588  50.22680412],1
s8,1,4e-05,16.885015,[15 44] ; [129 104],[29.09589041 29.90410959] ; [114.90410959 118.09589041],1
p2,1,8.2e-05,15.504577,[37 22] ; [198  34],[47.64604811 11.35395189] ; [187.35395189  44.64604811],1
v2,1,0.001534,10.037834,[19 38] ; [124  94],[29.64 27.36] ; [113.36 104.64],0
v4,1,0.001729,9.816602,[48  9] ; [222  10],[53.25259516  3.74740484] ; [216.74740484  15.25259516],0
s6,1,0.002107,9.454225,[35 24] ; [182  49],[44.14827586 14.85172414] ; [172.85172414  58.14827586],0
d4,1,0.003699,8.42592,[37 21] ; [189  43],[45.2 12.8] ; [180.8  51.2],0
n5,1,0.004525,8.059983,[36 23] ; [183  49],[44.40206186 14.59793814] ; [174.59793814  57.40206186],0
b1,1,0.004716,7.985286,[34 25] ; [ 87 146],[24.44863014 34.55136986] ; [ 96.55136986 136.44863014],0
a4,1,0.005284,7.77953,[14 44] ; [103 130],[23.31958763 34.68041237] ; [ 93.68041237 139.31958763],0
a2,1,0.007305,7.196325,[ 5 54] ; [ 57 176],[12.52739726 46.47260274] ; [ 49.47260274 183.52739726],0
s1,1,0.008256,6.977095,[ 7 51] ; [  8 223],[ 3.01038062 54.98961938] ; [ 11.98961938 219.01038062],0
r3,1,0.00878,6.867059,[52  7] ; [225   8],[55.96917808  3.03082192] ; [221.03082192  11.96917808],0
s2,1,0.009337,6.757152,[31 28] ; [164  69],[39.40068493 19.59931507] ; [155.59931507  77.40068493],0
s7,1,0.01471,5.950881,[21 32] ; [132  95],[28.96071429 24.03928571] ; [124.03928571 102.96071429],0
r2,1,0.015238,5.888764,[51  8] ; [219  11],[55.12110727  3.87889273] ; [214.87889273  15.12110727],0
d5,1,0.01546,5.863294,[37 22] ; [181  51],[44.19931271 14.80068729] ; [173.80068729  58.19931271],0
d1,1,0.02398,5.096061,[24 35] ; [133 100],[31.72260274 27.27739726] ; [125.27739726 107.72260274],0
a3,1,0.028835,4.777417,[33 26] ; [165  68],[40.00684932 18.99315068] ; [157.99315068  75.00684932],0
p3,1,0.029637,4.730217,[19 38] ; [115 118],[26.33793103 30.66206897] ; [107.66206897 125.33793103],0
p1,1,0.050913,3.811119,[ 8 51] ; [ 14 218],[ 4.4604811 54.5395189] ; [ 17.5395189 214.4604811],0
a5,1,0.055727,3.660195,[33 26] ; [161  72],[39.19863014 19.80136986] ; [154.80136986  78.19863014],0
v1,1,0.064814,3.409705,[21 38] ; [108 112],[27.27956989 31.72043011] ; [101.72043011 118.27956989],0
n4,1,0.088204,2.906858,[41 18] ; [186  47],[45.86643836 13.13356164] ; [181.13356164  51.86643836],0
r4,1,0.098585,2.728288,[48 11] ; [208  25],[51.7260274  7.2739726] ; [204.2739726  28.7260274],0
a6,1,0.099023,2.721216,[34 25] ; [160  72],[39.33333333 19.66666667] ; [154.66666667  77.33333333],0
a7,1,0.109844,2.556466,[37 22] ; [170  62],[41.96907216 17.03092784] ; [165.03092784  66.96907216],0
v3,1,0.119572,2.422912,[16 42] ; [ 85 135],[21.07194245 36.92805755] ; [ 79.92805755 140.07194245],0
p6,1,0.121945,2.392162,[13 45] ; [ 76 155],[17.8615917 40.1384083] ; [ 71.1384083 159.8615917],0
u1,1,0.128189,2.314302,[ 6 53] ; [ 43 190],[ 9.90068493 49.09931507] ; [ 39.09931507 193.90068493],0
