Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,155.493849,[103 241] ; [238  63],[181.86666667 162.13333333] ; [159.13333333 141.86666667],1
s2,1,0.0,90.294504,[127 234] ; [223  87],[188.30104322 172.69895678] ; [161.69895678 148.30104322],1
s6,1,0.0,73.796792,[188 166] ; [260  48],[239.56495468 114.43504532] ; [208.43504532  99.56495468],1
s3,1,0.0,63.178535,[156 200] ; [229  79],[206.41566265 149.58433735] ; [178.58433735 129.41566265],1
s5,1,0.0,25.594297,[ 90 261] ; [132 164],[120.43585781 230.56414219] ; [101.56414219 194.43585781],1
p6,1,1e-06,24.514238,[110 245] ; [154 155],[141.14457831 213.85542169] ; [122.85542169 186.14457831],1
d1,1,2e-06,22.920293,[194 170] ; [223  90],[224.20679468 139.79320532] ; [192.79320532 120.20679468],1
p9,1,1.1e-05,19.368042,[280  76] ; [284  28],[300.5748503  55.4251497] ; [263.4251497  48.5748503],1
a3,1,1.9e-05,18.326211,[244 117] ; [256  56],[268.20208024  92.79791976] ; [231.79791976  80.20208024],1
n6,1,3.2e-05,17.275553,[301  61] ; [292  20],[318.49554896  43.50445104] ; [274.50445104  37.49554896],1
v1,1,3.3e-05,17.21325,[176 182] ; [197 105],[202.32424242 155.67575758] ; [170.67575758 131.32424242],1
v3,1,4.5e-05,16.636098,[126 226] ; [155 145],[151.70552147 200.29447853] ; [129.29447853 170.70552147],1
d2,1,7.4e-05,15.695219,[163 196] ; [190 123],[188.58184524 170.41815476] ; [164.41815476 148.58184524],1
p3,1,0.000134,14.582291,[165 194] ; [190 123],[189.65029762 169.34970238] ; [165.34970238 147.65029762],1
p4,1,0.000137,14.537034,[197 162] ; [216  96],[220.96423249 138.03576751] ; [192.03576751 119.96423249],1
r4,1,0.000172,14.120011,[327  37] ; [304   9],[339.26735598  24.73264402] ; [291.73264402  21.26735598],1
p10,1,0.00019,13.926057,[276  82] ; [275  37],[294.41492537  63.58507463] ; [256.58507463  55.41492537],1
d5,1,0.000363,12.713997,[282  81] ; [275  37],[299.54222222  63.45777778] ; [257.45777778  54.54222222],1
p5,1,0.000598,11.780814,[ 31 329] ; [ 54 255],[ 45.73991031 314.26008969] ; [ 39.26008969 269.73991031],1
p7,1,0.000645,11.641954,[206 149] ; [216  89],[226.98484848 128.01515152] ; [195.01515152 109.98484848],1
r1,1,0.000986,10.853508,[288  75] ; [276  35],[303.75667656  59.24332344] ; [260.24332344  50.75667656],1
u1,1,0.001376,10.23799,[ 56 308] ; [ 79 234],[ 72.58493353 291.41506647] ; [ 62.41506647 250.58493353],0
v2,1,0.001775,9.769041,[177 171] ; [191 112],[196.71889401 151.28110599] ; [171.28110599 131.71889401],0
a5,1,0.001906,9.637595,[264  99] ; [259  54],[280.84171598  82.15828402] ; [242.15828402  70.84171598],0
p12,1,0.002259,9.326243,[ 20 338] ; [ 38 272],[ 31.08383234 326.91616766] ; [ 26.91616766 283.08383234],0
d4,1,0.003129,8.730815,[282  79] ; [271  41],[296.63150074  64.36849926] ; [256.36849926  55.63150074],0
v4,1,0.00321,8.683894,[341  22] ; [307   5],[348.48  14.52] ; [299.52  12.48],0
p8,1,0.003524,8.51429,[169 186] ; [181 126],[187.68882175 167.31117825] ; [162.31117825 144.68882175],0
u4,1,0.011324,6.413699,[  4 360] ; [ 13 300],[  9.14032496 354.85967504] ; [  7.85967504 305.14032496],0
u3,1,0.02108,5.320206,[60 60] ; [39 18],[67.11864407 52.88135593] ; [31.88135593 25.11864407],0
n5,1,0.033415,4.524399,[304  59] ; [278  33],[313.45103858  49.54896142] ; [268.54896142  42.45103858],0
u2,1,0.049846,3.84662,[58 60] ; [37 20],[64.05714286 53.94285714] ; [30.94285714 26.05714286],0
s4,1,0.051431,3.794169,[ 42 315] ; [ 53 258],[ 50.77095808 306.22904192] ; [ 44.22904192 266.77095808],0
b3,1,0.060663,3.519178,[ 71 134] ; [ 97 126],[ 80.46728972 124.53271028] ; [ 87.53271028 135.46728972],0
b2,1,0.060663,3.519178,[ 71 134] ; [ 97 126],[ 80.46728972 124.53271028] ; [ 87.53271028 135.46728972],0
r3,1,0.068692,3.313998,[338  24] ; [302  11],[343.22962963  18.77037037] ; [296.77037037  16.22962963],0
a8,1,0.068823,3.310868,[ 43 288] ; [ 52 232],[ 51.1300813 279.8699187] ; [ 43.8699187 240.1300813],0
p11,1,0.099504,2.713476,[284  80] ; [260  53],[292.49039882  71.50960118] ; [251.50960118  61.49039882],0
a6,1,0.124301,2.362269,[260 102] ; [207 105],[250.82195846 111.17804154] ; [216.17804154  95.82195846],0
a7,1,0.141132,2.165574,[268  94] ; [215  97],[259.41543027 102.58456973] ; [223.58456973  88.41543027],0
a2,1,0.149678,2.07553,[ 88 276] ; [ 91 222],[ 96.2422452 267.7577548] ; [ 82.7577548 230.2422452],0
a4,1,0.161442,1.960668,[168 192] ; [163 150],[177.05794948 182.94205052] ; [153.94205052 159.05794948],0
p2,1,0.207148,1.591249,[293  66] ; [266  46],[299.07749627  59.92250373] ; [259.92250373  52.07749627],0
n3,1,0.269758,1.217976,[57 17] ; [39 18],[54.22900763 19.77099237] ; [41.77099237 15.22900763],0
b1,1,0.291289,1.113655,[139 225] ; [132 181],[145.70753323 218.29246677] ; [125.29246677 187.70753323],0
b4,1,0.34118,0.905993,[219 145] ; [177 136],[212.91580502 151.08419498] ; [183.08419498 129.91580502],0
a1,1,0.4155,0.663007,[ 18 346] ; [ 20 293],[ 20.43131462 343.56868538] ; [ 17.56868538 295.43131462],0
n1,1,0.503099,0.448393,[32 42] ; [28 29],[33.89312977 40.10687023] ; [26.10687023 30.89312977],0
d3,1,0.564093,0.332667,[247 115] ; [220  93],[250.45037037 111.54962963] ; [216.54962963  96.45037037],0
n2,1,0.607039,0.264509,[58 18] ; [42 16],[56.71641791 19.28358209] ; [43.28358209 14.71641791],0
s1,1,0.707167,0.141123,[ 12 346] ; [ 12 296],[ 12.9009009 345.0990991] ; [ 11.0990991 296.9009009],0
p1,1,0.766709,0.088021,[ 36 325] ; [ 29 283],[ 34.86627043 326.13372957] ; [ 30.13372957 281.86627043],0
b5,1,0.779354,0.07849,[219 145] ; [185 128],[217.21713442 146.78286558] ; [186.78286558 126.21713442],0
