Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,67.704959,[45 34] ; [222  12],[67.38977636 11.61022364] ; [199.61022364  34.38977636],1
s6,1,5e-06,20.98299,[33 46] ; [161  67],[49.9218241 29.0781759] ; [144.0781759  83.9218241],1
r2,1,1.2e-05,19.18579,[62 13] ; [226   7],[70.12987013  4.87012987] ; [217.87012987  15.12987013],1
r3,1,3.3e-05,17.247313,[62 17] ; [220  13],[71.40384615  7.59615385] ; [210.59615385  22.40384615],1
d1,1,0.000193,13.893771,[37 42] ; [164  70],[50.73162939 28.26837061] ; [150.26837061  83.73162939],1
v4,1,0.000301,13.066776,[65 13] ; [223  10],[72.23151125  5.76848875] ; [215.76848875  17.23151125],1
d3,1,0.000426,12.41629,[43 35] ; [178  56],[55.25 22.75] ; [165.75  68.25],1
n4,1,0.000475,12.210004,[48 31] ; [188  46],[59.56549521 19.43450479] ; [176.43450479  57.56549521],1
s8,1,0.001215,10.467763,[19 60] ; [104 129],[31.14423077 47.85576923] ; [ 91.85576923 141.14423077],0
s3,1,0.002849,8.901836,[30 48] ; [135  98],[41.38263666 36.61736334] ; [123.61736334 109.38263666],0
d4,1,0.004407,8.107829,[59 20] ; [206  28],[66.88498403 12.11501597] ; [198.11501597  35.88498403],0
p7,1,0.006336,7.452113,[33 44] ; [139  90],[43.28104575 33.71895425] ; [128.71895425 100.28104575],0
a2,1,0.008255,6.977406,[ 9 70] ; [ 60 174],[17.41533546 61.58466454] ; [ 51.58466454 182.41533546],0
p6,1,0.008729,6.87745,[17 61] ; [ 89 145],[26.5 51.5] ; [ 79.5 154.5],0
v1,1,0.009396,6.745925,[20 57] ; [ 98 132],[29.59609121 47.40390879] ; [ 88.40390879 141.59609121],0
s2,1,0.010208,6.598282,[26 53] ; [115 117],[35.81672026 43.18327974] ; [105.18327974 126.81672026],0
p8,1,0.010227,6.594993,[28 51] ; [122 112],[37.85942492 41.14057508] ; [112.14057508 121.85942492],0
p2,1,0.012506,6.237668,[54 23] ; [194  39],[61.6 15.4] ; [186.4  46.6],0
u1,1,0.015464,5.862876,[ 6 73] ; [ 45 189],[12.87220447 66.12779553] ; [ 38.12779553 195.87220447],0
s7,1,0.021505,5.285388,[24 50] ; [106 116],[32.5 41.5] ; [ 97.5 124.5],0
s5,1,0.022631,5.196581,[16 60] ; [ 80 148],[24. 52.] ; [ 72. 156.],0
u3,1,0.028888,4.77427,[12 15] ; [46 21],[16.65957447 10.34042553] ; [41.34042553 25.65957447],0
n5,1,0.047451,3.929308,[50 28] ; [177  57],[56.75 21.25] ; [170.25  63.75],0
p4,1,0.051579,3.789366,[37 42] ; [139  95],[44.42172524 34.57827476] ; [131.57827476 102.42172524],0
n6,1,0.064537,3.41678,[58 20] ; [196  38],[63.5 14.5] ; [190.5  43.5],0
a1,1,0.076202,3.144097,[ 6 73] ; [  7 227],[ 3.28115016 75.71884984] ; [  9.71884984 224.28115016],0
p12,1,0.087523,2.919344,[ 1 78] ; [ 14 218],[ 3.81028939 75.18971061] ; [ 11.18971061 220.81028939],0
a4,1,0.10185,2.676329,[31 47] ; [118 116],[37.25 40.75] ; [111.75 122.25],0
v3,1,0.126994,2.328865,[10 68] ; [ 47 181],[14.52941176 63.47058824] ; [ 42.47058824 185.52941176],0
n3,1,0.141138,2.165508,[13 13] ; [42 21],[16.06741573  9.93258427] ; [38.93258427 24.06741573],0
a3,1,0.233489,1.419482,[51 28] ; [167  66],[55.19871795 23.80128205] ; [162.80128205  70.19871795],0
p11,1,0.240439,1.378018,[53 26] ; [173  61],[57.04153355 21.95846645] ; [168.95846645  65.04153355],0
a5,1,0.240439,1.378018,[53 26] ; [173  61],[57.04153355 21.95846645] ; [168.95846645  65.04153355],0
d2,1,0.279059,1.171665,[35 42] ; [123 111],[39.11897106 37.88102894] ; [118.88102894 115.11897106],0
p5,1,0.298736,1.079829,[ 6 71] ; [ 28 204],[ 8.47249191 68.52750809] ; [ 25.52750809 206.47249191],0
a7,1,0.31523,1.008635,[52 27] ; [168  66],[55.52715655 23.47284345] ; [164.47284345  69.52715655],0
p3,1,0.349825,0.874091,[33 46] ; [111 121],[36.57877814 42.42122186] ; [107.42122186 124.57877814],0
s4,1,0.415976,0.661656,[19 60] ; [ 45 183],[16.46905537 62.53094463] ; [ 47.53094463 180.46905537],0
b2,1,0.418951,0.653255,[18 28] ; [48 99],[15.73056995 30.26943005] ; [50.26943005 96.73056995],0
b3,1,0.418951,0.653255,[18 28] ; [48 99],[15.73056995 30.26943005] ; [50.26943005 96.73056995],0
p10,1,0.471365,0.518774,[54 22] ; [176  58],[56.38709677 19.61290323] ; [173.61290323  60.38709677],0
b4,1,0.482696,0.492765,[42 37] ; [135  99],[44.67412141 34.32587859] ; [132.32587859 101.67412141],0
n2,1,0.578618,0.308475,[18  8] ; [41 24],[16.85714286  9.14285714] ; [42.14285714 22.85714286],0
a6,1,0.633644,0.227152,[50 29] ; [155  79],[51.74121406 27.25878594] ; [153.25878594  80.74121406],0
p9,1,0.686592,0.1628,[57 19] ; [180  53],[58.29126214 17.70873786] ; [178.70873786  54.29126214],0
a8,1,0.714759,0.13357,[ 8 68] ; [ 26 189],[ 8.87972509 67.12027491] ; [ 25.12027491 189.87972509],0
s1,1,0.721586,0.126978,[ 3 76] ; [ 11 220],[ 3.56774194 75.43225806] ; [ 10.43225806 220.56774194],0
p1,1,0.828763,0.04678,[ 7 71] ; [ 19 213],[ 6.54193548 71.45806452] ; [ 19.45806452 212.54193548],0
b5,1,0.854411,0.03367,[46 33] ; [139  95],[46.69329073 32.30670927] ; [138.30670927  95.69329073],0
u2,1,0.926802,0.00844,[17 11] ; [40 27],[16.8 11.2] ; [40.2 26.8],0
b1,1,0.931828,0.007318,[34 45] ; [102 132],[34.32587859 44.67412141] ; [101.67412141 132.32587859],0
n1,1,0.991651,0.000109,[11 15] ; [27 37],[10.97777778 15.02222222] ; [27.02222222 36.97777778],0
