Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,152.907269,[ 81 249] ; [333 152],[167.63190184 162.36809816] ; [246.36809816 238.63190184],1
p6,1,0.0,80.339342,[ 59 263] ; [238 243],[119.09589041 202.90410959] ; [177.90410959 303.09589041],1
p8,1,0.0,68.48284,[112 210] ; [311 171],[169.41044776 152.58955224] ; [253.58955224 228.41044776],1
p7,1,0.0,51.397951,[155 162] ; [355 126],[202.59398496 114.40601504] ; [307.40601504 173.59398496],1
p2,1,0.0,43.23362,[240  90] ; [437  47],[274.45945946  55.54054054] ; [402.54054054  81.45945946],1
p5,1,0.0,36.767232,[  9 319] ; [ 78 404],[ 35.22962963 292.77037037] ; [ 51.77037037 430.22962963],1
s6,1,0.0,27.635675,[188 135] ; [360 115],[221.80952381 101.19047619] ; [326.19047619 148.80952381],1
n5,1,0.0,27.474107,[213 115] ; [394  91],[244.89052891  83.10947109] ; [362.10947109 122.89052891],1
p10,1,0.0,25.391988,[235  90] ; [418  65],[262.65470297  62.34529703] ; [390.34529703  92.65470297],1
s7,1,0.0,25.299729,[123 194] ; [264 198],[157.48267009 159.51732991] ; [229.51732991 232.48267009],1
d1,1,2e-06,22.592761,[163 167] ; [321 165],[195.73529412 134.26470588] ; [288.26470588 197.73529412],1
n4,1,2e-06,22.263044,[227 102] ; [403  82],[254.63144963  74.36855037] ; [375.36855037 109.63144963],1
v1,1,1e-05,19.504382,[147 177] ; [289 183],[177.46733668 146.53266332] ; [258.53266332 213.46733668],1
d3,1,2.2e-05,18.010779,[199 129] ; [363 123],[226.45700246 101.54299754] ; [335.54299754 150.45700246],1
s8,1,5e-05,16.461149,[121 207] ; [248 235],[149.23797781 178.76202219] ; [219.76202219 263.23797781],1
a5,1,5.8e-05,16.150637,[220 110] ; [385 101],[244.66911765  85.33088235] ; [360.33088235 125.66911765],1
d2,1,0.000115,14.86919,[132 196] ; [262 223],[158.95694957 169.04305043] ; [235.04305043 249.95694957],1
p9,1,0.000285,13.166173,[252  68] ; [427  57],[270.24875622  49.75124378] ; [408.75124378  75.24875622],1
s2,1,0.000469,12.235278,[146 181] ; [275 206],[170.3799505 156.6200495] ; [250.6200495 230.3799505],1
s5,1,0.001098,10.655286,[ 88 227] ; [183 283],[109.3021767 205.6978233] ; [161.6978233 304.3021767],0
u1,1,0.00172,9.826393,[ 44 286] ; [107 379],[ 61.06617647 268.93382353] ; [ 89.93382353 396.06617647],0
d5,1,0.001807,9.7364,[251  77] ; [413  72],[267.88683887  60.11316113] ; [396.11316113  88.88683887],0
n6,1,0.002542,9.109897,[265  64] ; [427  57],[280.03444034  48.96555966] ; [411.96555966  72.03444034],0
p1,1,0.00302,8.795255,[ 17 311] ; [ 54 429],[ 28.71516646 299.28483354] ; [ 42.28483354 440.71516646],0
a2,1,0.006198,7.49183,[ 64 266] ; [135 351],[ 80.47794118 249.52205882] ; [118.52205882 367.47794118],0
p11,1,0.008687,6.886079,[245  85] ; [398  88],[260.03676471  69.96323529] ; [382.96323529 103.03676471],0
a7,1,0.009728,6.684044,[227 102] ; [374 111],[242.91031941  86.08968059] ; [358.08968059 126.91031941],0
v3,1,0.01365,6.082918,[110 206] ; [202 261],[126.56225931 189.43774069] ; [185.43774069 277.56225931],0
s3,1,0.014408,5.987459,[170 156] ; [292 188],[186.86352357 139.13647643] ; [275.13647643 204.86352357],0
a4,1,0.016375,5.762163,[133 196] ; [237 247],[149.72939729 179.27060271] ; [220.27060271 263.72939729],0
p12,1,0.021091,5.319267,[ 17 308] ; [ 47 438],[ 25.67901235 299.32098765] ; [ 38.32098765 446.67901235],0
d4,1,0.041167,4.169115,[259  69] ; [410  75],[269.90405904  58.09594096] ; [399.09594096  85.90405904],0
r1,1,0.050201,3.834721,[272  56] ; [425  59],[281.54679803  46.45320197] ; [415.45320197  68.54679803],0
a3,1,0.061326,3.501152,[223 105] ; [359 126],[234.80442804  93.19557196] ; [347.19557196 137.80442804],0
v2,1,0.073842,3.195481,[163 146] ; [279 192],[175.1 133.9] ; [266.9 204.1],0
a1,1,0.113311,2.507429,[ 10 320] ; [ 26 460],[ 14.55882353 315.44117647] ; [ 21.44117647 464.55882353],0
b5,1,0.121199,2.401755,[210 120] ; [283 203],[199.375 130.625] ; [293.625 192.375],0
u2,1,0.127592,2.321564,[53 53] ; [75 50],[58.73593074 47.26406926] ; [69.26406926 55.73593074],0
u4,1,0.154267,2.029542,[  5 325] ; [ 15 471],[  8.08823529 321.91176471] ; [ 11.91176471 474.08823529],0
v4,1,0.267272,1.230695,[318  10] ; [477   9],[320.34398034   7.65601966] ; [474.65601966  11.34398034],0
u3,1,0.276983,1.181835,[61 46] ; [80 45],[65.03017241 41.96982759] ; [75.96982759 49.03017241],0
b3,1,0.311098,1.026008,[ 64 119] ; [123 188],[ 69.27327935 113.72672065] ; [117.72672065 193.27327935],0
b2,1,0.311098,1.026008,[ 64 119] ; [123 188],[ 69.27327935 113.72672065] ; [117.72672065 193.27327935],0
n3,1,0.318055,0.99693,[66 24] ; [67 17],[68.79310345 21.20689655] ; [64.20689655 19.79310345],0
a6,1,0.335735,0.926648,[219 109] ; [340 146],[225.24815725 102.75184275] ; [333.75184275 152.24815725],0
b4,1,0.360949,0.834589,[187 143] ; [291 195],[193.30882353 136.69117647] ; [284.69117647 201.30882353],0
