Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000374,12.659125,[40 20] ; [36  1],[47.01030928 12.98969072] ; [28.98969072  8.01030928],1
d3,1,0.147868,2.094109,[41 19] ; [31  7],[44.08163265 15.91836735] ; [27.91836735 10.08163265],0
v1,1,0.214574,1.540295,[25 34] ; [21 17],[27.97938144 31.02061856] ; [18.02061856 19.97938144],0
n4,1,0.237182,1.397263,[35 25] ; [26 11],[37.73195876 22.26804124] ; [23.26804124 13.73195876],0
a8,1,0.254952,1.295961,[ 3 51] ; [ 4 28],[ 4.39534884 49.60465116] ; [ 2.60465116 29.39534884],0
p8,1,0.303008,1.060909,[28 31] ; [14 24],[25.54639175 33.45360825] ; [16.45360825 21.54639175],0
n6,1,0.307587,1.04101,[45 15] ; [31  6],[47.01030928 12.98969072] ; [28.98969072  8.01030928],0
a2,1,0.308529,1.036961,[12 48] ; [11 27],[14.08163265 45.91836735] ; [ 8.91836735 29.08163265],0
d4,1,0.328315,0.955533,[42 18] ; [30  8],[44.08163265 15.91836735] ; [27.91836735 10.08163265],0
u2,1,0.329114,0.952381,[10 17] ; [5 4],[11.25 15.75] ; [3.75 5.25],0
p1,1,0.366415,0.815787,[ 6 54] ; [ 6 31],[ 7.42268041 52.57731959] ; [ 4.57731959 32.42268041],0
r4,1,0.397336,0.716374,[50 10] ; [34  4],[51.42857143  8.57142857] ; [32.57142857  5.42857143],0
v2,1,0.403822,0.696915,[27 31] ; [21 17],[29. 29.] ; [19. 19.],0
v4,1,0.405962,0.690594,[52  8] ; [35  3],[53.26530612  6.73469388] ; [33.73469388  4.26530612],0
n1,1,0.440495,0.594992,[ 9 10] ; [4 8],[ 7.96774194 11.03225806] ; [5.03225806 6.96774194],0
n5,1,0.458561,0.549405,[36 23] ; [26 12],[37.71134021 21.28865979] ; [24.28865979 13.71134021],0
p2,1,0.473332,0.514186,[47 13] ; [32  6],[48.36734694 11.63265306] ; [30.63265306  7.36734694],0
a7,1,0.481584,0.495275,[42 18] ; [24 14],[40.40816327 19.59183673] ; [25.59183673 12.40816327],0
u4,1,0.563697,0.333343,[ 3 57] ; [ 1 37],[ 2.44897959 57.55102041] ; [ 1.55102041 36.44897959],0
n2,1,0.56747,0.326934,[13  6] ; [7 5],[12.25806452  6.74193548] ; [7.74193548 4.25806452],0
n3,1,0.56747,0.326934,[13  6] ; [7 5],[12.25806452  6.74193548] ; [7.74193548 4.25806452],0
u3,1,0.598901,0.276657,[17  9] ; [5 4],[16.34285714  9.65714286] ; [5.65714286 3.34285714],0
a1,1,0.638041,0.221314,[ 2 58] ; [ 2 36],[ 2.44897959 57.55102041] ; [ 1.55102041 36.44897959],0
r1,1,0.703941,0.144405,[45 15] ; [29  8],[45.77319588 14.22680412] ; [28.22680412  8.77319588],0
p3,1,0.705878,0.142429,[34 26] ; [23 15],[34.89795918 25.10204082] ; [22.10204082 15.89795918],0
p7,1,0.705878,0.142429,[34 26] ; [23 15],[34.89795918 25.10204082] ; [22.10204082 15.89795918],0
r3,1,0.755072,0.097318,[54  6] ; [34  3],[54.43298969  5.56701031] ; [33.56701031  3.43298969],0
b2,1,0.776495,0.080594,[ 8 27] ; [ 5 14],[ 8.42592593 26.57407407] ; [ 4.57407407 14.42592593],0
b3,1,0.776495,0.080594,[ 8 27] ; [ 5 14],[ 8.42592593 26.57407407] ; [ 4.57407407 14.42592593],0
s1,1,0.827638,0.047407,[ 4 56] ; [ 2 34],[ 3.75 56.25] ; [ 2.25 33.75],0
p5,1,0.839227,0.041161,[ 7 52] ; [ 4 34],[ 6.69072165 52.30927835] ; [ 4.30927835 33.69072165],0
b5,1,0.882047,0.022015,[37 23] ; [24 14],[37.34693878 22.65306122] ; [23.65306122 14.34693878],0
a6,1,0.979641,0.000651,[33 27] ; [21 17],[33.06122449 26.93877551] ; [20.93877551 17.06122449],0
