Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,41.930734,[202 109] ; [21 62],[176.02284264 134.97715736] ; [46.97715736 36.02284264],1
a3,1,0.0,41.077869,[265  45] ; [44 39],[243.74045802  66.25954198] ; [65.25954198 17.74045802],1
d1,1,0.0,32.253865,[230  81] ; [34 49],[208.3857868 102.6142132] ; [55.6142132 27.3857868],1
a4,1,0.0,29.102737,[171 140] ; [18 65],[149.18527919 161.81472081] ; [39.81472081 43.18527919],1
u1,1,1.3e-05,18.987581,[ 85 226] ; [ 4 79],[ 70.25126904 240.74873096] ; [18.74873096 64.25126904],1
p9,1,7.2e-05,15.74619,[289  20] ; [64 17],[279.68461538  29.31538462] ; [73.31538462  7.68461538],1
d5,1,0.000119,14.800965,[276  34] ; [60 23],[265.03816794  44.96183206] ; [70.96183206 12.03816794],1
d4,1,0.00018,14.032446,[275  35] ; [60 23],[264.24936387  45.75063613] ; [70.75063613 12.24936387],1
a6,1,0.000447,12.322956,[217  93] ; [41 42],[203.51145038 106.48854962] ; [54.48854962 28.51145038],1
s5,1,0.001293,10.353153,[145 153] ; [21 54],[132.62198391 165.37801609] ; [33.37801609 41.62198391],0
r1,1,0.00372,8.41552,[270  39] ; [61 21],[261.5831202  47.4168798] ; [69.4168798 12.5831202],0
n4,1,0.003996,8.285844,[262  47] ; [59 24],[253.03316327  55.96683673] ; [67.96683673 15.03316327],0
p3,1,0.004878,7.924095,[192 119] ; [37 46],[180.75888325 130.24111675] ; [48.24111675 34.75888325],0
b2,1,0.005048,7.862012,[104 114] ; [14 39],[ 94.92250923 123.07749077] ; [23.07749077 29.92250923],0
b3,1,0.005048,7.862012,[104 114] ; [14 39],[ 94.92250923 123.07749077] ; [23.07749077 29.92250923],0
p10,1,0.020016,5.410461,[276  32] ; [64 16],[269.89690722  38.10309278] ; [70.10309278  9.89690722],0
v1,1,0.035017,4.444352,[196 104] ; [42 38],[187.89473684 112.10526316] ; [50.10526316 29.89473684],0
p4,1,0.041227,4.166669,[216  94] ; [48 35],[208.24427481 101.75572519] ; [55.75572519 27.24427481],0
d3,1,0.051113,3.80458,[222  89] ; [50 33],[214.70050761  96.29949239] ; [57.29949239 25.70050761],0
p11,1,0.062238,3.476718,[260  51] ; [62 21],[254.16751269  56.83248731] ; [67.83248731 15.16751269],0
n5,1,0.065053,3.403623,[251  57] ; [60 23],[244.98209719  63.01790281] ; [66.01790281 16.98209719],0
s1,1,0.073055,3.212999,[  9 296] ; [ 6 77],[ 11.79123711 293.20876289] ; [ 3.20876289 79.79123711],0
p7,1,0.083685,2.991833,[221  81] ; [52 30],[214.703125  87.296875] ; [58.296875 23.703125],0
n6,1,0.085848,2.950565,[274  34] ; [68 15],[269.40153453  38.59846547] ; [72.59846547 10.40153453],0
r4,1,0.096422,2.763747,[296  15] ; [75  8],[292.84517766  18.15482234] ; [78.15482234  4.84517766],0
p1,1,0.098493,2.72977,[ 26 283] ; [12 71],[ 29.95408163 279.04591837] ; [ 8.04591837 74.95408163],0
s4,1,0.124809,2.355911,[ 55 254] ; [21 62],[ 59.90816327 249.09183673] ; [16.09183673 66.90816327],0
p6,1,0.130011,2.292372,[149 160] ; [31 49],[142.98200514 166.01799486] ; [37.01799486 42.98200514],0
r2,1,0.132916,2.258114,[297  11] ; [75  6],[294.53984576  13.46015424] ; [77.46015424  3.53984576],0
u4,1,0.137867,2.201607,[ 15 296] ; [ 1 82],[ 12.62944162 298.37055838] ; [ 3.37055838 79.62944162],0
