Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,59.001485,[313  21] ; [37 25],[295.2020202  38.7979798] ; [54.7979798  7.2020202],1
p9,1,0.0,37.697145,[316  19] ; [43 19],[302.93450882  32.06549118] ; [56.06549118  5.93450882],1
p8,1,0.00112,10.617964,[234  99] ; [31 32],[222.84090909 110.15909091] ; [42.15909091 20.84090909],0
b5,1,0.004524,8.060712,[181 156] ; [46 17],[191.2475 145.7525] ; [35.7525 27.2475],0
p2,1,0.005245,7.793032,[302  33] ; [49 14],[295.43969849  39.56030151] ; [55.56030151  7.43969849],0
p7,1,0.005381,7.7467,[265  68] ; [40 23],[256.47727273  76.52272727] ; [48.52272727 14.47727273],0
b1,1,0.006044,7.537006,[130 207] ; [36 27],[139.855 197.145] ; [26.145 36.855],0
n1,1,0.006285,7.466667,[16 32] ; [11  4],[20.57142857 27.42857143] ; [6.42857143 8.57142857],0
n4,1,0.011537,6.380632,[297  40] ; [48 15],[290.6625  46.3375] ; [54.3375  8.6625],0
a6,1,0.01445,5.98233,[239  97] ; [35 28],[230.73684211 105.26315789] ; [43.26315789 19.73684211],0
a5,1,0.015183,5.89514,[271  66] ; [42 21],[263.7025  73.2975] ; [49.2975 13.7025],0
n5,1,0.027914,4.83335,[292  44] ; [48 15],[286.31578947  49.68421053] ; [53.68421053  9.31578947],0
v4,1,0.037968,4.306436,[326   9] ; [58  5],[323.2160804  11.7839196] ; [60.7839196  2.2160804],0
v2,1,0.043547,4.074032,[208 119] ; [31 31],[200.90745501 126.09254499] ; [38.09254499 23.90745501],0
b3,1,0.045304,4.007282,[ 99 128] ; [ 8 24],[ 93.77992278 133.22007722] ; [13.22007722 18.77992278],0
b2,1,0.045304,4.007282,[ 99 128] ; [ 8 24],[ 93.77992278 133.22007722] ; [13.22007722 18.77992278],0
r3,1,0.078689,3.091773,[324  11] ; [57  5],[321.49874055  13.50125945] ; [59.50125945  2.49874055],0
r4,1,0.109519,2.561146,[314  23] ; [55  8],[310.8825  26.1175] ; [58.1175  4.8825],0
v3,1,0.111924,2.526844,[159 167] ; [23 38],[153.3126615 172.6873385] ; [28.6873385 32.3126615],0
u2,1,0.116893,2.458467,[46 35] ; [ 7 12],[42.93 38.07] ; [10.07  8.93],0
r2,1,0.121205,2.401677,[320  12] ; [58  5],[317.71139241  14.28860759] ; [60.28860759  2.71139241],0
p5,1,0.130174,2.290434,[ 70 264] ; [ 8 55],[ 65.62216625 268.37783375] ; [12.37783375 50.62216625],0
p12,1,0.14145,2.162114,[ 43 291] ; [ 4 59],[ 39.54156171 294.45843829] ; [ 7.45843829 55.54156171],0
r1,1,0.147164,2.101402,[276  59] ; [47 16],[271.8718593  63.1281407] ; [51.1281407 11.8718593],0
v1,1,0.157526,1.997813,[204 121] ; [33 29],[199.03100775 125.96899225] ; [37.96899225 24.03100775],0
s3,1,0.168268,1.898311,[199 132] ; [32 31],[194.06345178 136.93654822] ; [36.93654822 26.06345178],0
a3,1,0.252616,1.308777,[256  80] ; [43 19],[252.42211055  83.57788945] ; [46.57788945 15.42211055],0
