Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,43.354182,[16 41] ; [100  27],[35.93478261 21.06521739] ; [80.06521739 46.93478261],1
d3,1,6e-06,20.393651,[29 28] ; [106  22],[41.59459459 15.40540541] ; [93.40540541 34.59459459],1
u1,1,0.000269,13.277174,[ 5 52] ; [44 84],[15.0972973 41.9027027] ; [33.9027027 94.0972973],1
b5,1,0.00134,10.287016,[26 31] ; [90 38],[35.74054054 21.25945946] ; [80.25945946 47.74054054],0
a2,1,0.001921,9.624005,[ 6 51] ; [41 87],[14.48108108 42.51891892] ; [32.51891892 95.48108108],0
b4,1,0.007268,7.205508,[24 33] ; [81 47],[32.35135135 24.64864865] ; [72.64864865 55.35135135],0
v1,1,0.013321,6.126016,[31 24] ; [95 32],[38.07692308 16.92307692] ; [87.92307692 39.07692308],0
v2,1,0.020813,5.342374,[28 28] ; [85 40],[34.96132597 21.03867403] ; [78.03867403 46.96132597],0
p4,1,0.030447,4.683888,[42 15] ; [111  17],[47.14054054  9.85945946] ; [105.85945946  22.14054054],0
r4,1,0.032732,4.55976,[50  7] ; [123   5],[53.3027027  3.6972973] ; [119.6972973   8.3027027],0
p2,1,0.049058,3.873376,[47 10] ; [118  10],[50.83783784  6.16216216] ; [114.16216216  13.83783784],0
b1,1,0.054317,3.70294,[30 27] ; [48 80],[24.03243243 32.96756757] ; [53.96756757 74.03243243],0
d4,1,0.069013,3.306352,[46 10] ; [117  11],[49.60869565  6.39130435] ; [113.39130435  14.60869565],0
b2,1,0.118242,2.440448,[25 18] ; [37 48],[20.828125 22.171875] ; [41.171875 43.828125],0
b3,1,0.118242,2.440448,[25 18] ; [37 48],[20.828125 22.171875] ; [41.171875 43.828125],0
v4,1,0.123977,2.366343,[53  4] ; [125   3],[54.84324324  2.15675676] ; [123.15675676   4.84324324],0
v3,1,0.144556,2.12878,[31 26] ; [53 71],[26.45303867 30.54696133] ; [57.54696133 66.45303867],0
r1,1,0.147342,2.09955,[43 14] ; [108  20],[46.52432432 10.47567568] ; [104.47567568  23.52432432],0
p11,1,0.187659,1.7359,[50  7] ; [102  26],[46.83243243 10.16756757] ; [105.16756757  22.83243243],0
u4,1,0.229443,1.44431,[ 4 53] ; [  4 124],[ 2.46486486 54.53513514] ; [  5.53513514 122.46486486],0
s7,1,0.23055,1.437465,[48  8] ; [96 27],[45.05027933 10.94972067] ; [98.94972067 24.05027933],0
d1,1,0.238952,1.386764,[37 20] ; [94 34],[40.36216216 16.63783784] ; [90.63783784 37.36216216],0
a3,1,0.256192,1.28922,[41 16] ; [101  26],[43.98913043 13.01086957] ; [98.01086957 28.98913043],0
p9,1,0.264202,1.246603,[51  5] ; [122   6],[52.65217391  3.34782609] ; [120.34782609   7.65217391],0
p1,1,0.28679,1.13463,[ 6 51] ; [ 21 106],[ 8.36413043 48.63586957] ; [ 18.63586957 108.36413043],0
n2,1,0.29627,1.090909,[6 5] ; [16  6],[7.33333333 3.66666667] ; [14.66666667  7.33333333],0
r2,1,0.29933,1.077178,[53  3] ; [123   3],[54.15384615  1.84615385] ; [121.84615385   4.15384615],0
a1,1,0.309917,1.031032,[ 6 51] ; [  8 120],[ 4.31351351 52.68648649] ; [  9.68648649 118.31351351],0
p10,1,0.324758,0.969686,[48  8] ; [116  12],[49.91304348  6.08695652] ; [114.08695652  13.91304348],0
s6,1,0.381168,0.766933,[49  6] ; [106  20],[47.09944751  7.90055249] ; [107.90055249  18.09944751],0
u3,1,0.424415,0.638058,[10  6] ; [20  7],[11.1627907  4.8372093] ; [18.8372093  8.1627907],0
r3,1,0.445551,0.581945,[56  1] ; [123   5],[55.15135135  1.84864865] ; [123.84864865   4.15135135],0
a4,1,0.454983,0.558207,[31 26] ; [62 66],[28.65405405 28.34594595] ; [64.34594595 63.65405405],0
n5,1,0.469738,0.522591,[50  7] ; [107  21],[48.37297297  8.62702703] ; [108.62702703  19.37297297],0
n4,1,0.508668,0.436807,[51  6] ; [110  18],[49.60540541  7.39459459] ; [111.39459459  16.60540541],0
s4,1,0.551877,0.353965,[11 45] ; [30 97],[12.54644809 43.45355191] ; [28.45355191 98.54644809],0
d2,1,0.577508,0.31028,[35 22] ; [73 55],[33.27567568 23.72432432] ; [74.72432432 53.27567568],0
n3,1,0.592177,0.286957,[7 4] ; [16  6],[7.66666667 3.33333333] ; [15.33333333  6.66666667],0
s5,1,0.603731,0.269405,[26 27] ; [64 56],[27.57225434 25.42774566] ; [62.42774566 57.57225434],0
p5,1,0.608465,0.262416,[11 46] ; [29 99],[12.32432432 44.67567568] ; [ 27.67567568 100.32432432],0
p12,1,0.612304,0.256833,[ 7 48] ; [ 20 108],[ 8.1147541 46.8852459] ; [ 18.8852459 109.1147541],0
a5,1,0.631099,0.230574,[46 11] ; [107  21],[47.14054054  9.85945946] ; [105.85945946  22.14054054],0
a8,1,0.643777,0.213837,[11 44] ; [20 97],[ 9.9127907 45.0872093] ; [21.0872093 95.9127907],0
n6,1,0.686254,0.16317,[51  6] ; [116  11],[51.73369565  5.26630435] ; [115.26630435  11.73369565],0
s1,1,0.708482,0.139798,[ 2 55] ; [  6 121],[ 2.47826087 54.52173913] ; [  5.52173913 121.47826087],0
p8,1,0.745506,0.105346,[41 15] ; [90 37],[40.08743169 15.91256831] ; [90.91256831 36.08743169],0
d5,1,0.775938,0.081006,[49  7] ; [110  18],[48.39130435  7.60869565] ; [110.60869565  17.39130435],0
p7,1,0.812066,0.056531,[47 10] ; [104  20],[47.55248619  9.44751381] ; [103.44751381  20.55248619],0
s2,1,0.849456,0.036029,[42 15] ; [96 32],[42.51891892 14.48108108] ; [95.48108108 32.51891892],0
s3,1,0.860846,0.030729,[42 15] ; [92 35],[41.51086957 15.48913043] ; [92.48913043 34.51086957],0
p3,1,0.868563,0.027385,[39 18] ; [86 42],[38.51351351 18.48648649] ; [86.48648649 41.51351351],0
u2,1,0.887933,0.019858,[11  5] ; [18  9],[10.79069767  5.20930233] ; [18.20930233  8.79069767],0
n1,1,0.907226,0.013581,[6 5] ; [11 10],[5.84375 5.15625] ; [11.15625  9.84375],0
