Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000802,11.23573,[36  6] ; [20 19],[29.03703704 12.96296296] ; [26.96296296 12.03703704],1
a3,1,0.000864,11.097893,[32 10] ; [15 23],[24.675 17.325] ; [22.325 15.675],1
a4,1,0.00274,8.973162,[18 24] ; [ 5 34],[11.92592593 30.07407407] ; [11.07407407 27.92592593],0
d2,1,0.006704,7.350585,[22 20] ; [ 9 30],[16.07407407 25.92592593] ; [14.92592593 24.07407407],0
d1,1,0.016997,5.696703,[24 18] ; [12 27],[18.66666667 23.33333333] ; [17.33333333 21.66666667],0
v2,1,0.025137,5.014408,[27 14] ; [15 22],[22.07692308 18.92307692] ; [19.92307692 17.07692308],0
n4,1,0.036972,4.351679,[29 13] ; [18 21],[24.37037037 17.62962963] ; [22.62962963 16.37037037],0
d4,1,0.043231,4.086345,[36  6] ; [26 13],[32.14814815  9.85185185] ; [29.85185185  9.14814815],0
s4,1,0.055257,3.674313,[ 4 38] ; [10 29],[ 7.25925926 34.74074074] ; [ 6.74074074 32.25925926],0
s7,1,0.060463,3.524638,[19 19] ; [11 27],[15. 23.] ; [15. 23.],0
v4,1,0.081936,3.026075,[24 16] ; [29  8],[27.53246753 12.46753247] ; [25.46753247 11.53246753],0
a6,1,0.096148,2.768296,[25 17] ; [16 23],[21.25925926 20.74074074] ; [19.74074074 19.25925926],0
p4,1,0.105751,2.616597,[21 20] ; [13 26],[17.425 23.575] ; [16.575 22.425],0
u1,1,0.108741,2.572418,[ 5 37] ; [ 1 38],[ 3.11111111 38.88888889] ; [ 2.88888889 36.11111111],0
p9,1,0.123005,2.378632,[31  9] ; [24 15],[27.84810127 12.15189873] ; [27.15189873 11.84810127],0
s8,1,0.129512,2.298338,[15 27] ; [ 8 31],[11.92592593 30.07407407] ; [11.07407407 27.92592593],0
b4,1,0.191061,1.709416,[22 20] ; [26 13],[24.88888889 17.11111111] ; [23.11111111 15.88888889],0
a1,1,0.193442,1.691209,[ 4 38] ; [ 1 38],[ 2.59259259 39.40740741] ; [ 2.40740741 36.59259259],0
