Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.171629,[ 98 175] ; [80 33],[125.89119171 147.10880829] ; [52.10880829 60.89119171],1
v1,1,4.4e-05,16.69266,[ 96 184] ; [65 50],[114.12658228 165.87341772] ; [46.87341772 68.12658228],1
r2,1,0.008579,6.908464,[239  41] ; [109   6],[246.6835443  33.3164557] ; [101.3164557  13.6835443],0
r1,1,0.010215,6.596996,[183 100] ; [91 26],[193.855  89.145] ; [80.145 36.855],0
r4,1,0.012633,6.21975,[208  77] ; [99 18],[217.64925373  67.35074627] ; [89.35074627 27.64925373],0
v4,1,0.014095,6.026242,[236  45] ; [109   8],[243.58040201  37.41959799] ; [101.41959799  15.58040201],0
s2,1,0.022254,5.225781,[ 74 209] ; [44 73],[ 83.485 199.515] ; [34.515 82.485],0
p5,1,0.033715,4.509087,[ 10 274] ; [ 10 106],[ 14.2 269.8] ; [  5.8 110.2],0
p7,1,0.058639,3.575476,[114 168] ; [57 55],[122.39086294 159.60913706] ; [48.60913706 63.39086294],0
p12,1,0.059206,3.559489,[  5 278] ; [  6 110],[  7.80200501 275.19799499] ; [  3.19799499 112.80200501],0
s6,1,0.062114,3.480019,[121 162] ; [60 53],[129.3510101 153.6489899] ; [51.6489899 61.3510101],0
p3,1,0.062688,3.464792,[ 83 201] ; [45 71],[ 90.88 193.12] ; [37.12 78.88],0
p1,1,0.065477,3.392929,[ 13 270] ; [ 11 106],[ 16.98 266.02] ; [  7.02 109.98],0
n1,1,0.076626,3.135046,[32 55] ; [ 5 22],[28.23684211 58.76315789] ; [ 8.76315789 18.23684211],0
r3,1,0.07894,3.086593,[240  43] ; [106  10],[245.4085213  37.5914787] ; [100.5914787  15.4085213],0
b1,1,0.082161,3.021626,[114 171] ; [36 81],[106.34328358 178.65671642] ; [43.65671642 73.34328358],0
p10,1,0.106858,2.600079,[183 100] ; [84 31],[189.85175879  93.14824121] ; [77.14824121 37.85175879],0
p4,1,0.126465,2.335375,[106 178] ; [52 62],[112.74371859 171.25628141] ; [45.25628141 68.74371859],0
a7,1,0.14304,2.144946,[190  95] ; [86 30],[196.159601  88.840399] ; [79.840399 36.159601],0
n5,1,0.145433,2.119509,[181 102] ; [83 33],[187.2481203  95.7518797] ; [76.7518797 39.2481203],0
s3,1,0.147106,2.102008,[105 176] ; [52 63],[111.40656566 169.59343434] ; [45.59343434 69.40656566],0
u2,1,0.152218,2.049879,[51 67] ; [22 17],[54.86624204 63.13375796] ; [18.13375796 20.86624204],0
