Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.753892,[52 24] ; [260  24],[65.86666667 10.13333333] ; [246.13333333  37.86666667],1
p7,1,1e-06,24.902671,[36 39] ; [213  62],[53.35714286 21.64285714] ; [195.64285714  79.35714286],1
p8,1,0.000395,12.555072,[30 46] ; [174 106],[43.5505618 32.4494382] ; [160.4494382 119.5505618],1
b1,1,0.000413,12.474565,[45 32] ; [103 182],[31.48066298 45.51933702] ; [116.51933702 168.48066298],1
p9,1,0.001304,10.336403,[60 16] ; [260  23],[67.74373259  8.25626741] ; [252.25626741  30.74373259],0
s1,1,0.001885,9.658187,[ 9 66] ; [  9 274],[ 3.77094972 71.22905028] ; [ 14.22905028 268.77094972],0
r3,1,0.005785,7.616026,[70  6] ; [279   5],[73.67777778  2.32222222] ; [275.32222222   8.67777778],0
p4,1,0.007522,7.143836,[42 35] ; [200  83],[51.76111111 25.23888889] ; [190.23888889  92.76111111],0
n4,1,0.009514,6.723629,[58 18] ; [251  34],[65.05263158 10.94736842] ; [243.94736842  41.05263158],0
r4,1,0.014091,6.026717,[70  7] ; [277   8],[73.80939227  3.19060773] ; [273.19060773  11.80939227],0
p3,1,0.01463,5.960535,[34 43] ; [169 114],[43.41944444 33.58055556] ; [159.58055556 123.41944444],0
p2,1,0.015074,5.907787,[59 18] ; [249  35],[65.69529086 11.30470914] ; [242.30470914  41.69529086],0
n5,1,0.024531,5.056695,[55 20] ; [240  44],[61.62952646 13.37047354] ; [233.37047354  50.62952646],0
v3,1,0.038789,4.270084,[27 47] ; [137 137],[34.87356322 39.12643678] ; [129.12643678 144.87356322],0
u2,1,0.042783,4.103967,[8 9] ; [32 11],[11.33333333  5.66666667] ; [28.66666667 14.33333333],0
u3,1,0.054604,3.694131,[10  8] ; [35  9],[13.06451613  4.93548387] ; [31.93548387 12.06451613],0
n6,1,0.063587,3.441259,[62 12] ; [258  25],[66.33053221  7.66946779] ; [253.66946779  29.33053221],0
a5,1,0.068705,3.313692,[57 20] ; [237  48],[62.5359116 14.4640884] ; [231.4640884  53.5359116],0
p12,1,0.072573,3.223841,[ 4 73] ; [ 35 248],[ 8.34166667 68.65833333] ; [ 30.65833333 252.34166667],0
s3,1,0.097556,2.745055,[53 24] ; [219  62],[58.5027933 18.4972067] ; [213.4972067  67.5027933],0
a3,1,0.133183,2.255004,[59 17] ; [241  43],[63.33333333 12.66666667] ; [236.66666667  47.33333333],0
p5,1,0.158662,1.986935,[ 9 68] ; [ 52 229],[13.12011173 63.87988827] ; [ 47.87988827 233.12011173],0
p1,1,0.175034,1.83929,[11 65] ; [ 26 258],[ 7.81111111 68.18888889] ; [ 29.18888889 254.81111111],0
a7,1,0.180001,1.797618,[60 17] ; [200  85],[55.3038674 21.6961326] ; [204.6961326  80.3038674],0
b3,1,0.187354,1.738302,[15 29] ; [ 93 114],[18.93227092 25.06772908] ; [ 89.06772908 117.93227092],0
b2,1,0.187354,1.738302,[15 29] ; [ 93 114],[18.93227092 25.06772908] ; [ 89.06772908 117.93227092],0
n3,1,0.202198,1.626423,[18 13] ; [29 11],[20.52112676 10.47887324] ; [26.47887324 13.52112676],0
v2,1,0.21072,1.566473,[42 33] ; [177 100],[46.66193182 28.33806818] ; [172.33806818 104.66193182],0
v1,1,0.211285,1.562603,[41 36] ; [170 108],[45.76619718 31.23380282] ; [165.23380282 112.76619718],0
r2,1,0.218641,1.513271,[73  4] ; [276   7],[74.64722222  2.35277778] ; [274.35277778   8.64722222],0
b4,1,0.232763,1.423895,[48 29] ; [156 129],[43.39226519 33.60773481] ; [160.60773481 124.39226519],0
a6,1,0.2435,1.360219,[47 29] ; [195  88],[51.23119777 24.76880223] ; [190.76880223  92.23119777],0
s8,1,0.311252,1.025356,[50 27] ; [200  82],[53.62116992 23.37883008] ; [196.37883008  85.62116992],0
d4,1,0.322904,0.977147,[63 13] ; [247  36],[65.62674095 10.37325905] ; [244.37325905  38.62674095],0
a1,1,0.326363,0.963277,[ 6 71] ; [ 14 271],[ 4.25414365 72.74585635] ; [ 15.74585635 269.25414365],0
n2,1,0.346279,0.887046,[22  9] ; [33  8],[23.68055556  7.31944444] ; [31.31944444  9.68055556],0
v4,1,0.376151,0.783245,[74  3] ; [277   6],[75.075  1.925] ; [275.925   7.075],0
d1,1,0.407304,0.686657,[48 29] ; [192  93],[51.04972376 25.95027624] ; [188.95027624  96.04972376],0
a8,1,0.455093,0.557936,[10 56] ; [ 49 207],[12.0931677 53.9068323] ; [ 46.9068323 209.0931677],0
b5,1,0.508294,0.437577,[47 30] ; [162 123],[44.4558011 32.5441989] ; [164.5441989 120.4558011],0
n1,1,0.516393,0.421092,[16 15] ; [18 23],[14.63888889 16.36111111] ; [19.36111111 21.63888889],0
d5,1,0.68354,0.166168,[63 13] ; [240  43],[64.1448468 11.8551532] ; [238.8551532  44.1448468],0
s5,1,0.71721,0.131182,[32 41] ; [128 149],[33.37142857 39.62857143] ; [126.62857143 150.37142857],0
d3,1,0.76551,0.088955,[56 20] ; [214  70],[57. 19.] ; [213.  71.],0
a2,1,0.774013,0.082444,[23 54] ; [ 90 195],[24.0359116 52.9640884] ; [ 88.9640884 196.0359116],0
u1,1,0.786066,0.07367,[22 55] ; [ 77 208],[21.05801105 55.94198895] ; [ 77.94198895 207.05801105],0
s4,1,0.792622,0.06912,[16 61] ; [ 55 228],[15.18611111 61.81388889] ; [ 55.81388889 227.18611111],0
d2,1,0.811699,0.056756,[43 33] ; [165 119],[43.91111111 32.08888889] ; [164.08888889 119.91111111],0
p6,1,0.91801,0.010597,[35 41] ; [128 154],[34.60335196 41.39664804] ; [128.39664804 153.60335196],0
a4,1,0.933029,0.007062,[40 37] ; [146 138],[39.67313019 37.32686981] ; [146.32686981 137.67313019],0
s6,1,0.936122,0.006423,[65 11] ; [241  42],[64.77994429 11.22005571] ; [241.22005571  41.77994429],0
s2,1,0.938795,0.005896,[57 20] ; [209  75],[56.73684211 20.26315789] ; [209.26315789  74.73684211],0
u4,1,0.988255,0.000217,[ 3 74] ; [ 11 274],[ 2.97790055 74.02209945] ; [ 11.02209945 273.97790055],0
