Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,99.734646,[195  41] ; [156 219],[135.57446809 100.42553191] ; [215.42553191 159.57446809],1
v1,1,1e-06,24.767978,[156  81] ; [173 209],[125.96607431 111.03392569] ; [203.03392569 178.96607431],1
p12,1,0.000297,13.087731,[ 25 215] ; [ 13 376],[ 14.49920509 225.50079491] ; [ 23.50079491 365.49920509],1
s7,1,0.000327,12.907116,[133  94] ; [164 213],[111.62086093 115.37913907] ; [185.37913907 191.62086093],1
n5,1,0.00034,12.837869,[201  38] ; [277 110],[182.49520767  56.50479233] ; [295.50479233  91.49520767],1
s8,1,0.00043,12.395631,[128 110] ; [154 237],[106.7027027 131.2972973] ; [175.2972973 215.7027027],1
p3,1,0.000798,11.244894,[137 103] ; [169 221],[116.57142857 123.42857143] ; [189.42857143 200.57142857],1
d1,1,0.002208,9.367725,[158  82] ; [209 182],[139.58795563 100.41204437] ; [227.41204437 163.58795563],0
n4,1,0.002528,9.120086,[200  40] ; [285 106],[184.46909667  55.53090333] ; [300.53090333  90.46909667],0
r4,1,0.003821,8.367112,[226  14] ; [340  51],[215.27733756  24.72266244] ; [350.72266244  40.27733756],0
d2,1,0.006793,7.326817,[127 112] ; [164 226],[110.57074722 128.42925278] ; [180.42925278 209.57074722],0
s4,1,0.015213,5.89167,[ 33 207] ; [ 83 303],[ 44.47284345 195.52715655] ; [ 71.52715655 314.47284345],0
r1,1,0.0204,5.377304,[202  37] ; [299  90],[190.66719745  48.33280255] ; [310.33280255  78.66719745],0
n6,1,0.021061,5.321772,[214  24] ; [324  65],[204.2169059  33.7830941] ; [333.7830941  55.2169059],0
b3,1,0.021475,5.287824,[63 83] ; [ 69 151],[52.6557377 93.3442623] ; [ 79.3442623 140.6557377],0
b2,1,0.021475,5.287824,[63 83] ; [ 69 151],[52.6557377 93.3442623] ; [ 79.3442623 140.6557377],0
r3,1,0.031302,4.636298,[235   5] ; [366  22],[229.68152866  10.31847134] ; [371.31847134  16.68152866],0
p7,1,0.035522,4.419909,[165  69] ; [237 144],[152.95609756  81.04390244] ; [249.04390244 131.95609756],0
a3,1,0.038284,4.292367,[182  56] ; [269 122],[170.64864865  67.35135135] ; [280.35135135 110.64864865],0
a1,1,0.038381,4.288042,[ 13 227] ; [  9 382],[  8.36767036 231.63232964] ; [ 13.63232964 377.36767036],0
s2,1,0.052328,3.765262,[137 102] ; [192 197],[125.20859873 113.79140127] ; [203.79140127 185.20859873],0
u1,1,0.058593,3.576773,[ 51 189] ; [ 60 331],[ 42.21870048 197.78129952] ; [ 68.78129952 322.21870048],0
a2,1,0.060264,3.530096,[ 66 174] ; [ 82 309],[ 56.29160063 183.70839937] ; [ 91.70839937 299.29160063],0
v4,1,0.061953,3.484323,[233   6] ; [365  22],[228.30990415  10.69009585] ; [369.69009585  17.30990415],0
a5,1,0.071045,3.258702,[188  52] ; [281 110],[178.38351823  61.61648177] ; [290.61648177 100.38351823],0
p1,1,0.141198,2.164856,[ 20 219] ; [ 21 369],[ 15.57869634 223.42130366] ; [ 25.42130366 364.57869634],0
d3,1,0.159677,1.977287,[175  65] ; [263 126],[167.12241653  72.87758347] ; [270.87758347 118.12241653],0
d4,1,0.182702,1.775503,[202  37] ; [314  77],[195.75238095  43.24761905] ; [320.24761905  70.75238095],0
r2,1,0.188012,1.733129,[228   9] ; [361  24],[224.42604502  12.57395498] ; [364.57395498  20.42604502],0
d5,1,0.198075,1.65651,[201  38] ; [312  78],[194.92368839  44.07631161] ; [318.07631161  71.92368839],0
b1,1,0.2025,1.624251,[ 80 160] ; [150 241],[ 87.48019017 152.51980983] ; [142.51980983 248.48019017],0
p4,1,0.254181,1.300177,[145  94] ; [218 171],[138.14808917 100.85191083] ; [224.85191083 164.14808917],0
s3,1,0.264318,1.245998,[140  96] ; [213 176],[133.2928 102.7072] ; [219.7072 169.2928],0
p8,1,0.334123,0.93285,[131 106] ; [198 188],[125.15730337 111.84269663] ; [203.84269663 182.15730337],0
a4,1,0.359921,0.838169,[111 128] ; [167 224],[105.46349206 133.53650794] ; [172.53650794 218.46349206],0
n1,1,0.384416,0.756533,[12 29] ; [33 56],[14.19230769 26.80769231] ; [30.80769231 58.19230769],0
b4,1,0.402661,0.700366,[145  95] ; [223 168],[139.96830428 100.03169572] ; [228.03169572 162.96830428],0
p2,1,0.441096,0.593429,[209  31] ; [331  59],[205.71428571  34.28571429] ; [334.28571429  55.71428571],0
a8,1,0.445433,0.582247,[ 32 181] ; [ 47 321],[ 28.96213425 184.03786575] ; [ 50.03786575 317.96213425],0
s6,1,0.461695,0.541782,[161  72] ; [257 131],[156.83413849  76.16586151] ; [261.16586151 126.83413849],0
p11,1,0.488175,0.480546,[201  39] ; [319  72],[197.78129952  42.21870048] ; [322.21870048  68.78129952],0
n2,1,0.565092,0.330964,[30 11] ; [70 20],[31.29770992  9.70229008] ; [68.70229008 21.29770992],0
p6,1,0.579616,0.306855,[ 86 151] ; [132 255],[ 82.79807692 154.20192308] ; [135.20192308 251.79807692],0
p9,1,0.579923,0.306359,[224  15] ; [361  29],[222.28139905  16.71860095] ; [362.71860095  27.28139905],0
a6,1,0.628112,0.234629,[167  72] ; [266 125],[164.26507937  74.73492063] ; [268.73492063 122.26507937],0
u3,1,0.670946,0.180497,[32 25] ; [72 49],[33.30337079 23.69662921] ; [70.69662921 50.30337079],0
n3,1,0.773335,0.082953,[31 11] ; [67 21],[31.66153846 10.33846154] ; [66.33846154 21.66153846],0
s1,1,0.856257,0.032812,[  6 230] ; [  9 380],[  5.664 230.336] ; [  9.336 379.664],0
b5,1,0.878365,0.023422,[144  96] ; [237 154],[144.91283677  95.08716323] ; [236.08716323 154.91283677],0
u2,1,0.939191,0.00582,[33 25] ; [69 51],[33.23595506 24.76404494] ; [68.76404494 51.23595506],0
a7,1,0.940223,0.005624,[174  65] ; [285 105],[174.40540541  64.59459459] ; [284.59459459 105.40540541],0
s5,1,0.951099,0.003761,[ 76 158] ; [124 255],[ 76.34584013 157.65415987] ; [123.65415987 255.34584013],0
