Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,144.303256,[ 26 158] ; [178  67],[87.4965035 96.5034965] ; [116.5034965 128.4965035],1
d3,1,0.0,102.084343,[ 78 106] ; [216  29],[126.0979021  57.9020979] ; [167.9020979  77.0979021],1
d5,1,0.0,99.544336,[108  76] ; [238   7],[148.4009324  35.5990676] ; [197.5990676  47.4009324],1
d4,1,0.0,86.712547,[118  66] ; [239   5],[153.47663551  30.52336449] ; [203.52336449  40.47663551],1
a2,1,0.0,52.927292,[ 12 172] ; [ 90 155],[ 43.74825175 140.25174825] ; [ 58.25174825 186.74825175],1
u1,1,0.0,45.17092,[  6 178] ; [ 69 176],[ 32.16783217 151.83216783] ; [ 42.83216783 202.16783217],1
a4,1,0.0,36.378143,[ 52 130] ; [142 103],[82.68852459 99.31147541] ; [111.31147541 133.68852459],1
a5,1,0.0,35.811769,[107  77] ; [206  39],[134.24708625  49.75291375] ; [178.75291375  66.24708625],1
a3,1,5e-06,20.876983,[107  75] ; [194  51],[128.29508197  53.70491803] ; [172.70491803  72.29508197],1
r2,1,0.000372,12.666392,[167  15] ; [241   3],[174.30985915   7.69014085] ; [233.69014085  10.30985915],1
a6,1,0.00096,10.902973,[109  75] ; [182  63],[124.81118881  59.18881119] ; [166.18881119  78.81118881],1
p4,1,0.002225,9.354348,[84 98] ; [149  95],[99.54460094 82.45539906] ; [133.45539906 110.54460094],0
p3,1,0.002557,9.0997,[ 64 119] ; [121 123],[ 79.28571429 103.71428571] ; [105.71428571 138.28571429],0
r4,1,0.003301,8.633305,[164  20] ; [236   9],[171.56177156  12.43822844] ; [228.43822844  16.56177156],0
s8,1,0.010457,6.555368,[ 58 124] ; [108 137],[ 70.75409836 111.24590164] ; [ 95.24590164 149.75409836],0
s2,1,0.010597,6.531744,[ 72 110] ; [127 117],[85.01877934 96.98122066] ; [113.98122066 130.01877934],0
p6,1,0.014778,5.942783,[ 53 126] ; [100 143],[ 64.89810427 114.10189573] ; [ 88.10189573 154.89810427],0
v4,1,0.015261,5.88614,[164  17] ; [235   9],[169.92705882  11.07294118] ; [229.07294118  14.92705882],0
s7,1,0.037122,4.344829,[ 68 108] ; [116 121],[78.41162228 97.58837772] ; [105.58837772 131.41162228],0
s5,1,0.055474,3.66777,[ 49 129] ; [ 86 150],[ 58.04347826 119.95652174] ; [ 76.95652174 159.04347826],0
n6,1,0.060916,3.512256,[139  42] ; [205  39],[146.50352941  34.49647059] ; [197.49647059  46.50352941],0
p8,1,0.071043,3.258749,[79 99] ; [130 114],[88.1563981 89.8436019] ; [120.8436019 123.1563981],0
a7,1,0.07697,3.127748,[128  56] ; [189  56],[135.96270396  48.03729604] ; [181.03729604  63.96270396],0
s1,1,0.100567,2.696533,[  9 173] ; [  5 237],[  6.00943396 175.99056604] ; [  7.99056604 234.00943396],0
n4,1,0.104825,2.630563,[129  55] ; [188  56],[136.28037383  47.71962617] ; [180.71962617  63.28037383],0
r3,1,0.111011,2.539774,[169  13] ; [235   9],[172.60093897   9.39906103] ; [231.39906103  12.60093897],0
p10,1,0.117921,2.444717,[133  48] ; [195  49],[139.68941176  41.31058824] ; [188.31058824  55.68941176],0
p9,1,0.118101,2.442327,[138  42] ; [202  42],[144.33962264  35.66037736] ; [195.66037736  48.33962264],0
s6,1,0.127287,2.325287,[113  65] ; [170  71],[120.22434368  57.77565632] ; [162.77565632  78.22434368],0
s3,1,0.13522,2.231532,[93 89] ; [143 102],[100.59016393  81.40983607] ; [135.40983607 109.59016393],0
n2,1,0.137138,2.209783,[38 12] ; [39 23],[34.375 15.625] ; [42.625 19.375],0
p2,1,0.195567,1.675172,[145  37] ; [207  38],[150.03278689  31.96721311] ; [201.96721311  43.03278689],0
b4,1,0.199091,1.649032,[99 85] ; [147  98],[105.51048951  78.48951049] ; [140.48951049 104.51048951],0
n5,1,0.201195,1.633681,[120  60] ; [176  67],[125.95744681  54.04255319] ; [170.04255319  72.95744681],0
p7,1,0.201873,1.62877,[103  75] ; [153  86],[109.27577938  68.72422062] ; [146.72422062  92.27577938],0
b2,1,0.211258,1.562784,[33 70] ; [60 91],[37.71259843 65.28740157] ; [55.28740157 95.71259843],0
b3,1,0.211258,1.562784,[33 70] ; [60 91],[37.71259843 65.28740157] ; [55.28740157 95.71259843],0
u2,1,0.241392,1.372448,[37 38] ; [30 20],[40.2 34.8] ; [26.8 23.2],0
v2,1,0.275442,1.189442,[ 70 105] ; [108 130],[75.42372881 99.57627119] ; [102.57627119 135.42372881],0
p12,1,0.316464,1.003502,[  6 175] ; [ 13 230],[  8.11084906 172.88915094] ; [ 10.88915094 232.11084906],0
b5,1,0.399971,0.708413,[106  78] ; [151  94],[110.22843823  73.77156177] ; [146.77156177  98.22843823],0
n1,1,0.489984,0.476561,[19 31] ; [28 35],[20.79646018 29.20353982] ; [26.20353982 36.79646018],0
b1,1,0.538204,0.378879,[ 76 108] ; [ 94 151],[ 72.91375291 111.08624709] ; [ 97.08624709 147.91375291],0
p5,1,0.542336,0.371227,[ 12 170] ; [ 20 225],[ 13.63934426 168.36065574] ; [ 18.36065574 226.63934426],0
s4,1,0.629381,0.232901,[ 33 149] ; [ 48 192],[ 34.93364929 147.06635071] ; [ 46.06635071 193.93364929],0
u3,1,0.633931,0.226768,[46 30] ; [33 18],[47.27559055 28.72440945] ; [31.72440945 19.27559055],0
v1,1,0.707899,0.140384,[86 96] ; [109 131],[84.09952607 97.90047393] ; [110.90047393 129.09952607],0
a8,1,0.789484,0.071279,[ 25 148] ; [ 30 192],[ 24.08860759 148.91139241] ; [ 30.91139241 191.08860759],0
p1,1,0.791788,0.06969,[ 13 168] ; [ 16 229],[ 12.32159624 168.67840376] ; [ 16.67840376 228.32159624],0
n3,1,0.848025,0.036725,[35 15] ; [43 17],[35.45454545 14.54545455] ; [42.54545455 17.45454545],0
a1,1,0.861806,0.030302,[  5 179] ; [  6 239],[  4.71794872 179.28205128] ; [  6.28205128 238.71794872],0
p11,1,0.863861,0.029399,[141  43] ; [186  59],[140.25174825  43.74825175] ; [186.74825175  58.25174825],0
