Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000161,14.238123,[ 3 27] ; [8 4],[ 7.85714286 22.14285714] ; [3.14285714 8.85714286],1
r3,1,0.000523,12.032843,[10 19] ; [12  1],[15.19047619 13.80952381] ; [6.80952381 6.19047619],1
r4,1,0.002265,9.321633,[ 1 29] ; [5 8],[ 4.18604651 25.81395349] ; [ 1.81395349 11.18604651],0
d5,1,0.002792,8.938365,[13 17] ; [12  1],[17.44186047 12.55813953] ; [7.55813953 5.44186047],0
s7,1,0.005252,7.790589,[ 3 26] ; [6 6],[ 6.36585366 22.63414634] ; [2.63414634 9.36585366],0
p6,1,0.013137,6.150568,[ 2 26] ; [5 8],[ 4.7804878 23.2195122] ; [ 2.2195122 10.7804878],0
d1,1,0.016625,5.735538,[ 9 21] ; [9 4],[12.55813953 17.44186047] ; [5.44186047 7.55813953],0
s2,1,0.019301,5.474064,[ 4 26] ; [6 7],[ 6.97674419 23.02325581] ; [3.02325581 9.97674419],0
p2,1,0.019359,5.468789,[ 7 22] ; [8 5],[10.35714286 18.64285714] ; [4.64285714 8.35714286],0
s3,1,0.019359,5.468789,[ 7 22] ; [8 5],[10.35714286 18.64285714] ; [4.64285714 8.35714286],0
d2,1,0.019469,5.458886,[11 18] ; [10  3],[14.5 14.5] ; [6.5 6.5],0
s5,1,0.022084,5.239169,[ 1 29] ; [3 8],[ 2.92682927 27.07317073] ; [1.07317073 9.92682927],0
d3,1,0.026111,4.948651,[12 18] ; [10  3],[15.34883721 14.65116279] ; [6.65116279 6.34883721],0
a4,1,0.031651,4.617284,[ 6 23] ; [7 6],[ 8.97619048 20.02380952] ; [4.02380952 8.97619048],0
n6,1,0.032989,4.546371,[12 17] ; [10  3],[15.19047619 13.80952381] ; [6.80952381 6.19047619],0
s8,1,0.036184,4.388404,[ 2 28] ; [4 9],[ 4.18604651 25.81395349] ; [ 1.81395349 11.18604651],0
p11,1,0.049276,3.865925,[11 19] ; [9 4],[13.95348837 16.04651163] ; [6.04651163 6.95348837],0
p4,1,0.049875,3.845668,[ 7 23] ; [7 6],[ 9.76744186 20.23255814] ; [4.23255814 8.76744186],0
p9,1,0.063409,3.445909,[13 17] ; [9 3],[15.71428571 14.28571429] ; [6.28571429 5.71428571],0
v3,1,0.085712,2.953125,[ 5 25] ; [5 7],[ 7.14285714 22.85714286] ; [2.85714286 9.14285714],0
a3,1,0.100268,2.701282,[15 15] ; [10  3],[17.44186047 12.55813953] ; [7.55813953 5.44186047],0
b4,1,0.113647,2.502766,[18 12] ; [11  2],[20.23255814  9.76744186] ; [8.76744186 4.23255814],0
p10,1,0.131475,2.275006,[11 19] ; [8 5],[13.25581395 16.74418605] ; [5.74418605 7.25581395],0
d4,1,0.146212,2.111335,[16 14] ; [10  3],[18.13953488 11.86046512] ; [7.86046512 5.13953488],0
v1,1,0.149091,2.081525,[ 6 24] ; [5 7],[ 7.85714286 22.14285714] ; [3.14285714 8.85714286],0
u3,1,0.179712,1.8,[ 1 14] ; [1 2],[ 1.66666667 13.33333333] ; [0.33333333 2.66666667],0
a2,1,0.255719,1.291788,[ 3 27] ; [ 3 10],[ 4.18604651 25.81395349] ; [ 1.81395349 11.18604651],0
n4,1,0.284911,1.143516,[18 12] ; [10  3],[19.53488372 10.46511628] ; [8.46511628 4.53488372],0
p1,1,0.315368,1.008059,[ 6 24] ; [ 1 12],[ 4.88372093 25.11627907] ; [ 2.11627907 10.88372093],0
b5,1,0.331806,0.941835,[16 14] ; [9 4],[17.44186047 12.55813953] ; [7.55813953 5.44186047],0
s4,1,0.426701,0.631787,[ 4 26] ; [ 3 10],[ 4.88372093 25.11627907] ; [ 2.11627907 10.88372093],0
a8,1,0.426701,0.631787,[ 4 26] ; [ 3 10],[ 4.88372093 25.11627907] ; [ 2.11627907 10.88372093],0
n1,1,0.437558,0.602679,[5 7] ; [2 1],[5.6 6.4] ; [1.4 1.6],0
p3,1,0.439261,0.598212,[ 8 22] ; [5 8],[ 9.06976744 20.93023256] ; [3.93023256 9.06976744],0
n5,1,0.439261,0.598212,[22  8] ; [8 5],[20.93023256  9.06976744] ; [9.06976744 3.93023256],0
b1,1,0.486001,0.485368,[15 15] ; [8 5],[16.04651163 13.95348837] ; [6.95348837 6.04651163],0
r2,1,0.490153,0.47619,[13 15] ; [7 5],[14. 14.] ; [6. 6.],0
a7,1,0.525588,0.402915,[13 17] ; [7 6],[13.95348837 16.04651163] ; [6.04651163 6.95348837],0
p12,1,0.533043,0.388587,[ 1 29] ; [ 1 12],[ 1.39534884 28.60465116] ; [ 0.60465116 12.39534884],0
b2,1,0.592097,0.287081,[ 8 12] ; [3 7],[ 7.33333333 12.66666667] ; [3.66666667 6.33333333],0
b3,1,0.592097,0.287081,[ 8 12] ; [3 7],[ 7.33333333 12.66666667] ; [3.66666667 6.33333333],0
s1,1,0.810899,0.057249,[ 3 27] ; [ 1 12],[ 2.79069767 27.20930233] ; [ 1.20930233 11.79069767],0
a6,1,0.864188,0.029257,[17 13] ; [7 6],[16.74418605 13.25581395] ; [7.25581395 5.74418605],0
p7,1,0.869107,0.027157,[10 20] ; [4 9],[ 9.76744186 20.23255814] ; [4.23255814 8.76744186],0
u1,1,0.903495,0.014701,[ 2 28] ; [ 1 12],[ 2.09302326 27.90697674] ; [ 0.90697674 12.09302326],0
p8,1,0.964507,0.00198,[ 5 24] ; [ 2 10],[ 4.95121951 24.04878049] ; [2.04878049 9.95121951],0
a5,1,0.975298,0.000959,[16 14] ; [7 6],[16.04651163 13.95348837] ; [6.95348837 6.04651163],0
