Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.000832,11.169468,[24  4] ; [44 44],[16.4137931 11.5862069] ; [51.5862069 36.4137931],1
n3,1,0.535363,0.384202,[10  6] ; [23 20],[8.94915254 7.05084746] ; [24.05084746 18.94915254],0
u1,1,0.537314,0.380541,[ 1 27] ; [ 6 83],[ 1.67521368 26.32478632] ; [ 5.32478632 83.67521368],0
p5,1,0.553782,0.350585,[ 1 26] ; [ 6 82],[ 1.64347826 25.35652174] ; [ 5.35652174 82.64347826],0
p8,1,0.56052,0.338805,[ 7 20] ; [28 60],[ 8.2173913 18.7826087] ; [26.7826087 61.2173913],0
s1,1,0.638133,0.221193,[ 3 25] ; [ 7 82],[ 2.39316239 25.60683761] ; [ 7.60683761 81.39316239],0
r3,1,0.652722,0.202486,[16 12] ; [46 42],[14.96551724 13.03448276] ; [47.03448276 40.96551724],0
p12,1,0.683222,0.166521,[ 1 26] ; [ 2 86],[ 0.70434783 26.29565217] ; [ 2.29565217 85.70434783],0
p7,1,0.809872,0.057884,[ 9 17] ; [32 54],[ 9.51785714 16.48214286] ; [31.48214286 54.51785714],0
u2,1,0.819162,0.052269,[1 2] ; [18 27],[1.1875 1.8125] ; [17.8125 27.1875],0
s3,1,0.822372,0.050398,[ 9 18] ; [27 60],[ 8.52631579 18.47368421] ; [27.47368421 59.52631579],0
u3,1,0.84814,0.036669,[1 3] ; [13 31],[1.16666667 2.83333333] ; [12.83333333 31.16666667],0
p10,1,0.849255,0.036126,[14 12] ; [45 42],[13.57522124 12.42477876] ; [45.42477876 41.57522124],0
n1,1,0.851977,0.034818,[ 6 10] ; [15 28],[ 5.69491525 10.30508475] ; [15.30508475 27.69491525],0
b5,1,0.890513,0.018949,[15 13] ; [49 40],[15.31623932 12.68376068] ; [48.68376068 40.31623932],0
p11,1,0.958643,0.002689,[14 14] ; [44 45],[13.88034188 14.11965812] ; [44.11965812 44.88034188],0
