Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.002688,9.008269,[100 217] ; [31 29],[110.15119363 206.84880637] ; [20.84880637 39.15119363],0
u1,1,0.015679,5.838572,[ 33 287] ; [13 48],[ 38.6351706 281.3648294] ; [ 7.3648294 53.6351706],0
n4,1,0.023204,5.153135,[209 110] ; [49 12],[216.58421053 102.41578947] ; [41.41578947 19.58421053],0
s7,1,0.036691,4.364684,[108 198] ; [28 28],[114.96132597 191.03867403] ; [21.03867403 34.96132597],0
p1,1,0.06193,3.484922,[ 20 298] ; [ 8 53],[ 23.49340369 294.50659631] ; [ 4.50659631 56.49340369],0
p3,1,0.081226,3.04019,[114 205] ; [29 32],[120.04473684 198.95526316] ; [22.95526316 38.04473684],0
p2,1,0.103551,2.649979,[251  69] ; [42 19],[246.08923885  73.91076115] ; [46.91076115 14.08923885],0
s8,1,0.128896,2.30575,[ 99 220] ; [25 36],[104.09473684 214.90526316] ; [19.90526316 41.09473684],0
b1,1,0.139611,2.182241,[130 190] ; [31 30],[135.22309711 184.77690289] ; [25.77690289 35.22309711],0
s2,1,0.179453,1.802147,[127 191] ; [30 31],[131.73087071 186.26912929] ; [25.26912929 35.73087071],0
s6,1,0.200714,1.637168,[174 142] ; [39 22],[178.53580902 137.46419098] ; [34.46419098 26.53580902],0
u2,1,0.212738,1.552696,[62 62] ; [13  7],[64.58333333 59.41666667] ; [10.41666667  9.58333333],0
a8,1,0.260934,1.263793,[ 38 264] ; [ 4 51],[ 35.52941176 266.47058824] ; [ 6.47058824 48.52941176],0
u3,1,0.28064,1.163986,[64 59] ; [13  7],[66.23076923 56.76923077] ; [10.76923077  9.23076923],0
s1,1,0.310032,1.03054,[ 12 305] ; [ 4 56],[ 13.4535809 303.5464191] ; [ 2.5464191 57.4535809],0
a6,1,0.310265,1.029549,[193 127] ; [41 20],[196.53543307 123.46456693] ; [37.46456693 23.53543307],0
a3,1,0.31682,1.002028,[195 122] ; [41 19],[198.4403183 118.5596817] ; [37.5596817 22.4403183],0
