Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,42.191038,[ 92 183] ; [45 11],[113.82175227 161.17824773] ; [23.17824773 32.82175227],1
p4,1,1.3e-05,19.0342,[ 67 213] ; [30 27],[ 80.59347181 199.40652819] ; [16.40652819 40.59347181],1
p8,1,0.001103,10.646413,[ 80 199] ; [29 28],[ 90.50892857 188.49107143] ; [18.49107143 38.50892857],0
p2,1,0.001863,9.68016,[190  93] ; [50  7],[199.76470588  83.23529412] ; [40.23529412 16.76470588],0
s2,1,0.033305,4.53001,[ 80 201] ; [24 32],[ 86.71810089 194.28189911] ; [17.28189911 38.71810089],0
r4,1,0.037259,4.338544,[207  77] ; [49  8],[213.20821114  70.79178886] ; [42.79178886 14.20821114],0
p11,1,0.047361,3.932532,[186  98] ; [45 12],[192.38709677  91.61290323] ; [38.61290323 18.38709677],0
v4,1,0.053447,3.729902,[237  41] ; [54  3],[241.48656716  36.51343284] ; [49.51343284  7.48656716],0
p1,1,0.055125,3.678311,[ 12 269] ; [ 6 51],[ 14.96449704 266.03550296] ; [ 3.03550296 53.96449704],0
b3,1,0.058986,3.565672,[ 46 106] ; [14 15],[ 50.38674033 101.61325967] ; [ 9.61325967 19.38674033],0
b2,1,0.058986,3.565672,[ 46 106] ; [14 15],[ 50.38674033 101.61325967] ; [ 9.61325967 19.38674033],0
v1,1,0.062457,3.470916,[ 97 180] ; [27 29],[103.14714715 173.85285285] ; [20.85285285 35.14714715],0
n5,1,0.071881,3.239539,[171 109] ; [42 15],[176.97329377 103.02670623] ; [36.02670623 20.97329377],0
u4,1,0.072702,3.220943,[  2 282] ; [ 2 55],[  3.3313783 280.6686217] ; [ 0.6686217 56.3313783],0
n6,1,0.082388,3.017151,[199  82] ; [46 10],[204.28783383  76.71216617] ; [40.71216617 15.28783383],0
r2,1,0.096302,2.765739,[240  36] ; [54  3],[243.67567568  32.32432432] ; [50.32432432  6.67567568],0
p5,1,0.119254,2.427087,[  8 274] ; [ 4 53],[  9.98230088 272.01769912] ; [ 2.01769912 54.98230088],0
a5,1,0.131107,2.279343,[175 109] ; [29 28],[169.90029326 114.09970674] ; [34.09970674 22.90029326],0
s1,1,0.137698,2.203492,[ 12 268] ; [ 5 50],[ 14.20895522 265.79104478] ; [ 2.79104478 52.20895522],0
s6,1,0.181879,1.782202,[117 161] ; [29 27],[121.52095808 156.47904192] ; [24.47904192 31.52095808],0
a4,1,0.193581,1.690153,[100 182] ; [25 31],[104.28994083 177.71005917] ; [20.71005917 35.28994083],0
s7,1,0.197344,1.661919,[ 49 224] ; [14 41],[ 52.43597561 220.56402439] ; [10.56402439 44.43597561],0
a6,1,0.223341,1.482773,[183 100] ; [32 25],[178.95588235 104.04411765] ; [36.04411765 20.95588235],0
p9,1,0.239944,1.380924,[185  89] ; [43 14],[188.73716012  85.26283988] ; [39.26283988 17.73716012],0
n3,1,0.252257,1.310763,[60 34] ; [19  6],[62.40336134 31.59663866] ; [16.59663866  8.40336134],0
p10,1,0.258193,1.278419,[172 107] ; [39 17],[175.72835821 103.27164179] ; [35.27164179 20.72835821],0
s5,1,0.267294,1.230581,[ 47 230] ; [13 43],[ 49.90990991 227.09009009] ; [10.09009009 45.90990991],0
s3,1,0.286337,1.136767,[103 175] ; [25 31],[106.53892216 171.46107784] ; [21.46107784 34.53892216],0
r3,1,0.292219,1.10937,[241  39] ; [52  5],[243.4421365  36.5578635] ; [49.5578635  7.4421365],0
b5,1,0.36117,0.833822,[171 113] ; [38 19],[174.06451613 109.93548387] ; [34.93548387 22.06451613],0
n1,1,0.37741,0.779123,[31 63] ; [11 15],[32.9 61.1] ; [ 9.1 16.9],0
d3,1,0.390194,0.738336,[173 110] ; [37 18],[175.82840237 107.17159763] ; [34.17159763 20.82840237],0
d1,1,0.394336,0.72553,[127 157] ; [29 28],[129.92375367 154.07624633] ; [26.07624633 30.92375367],0
n2,1,0.452976,0.563194,[62 33] ; [19  7],[63.59504132 31.40495868] ; [17.40495868  8.59504132],0
u2,1,0.460518,0.544636,[51 60] ; [12 10],[52.57894737 58.42105263] ; [10.42105263 11.57894737],0
s4,1,0.47161,0.518202,[ 41 240] ; [ 6 49],[ 39.30654762 241.69345238] ; [ 7.69345238 47.30654762],0
a2,1,0.47594,0.508152,[ 44 240] ; [11 46],[ 45.80645161 238.19354839] ; [ 9.19354839 47.80645161],0
n4,1,0.48002,0.498818,[174 108] ; [38 19],[176.3539823 105.6460177] ; [35.6460177 21.3539823],0
r1,1,0.500932,0.452962,[190  92] ; [41 16],[192.15929204  89.84070796] ; [38.84070796 18.15929204],0
v2,1,0.547762,0.361343,[114 152] ; [26 29],[116.01246106 149.98753894] ; [23.98753894 31.01246106],0
v3,1,0.549878,0.357536,[ 71 201] ; [12 42],[ 69.25153374 202.74846626] ; [13.74846626 40.25153374],0
d2,1,0.569361,0.323753,[107 174] ; [24 33],[108.90828402 172.09171598] ; [22.09171598 34.90828402],0
u3,1,0.689912,0.159181,[51 61] ; [ 9 13],[50.14925373 61.85074627] ; [ 9.85074627 12.14925373],0
a1,1,0.719547,0.128927,[ 13 271] ; [ 2 55],[ 12.49266862 271.50733138] ; [ 2.50733138 54.49266862],0
d5,1,0.746924,0.104134,[196  87] ; [40 16],[197.01474926  85.98525074] ; [38.98525074 17.01474926],0
a8,1,0.770825,0.084853,[ 29 235] ; [ 5 47],[ 28.40506329 235.59493671] ; [ 5.59493671 46.40506329],0
d4,1,0.77913,0.078654,[212  69] ; [42 15],[211.16568047  69.83431953] ; [42.83431953 14.16568047],0
b1,1,0.786038,0.07369,[100 184] ; [19 38],[ 99.1085044 184.8914956] ; [19.8914956 37.1085044],0
u1,1,0.86211,0.030168,[ 27 257] ; [ 5 52],[ 26.65102639 257.34897361] ; [ 5.34897361 51.65102639],0
a3,1,0.898493,0.016273,[170 111] ; [35 22],[170.42899408 110.57100592] ; [34.57100592 22.42899408],0
a7,1,0.90317,0.014801,[189  93] ; [38 18],[189.39053254  92.60946746] ; [37.60946746 18.39053254],0
p12,1,0.905525,0.014086,[  9 272] ; [ 2 55],[  9.14497041 271.85502959] ; [ 1.85502959 55.14497041],0
b4,1,0.977292,0.00081,[165 119] ; [33 24],[164.90322581 119.09677419] ; [33.09677419 23.90322581],0
