Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,63.159146,[61 81] ; [304  81],[98.34914611 43.65085389] ; [266.65085389 118.34914611],1
d3,1,0.0,47.472263,[70 72] ; [308  78],[101.65909091  40.34090909] ; [276.34090909 109.65909091],1
u1,1,1e-06,24.036096,[  9 133] ; [100 288],[ 29.20377358 112.79622642] ; [ 79.79622642 308.20377358],1
a2,1,2e-06,22.432968,[ 16 126] ; [123 265],[ 37.24150943 104.75849057] ; [101.75849057 286.24150943],1
b5,1,0.000173,14.099968,[69 73] ; [258 130],[87.61132075 54.38867925] ; [239.38867925 148.61132075],1
b1,1,0.00021,13.740863,[67 75] ; [116 272],[49.03018868 92.96981132] ; [133.96981132 254.03018868],1
v2,1,0.009026,6.817739,[66 68] ; [232 141],[78.76134122 55.23865878] ; [219.23865878 153.76134122],0
u3,1,0.012876,6.18612,[15 20] ; [68 34],[21.20437956 13.79562044] ; [61.79562044 40.20437956],0
r4,1,0.019144,5.488275,[126  16] ; [367  21],[132.08679245   9.91320755] ; [360.91320755  27.08679245],0
d1,1,0.019146,5.488163,[76 66] ; [251 137],[87.61132075 54.38867925] ; [239.38867925 148.61132075],0
r1,1,0.022443,5.211081,[109  33] ; [328  57],[117.74952562  24.25047438] ; [319.25047438  65.74952562],0
v4,1,0.032926,4.549623,[133   8] ; [378   8],[136.71916509   4.28083491] ; [374.28083491  11.71916509],0
n1,1,0.036181,4.388571,[22 18] ; [28 52],[16.66666667 23.33333333] ; [33.33333333 46.66666667],0
b2,1,0.03648,4.374534,[43 48] ; [ 79 149],[34.80250784 56.19749216] ; [ 87.19749216 140.80250784],0
b3,1,0.03648,4.374534,[43 48] ; [ 79 149],[34.80250784 56.19749216] ; [ 87.19749216 140.80250784],0
r3,1,0.087515,2.919495,[134   8] ; [376  10],[137.15909091   4.84090909] ; [372.84090909  13.15909091],0
s8,1,0.088969,2.892927,[91 51] ; [215 170],[82.4516129 59.5483871] ; [223.5483871 161.4516129],0
p2,1,0.097376,2.74801,[116  24] ; [342  45],[121.66982922  18.33017078] ; [336.33017078  50.66982922],0
d4,1,0.117596,2.449045,[113  28] ; [331  55],[118.79316888  22.20683112] ; [325.20683112  60.79316888],0
r2,1,0.127476,2.322969,[131   9] ; [369  13],[134.09961686   5.90038314] ; [365.90038314  16.09961686],0
d5,1,0.1293,2.300885,[112  29] ; [328  58],[117.72296015  23.27703985] ; [322.27703985  63.72296015],0
s7,1,0.163569,1.940921,[95 45] ; [227 144],[88.21917808 51.78082192] ; [233.78082192 137.21917808],0
n5,1,0.18417,1.763651,[117  24] ; [299  86],[111.51330798  29.48669202] ; [304.48669202  80.51330798],0
a5,1,0.204253,1.611701,[105  37] ; [307  81],[110.38490566  31.61509434] ; [301.61509434  86.38490566],0
u2,1,0.228633,1.449348,[19 16] ; [67 35],[21.97080292 13.02919708] ; [64.02919708 37.97080292],0
n4,1,0.23779,1.393646,[117  24] ; [303  84],[112.15909091  28.84090909] ; [307.84090909  79.15909091],0
s1,1,0.268902,1.22234,[  3 137] ; [ 16 366],[  5.09578544 134.90421456] ; [ 13.90421456 368.09578544],0
p4,1,0.313637,1.015297,[89 53] ; [260 126],[93.85984848 48.14015152] ; [255.14015152 130.85984848],0
p7,1,0.316318,1.004109,[89 49] ; [260 116],[93.70038911 44.29961089] ; [255.29961089 120.70038911],0
p10,1,0.330696,0.94617,[128  14] ; [357  28],[130.68311195  11.31688805] ; [354.31688805  30.68311195],0
n6,1,0.330788,0.94581,[120  21] ; [339  45],[123.27428571  17.72571429] ; [335.72571429  48.27428571],0
a1,1,0.336158,0.925028,[ 10 132] ; [ 19 369],[  7.76981132 134.23018868] ; [ 21.23018868 366.76981132],0
