Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,90.282665,[202  89] ; [ 36 123],[153.90666667 137.09333333] ; [84.09333333 74.90666667],1
p6,1,0.0,38.461489,[153 135] ; [ 36 122],[122.04484305 165.95515695] ; [66.95515695 91.04484305],1
p8,1,0.0,25.287513,[177 114] ; [ 56 100],[151.68456376 139.31543624] ; [81.31543624 74.68456376],1
p5,1,1e-06,25.12225,[ 53 235] ; [  3 154],[ 36.24269663 251.75730337] ; [ 19.75730337 137.24269663],1
p2,1,2e-06,22.884125,[261  30] ; [114  44],[243.04008909  47.95991091] ; [131.95991091  26.04008909],1
p7,1,7e-05,15.82343,[211  77] ; [81 68],[192.43935927  95.56064073] ; [99.56064073 49.43935927],1
d1,1,7.6e-05,15.664332,[207  85] ; [83 76],[187.76053215 104.23946785] ; [102.23946785  56.76053215],1
s6,1,0.000418,12.452183,[261  25] ; [124  32],[249.11764706  36.88235294] ; [135.88235294  20.11764706],1
d3,1,0.000423,12.429501,[223  69] ; [95 62],[206.80623608  85.19376392] ; [111.19376392  45.80623608],1
n5,1,0.000564,11.891209,[238  52] ; [107  51],[223.32589286  66.67410714] ; [121.67410714  36.32589286],1
n4,1,0.001446,10.14614,[239  52] ; [109  49],[225.54120267  65.45879733] ; [122.45879733  35.54120267],0
a5,1,0.002757,8.961675,[232  60] ; [106  53],[218.83813747  73.16186253] ; [119.16186253  39.83813747],0
s8,1,0.003053,8.775304,[195  96] ; [84 75],[180.42 110.58] ; [98.58 60.42],0
s7,1,0.005503,7.706357,[206  72] ; [95 60],[193.2517321  84.7482679] ; [107.7482679  47.2517321],0
n6,1,0.010399,6.565191,[256  33] ; [125  32],[246.88116592  42.11883408] ; [134.11883408  22.88116592],0
p12,1,0.011615,6.368732,[ 39 252] ; [  9 149],[ 31.1091314 259.8908686] ; [ 16.8908686 141.1091314],0
a2,1,0.011682,6.358539,[ 89 203] ; [ 31 128],[ 77.6940133 214.3059867] ; [ 42.3059867 116.6940133],0
p9,1,0.012564,6.229524,[263  27] ; [128  27],[254.80898876  35.19101124] ; [136.19101124  18.80898876],0
a3,1,0.016166,5.784765,[228  64] ; [107  51],[217.37777778  74.62222222] ; [117.62222222  40.37777778],0
a4,1,0.016965,5.69994,[150 142] ; [63 96],[137.90687361 154.09312639] ; [75.09312639 83.90687361],0
v1,1,0.018126,5.583937,[174 108] ; [77 77],[162.3440367 119.6559633] ; [88.6559633 65.3440367],0
p10,1,0.021653,5.273448,[256  34] ; [126  31],[247.82997763  42.17002237] ; [134.17002237  22.82997763],0
d4,1,0.021994,5.246229,[260  31] ; [129  29],[252.11358575  38.88641425] ; [136.88641425  21.11358575],0
u4,1,0.052399,3.762995,[ 14 278] ; [  2 157],[ 10.35920177 281.64079823] ; [  5.64079823 153.35920177],0
s5,1,0.05564,3.662796,[141 137] ; [62 89],[131.54778555 146.45221445] ; [71.45221445 79.54778555],0
d2,1,0.073395,3.205417,[162 129] ; [74 84],[152.9532294 138.0467706] ; [83.0467706 74.9532294],0
p1,1,0.079652,3.071981,[ 31 259] ; [  9 148],[ 25.950783 264.049217] ; [ 14.049217 142.950783],0
p11,1,0.080514,3.054487,[234  58] ; [116  43],[226.6075388  65.3924612] ; [123.3924612  35.6075388],0
r1,1,0.088495,2.901541,[244  45] ; [124  35],[237.39285714  51.60714286] ; [130.60714286  28.39285714],0
d5,1,0.105693,2.617465,[249  42] ; [125  32],[242.93303571  48.06696429] ; [131.06696429  25.93303571],0
v4,1,0.136356,2.218611,[283   7] ; [150   8],[280.29017857   9.70982143] ; [152.70982143   5.29017857],0
n3,1,0.137597,2.204632,[41 12] ; [28 16],[37.70103093 15.29896907] ; [31.29896907 12.70103093],0
r4,1,0.177484,1.818567,[273  19] ; [143  16],[269.33924612  22.66075388] ; [146.66075388  12.33924612],0
u1,1,0.184723,1.759209,[ 69 223] ; [ 29 130],[ 63.45011086 228.54988914] ; [ 34.54988914 124.45011086],0
u2,1,0.189016,1.725268,[41 22] ; [27 24],[37.57894737 25.42105263] ; [30.42105263 20.57894737],0
b1,1,0.190876,1.710842,[125 167] ; [ 58 101],[118.48337029 173.51662971] ; [64.51662971 94.48337029],0
a7,1,0.295916,1.09251,[216  75] ; [110  48],[211.28285078  79.71714922] ; [114.71714922  43.28285078],0
a6,1,0.296366,1.090473,[193  99] ; [96 61],[187.94654788 104.05345212] ; [101.05345212  55.94654788],0
s3,1,0.296469,1.090012,[256  34] ; [134  24],[252.45535714  37.54464286] ; [137.54464286  20.45535714],0
a8,1,0.299851,1.074858,[ 40 232] ; [ 27 118],[ 43.70263789 228.29736211] ; [ 23.29736211 121.70263789],0
v3,1,0.370501,0.801984,[124 154] ; [61 91],[119.60465116 158.39534884] ; [65.39534884 86.60465116],0
u3,1,0.380933,0.767688,[43 19] ; [32 20],[40.78947368 21.21052632] ; [34.21052632 17.78947368],0
r2,1,0.381377,0.766258,[278  12] ; [154   4],[279.64285714  10.35714286] ; [152.35714286   5.64285714],0
s4,1,0.43808,0.601306,[ 64 224] ; [ 40 117],[ 67.30786517 220.69213483] ; [ 36.69213483 120.30786517],0
a1,1,0.444659,0.584229,[ 20 272] ; [  8 151],[ 18.1286031 273.8713969] ; [  9.8713969 149.1286031],0
s1,1,0.46083,0.543879,[ 12 277] ; [  9 149],[ 13.57718121 275.42281879] ; [  7.42281879 150.57718121],0
b5,1,0.486336,0.484623,[172 120] ; [99 60],[175.45898004 116.54101996] ; [95.54101996 63.45898004],0
n1,1,0.613632,0.254919,[22 30] ; [16 27],[20.8 31.2] ; [17.2 25.8],0
n2,1,0.840158,0.040679,[41 12] ; [34  9],[41.40625 11.59375] ; [33.59375  9.40625],0
v2,1,0.849352,0.036079,[165 117] ; [88 60],[165.92093023 116.07906977] ; [87.07906977 60.92093023],0
b2,1,0.930265,0.007658,[ 71 113] ; [35 57],[ 70.66666667 113.33333333] ; [35.33333333 56.66666667],0
b3,1,0.930265,0.007658,[ 71 113] ; [35 57],[ 70.66666667 113.33333333] ; [35.33333333 56.66666667],0
b4,1,0.997528,1e-05,[169 123] ; [92 67],[168.98447894 123.01552106] ; [92.01552106 66.98447894],0
