Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,37.176258,[48 85] ; [114  45],[73.78767123 59.21232877] ; [88.21232877 70.78767123],1
a6,1,0.47516,0.509951,[91 44] ; [114  46],[93.81355932 41.18644068] ; [111.18644068  48.81355932],0
b2,1,0.52464,0.404761,[30 50] ; [43 59],[32.08791209 47.91208791] ; [40.91208791 61.08791209],0
b3,1,0.52464,0.404761,[30 50] ; [43 59],[32.08791209 47.91208791] ; [40.91208791 61.08791209],0
r2,1,0.525115,0.403836,[119  16] ; [142  15],[120.66780822  14.33219178] ; [140.33219178  16.66780822],0
s1,1,0.532949,0.388766,[  4 129] ; [  3 156],[  3.18835616 129.81164384] ; [  3.81164384 155.18835616],0
b5,1,0.543615,0.36888,[84 51] ; [94 66],[81.45762712 53.54237288] ; [96.54237288 63.45762712],0
a8,1,0.69612,0.152539,[ 14 111] ; [ 17 116],[ 15.01937984 109.98062016] ; [ 15.98062016 117.01937984],0
p12,1,0.815432,0.054487,[  6 128] ; [  8 150],[  6.42465753 127.57534247] ; [  7.57534247 150.42465753],0
b4,1,0.839119,0.041218,[75 60] ; [87 73],[74.13559322 60.86440678] ; [87.86440678 72.13559322],0
u4,1,0.903936,0.014566,[  1 134] ; [  1 159],[  0.91525424 134.08474576] ; [  1.08474576 158.91525424],0
a1,1,0.907769,0.013422,[  8 127] ; [ 10 150],[  8.23728814 126.76271186] ; [  9.76271186 150.23728814],0
