Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000366,12.700633,[96  3] ; [7 3],[93.55045872  5.44954128] ; [9.44954128 0.55045872],1
s2,1,0.003541,8.505336,[92  9] ; [6 4],[89.17117117 11.82882883] ; [8.82882883 1.17117117],0
p4,1,0.004987,7.884156,[66 35] ; [2 8],[61.87387387 39.12612613] ; [6.12612613 3.87387387],0
n6,1,0.012866,6.1875,[83 17] ; [5 5],[80. 20.] ; [8. 2.],0
s5,1,0.020235,5.391538,[57 39] ; [1 6],[54.05825243 41.94174757] ; [3.94174757 3.05825243],0
p7,1,0.024844,5.03472,[68 29] ; [3 6],[64.97169811 32.02830189] ; [6.02830189 2.97169811],0
p8,1,0.04001,4.217471,[53 45] ; [2 8],[49.90740741 48.09259259] ; [5.09259259 4.90740741],0
b4,1,0.063501,3.443503,[61 40] ; [3 7],[58.23423423 42.76576577] ; [5.76576577 4.23423423],0
s8,1,0.073379,3.205773,[60 41] ; [3 7],[57.32432432 43.67567568] ; [5.67567568 4.32432432],0
d5,1,0.074363,3.183989,[84 17] ; [6 4],[81.89189189 19.10810811] ; [8.10810811 1.89189189],0
r4,1,0.082522,3.014508,[90 11] ; [7 3],[88.26126126 12.73873874] ; [8.73873874 1.26126126],0
p10,1,0.097254,2.75,[82 18] ; [6 4],[80. 20.] ; [8. 2.],0
a1,1,0.135749,2.225495,[ 2 99] ; [1 9],[ 2.72972973 98.27027027] ; [0.27027027 9.72972973],0
d1,1,0.147938,2.093381,[64 37] ; [4 6],[61.87387387 39.12612613] ; [6.12612613 3.87387387],0
n5,1,0.163617,1.940479,[72 29] ; [5 5],[70.06306306 30.93693694] ; [6.93693694 3.06306306],0
a7,1,0.187607,1.736312,[71 30] ; [5 5],[69.15315315 31.84684685] ; [6.84684685 3.15315315],0
p9,1,0.187746,1.735217,[85 14] ; [7 3],[83.55963303 15.44036697] ; [8.44036697 1.55963303],0
s7,1,0.252206,1.311044,[72 26] ; [5 4],[70.52336449 27.47663551] ; [6.47663551 2.52336449],0
n2,1,0.288916,1.124665,[22  5] ; [1 1],[21.4137931  5.5862069] ; [1.5862069 0.4137931],0
a8,1,0.292072,1.110044,[ 3 90] ; [1 9],[ 3.61165049 89.38834951] ; [0.38834951 9.61165049],0
p11,1,0.295134,1.096052,[76 25] ; [6 4],[74.61261261 26.38738739] ; [7.38738739 2.61261261],0
p2,1,0.301363,1.068153,[84 17] ; [7 3],[82.8018018 18.1981982] ; [8.1981982 1.8018018],0
n4,1,0.31998,0.98903,[65 36] ; [8 2],[66.42342342 34.57657658] ; [6.57657658 3.42342342],0
a2,1,0.320323,0.987627,[24 77] ; [1 9],[22.74774775 78.25225225] ; [2.25225225 7.74774775],0
v4,1,0.32372,0.973859,[97  4] ; [8 1],[96.40909091  4.59090909] ; [8.59090909 0.40909091],0
a3,1,0.372377,0.795719,[74 27] ; [6 4],[72.79279279 28.20720721] ; [7.20720721 2.79279279],0
b5,1,0.405774,0.691148,[64 37] ; [5 5],[62.78378378 38.21621622] ; [6.21621622 3.78378378],0
p6,1,0.412341,0.672042,[43 56] ; [3 7],[41.77981651 57.22018349] ; [4.22018349 5.77981651],0
r1,1,0.447862,0.576057,[81 20] ; [7 3],[80.07207207 20.92792793] ; [7.92792793 2.07207207],0
n1,1,0.462336,0.540234,[ 7 20] ; [1 1],[ 7.44827586 19.55172414] ; [0.55172414 1.44827586],0
a5,1,0.480375,0.498013,[70 31] ; [8 2],[70.97297297 30.02702703] ; [7.02702703 2.97297297],0
d2,1,0.488359,0.480139,[52 49] ; [4 6],[50.95495495 50.04504505] ; [5.04504505 4.95495495],0
d4,1,0.531047,0.392387,[83 18] ; [9 1],[83.71171171 17.28828829] ; [8.28828829 1.71171171],0
d3,1,0.558002,0.343175,[72 29] ; [8 2],[72.79279279 28.20720721] ; [7.20720721 2.79279279],0
a6,1,0.592015,0.287208,[69 32] ; [6 4],[68.24324324 32.75675676] ; [6.75675676 3.24324324],0
s1,1,0.621257,0.244105,[ 6 94] ; [1 9],[ 6.36363636 93.63636364] ; [0.63636364 9.36363636],0
p3,1,0.692449,0.156447,[54 47] ; [6 4],[54.59459459 46.40540541] ; [5.40540541 4.59459459],0
v2,1,0.6993,0.149201,[45 52] ; [4 6],[44.42056075 52.57943925] ; [4.57943925 5.42056075],0
v1,1,0.761645,0.092004,[45 55] ; [4 6],[44.54545455 55.45454545] ; [4.45454545 5.54545455],0
b2,1,0.805817,0.060431,[11 41] ; [2 6],[11.26666667 40.73333333] ; [1.73333333 6.26666667],0
b3,1,0.805817,0.060431,[11 41] ; [2 6],[11.26666667 40.73333333] ; [1.73333333 6.26666667],0
b1,1,0.875121,0.024698,[43 58] ; [4 6],[42.76576577 58.23423423] ; [4.23423423 5.76576577],0
a4,1,0.928581,0.008034,[49 52] ; [5 5],[49.13513514 51.86486486] ; [4.86486486 5.13513514],0
u1,1,0.952992,0.003475,[21 80] ; [2 8],[20.92792793 80.07207207] ; [2.07207207 7.92792793],0
v3,1,0.962679,0.00219,[29 70] ; [3 7],[29.06422018 69.93577982] ; [2.93577982 7.06422018],0
