Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00042,12.439995,[32  2] ; [24 17],[25.38666667  8.61333333] ; [30.61333333 10.38666667],1
v1,1,0.001333,10.296652,[22 12] ; [11 29],[15.16216216 18.83783784] ; [17.83783784 22.16216216],0
p7,1,0.003021,8.794749,[25  8] ; [16 23],[18.79166667 14.20833333] ; [22.20833333 16.79166667],0
p10,1,0.005767,7.621813,[25  8] ; [18 23],[19.17567568 13.82432432] ; [23.82432432 17.17567568],0
a3,1,0.007419,7.16851,[30  5] ; [23 17],[24.73333333 10.26666667] ; [28.26666667 11.73333333],0
p11,1,0.007495,7.150428,[26  9] ; [18 23],[20.26315789 14.73684211] ; [23.73684211 17.26315789],0
v3,1,0.00947,6.731935,[13 20] ; [ 5 34],[ 8.25 24.75] ; [ 9.75 29.25],0
s8,1,0.013495,6.103075,[15 20] ; [ 7 34],[10.13157895 24.86842105] ; [11.86842105 29.13157895],0
d5,1,0.021947,5.25,[28  7] ; [22 18],[23.33333333 11.66666667] ; [26.66666667 13.33333333],0
r1,1,0.023368,5.140967,[26  9] ; [20 21],[21.18421053 13.81578947] ; [24.81578947 16.18421053],0
r4,1,0.023368,5.140967,[26  9] ; [20 21],[21.18421053 13.81578947] ; [24.81578947 16.18421053],0
s7,1,0.031805,4.609002,[15 18] ; [ 9 32],[10.7027027 22.2972973] ; [13.2972973 27.7027027],0
s2,1,0.033761,4.506787,[18 17] ; [11 29],[13.53333333 21.46666667] ; [15.46666667 24.53333333],0
p4,1,0.037226,4.340029,[18 16] ; [12 29],[13.6 20.4] ; [16.4 24.6],0
p8,1,0.037724,4.317446,[15 18] ; [ 9 31],[10.84931507 22.15068493] ; [13.15068493 26.84931507],0
d1,1,0.048837,3.880939,[18 17] ; [12 29],[13.81578947 21.18421053] ; [16.18421053 24.81578947],0
p2,1,0.053847,3.71744,[26  8] ; [22 18],[22.05405405 11.94594595] ; [25.94594595 14.05405405],0
u3,1,0.062579,3.467692,[4 1] ; [ 6 12],[2.17391304 2.82608696] ; [ 7.82608696 10.17391304],0
n3,1,0.065872,3.382996,[9 2] ; [8 9],[6.67857143 4.32142857] ; [10.32142857  6.67857143],0
a2,1,0.067936,3.332188,[ 3 32] ; [10 31],[ 5.98684211 29.01315789] ; [ 7.01315789 33.98684211],0
s6,1,0.068222,3.325281,[21 14] ; [16 25],[17.03947368 17.96052632] ; [19.96052632 21.03947368],0
n2,1,0.081497,3.034782,[10  1] ; [11  7],[7.96551724 3.03448276] ; [13.03448276  4.96551724],0
p3,1,0.122969,2.379087,[11 23] ; [ 7 34],[ 8.16 25.84] ; [ 9.84 31.16],0
d4,1,0.12754,2.322199,[26  9] ; [23 17],[22.86666667 12.13333333] ; [26.13333333 13.86666667],0
a4,1,0.167269,1.907251,[10 25] ; [18 23],[12.89473684 22.10526316] ; [15.10526316 25.89473684],0
p6,1,0.169071,1.891162,[11 21] ; [ 8 32],[ 8.44444444 23.55555556] ; [10.55555556 29.44444444],0
p9,1,0.222204,1.490082,[26  8] ; [26 15],[23.57333333 10.42666667] ; [28.42666667 12.57333333],0
a6,1,0.255221,1.294494,[22 13] ; [30 10],[24.26666667 10.73333333] ; [27.73333333 12.26666667],0
n1,1,0.275973,1.186813,[3 6] ; [10  8],[4.33333333 4.66666667] ; [8.66666667 9.33333333],0
a5,1,0.286443,1.136265,[23 12] ; [22 19],[20.72368421 14.27631579] ; [24.27631579 16.72368421],0
b3,1,0.362391,0.829591,[ 4 15] ; [ 9 18],[ 5.36956522 13.63043478] ; [ 7.63043478 19.36956522],0
b2,1,0.362391,0.829591,[ 4 15] ; [ 9 18],[ 5.36956522 13.63043478] ; [ 7.63043478 19.36956522],0
p1,1,0.385455,0.753233,[ 1 34] ; [ 3 38],[ 1.84210526 33.15789474] ; [ 2.15789474 38.84210526],0
d3,1,0.451291,0.567408,[21 14] ; [20 19],[19.39189189 15.60810811] ; [21.60810811 17.39189189],0
a7,1,0.490416,0.475614,[24 11] ; [25 16],[22.56578947 12.43421053] ; [26.43421053 14.56578947],0
d2,1,0.490591,0.47523,[13 22] ; [18 22],[14.46666667 20.53333333] ; [16.53333333 23.46666667],0
u1,1,0.517402,0.419069,[ 3 32] ; [ 2 39],[ 2.30263158 32.69736842] ; [ 2.69736842 38.30263158],0
a8,1,0.53652,0.382027,[ 5 26] ; [ 9 32],[ 6.02777778 24.97222222] ; [ 7.97222222 33.02777778],0
b1,1,0.556011,0.346658,[19 16] ; [25 16],[20.26315789 14.73684211] ; [23.73684211 17.26315789],0
b4,1,0.658306,0.195587,[17 18] ; [22 19],[17.96052632 17.03947368] ; [21.03947368 19.96052632],0
s1,1,0.692379,0.156522,[ 1 31] ; [ 2 38],[ 1.33333333 30.66666667] ; [ 1.66666667 38.33333333],0
s5,1,0.697331,0.151263,[ 7 27] ; [ 7 34],[ 6.34666667 27.65333333] ; [ 7.65333333 33.34666667],0
b5,1,0.709397,0.13888,[19 16] ; [24 17],[19.80263158 15.19736842] ; [23.19736842 17.80263158],0
p5,1,0.757097,0.095663,[ 2 33] ; [ 3 37],[ 2.33333333 32.66666667] ; [ 2.66666667 37.33333333],0
n4,1,0.865569,0.028659,[25 10] ; [30 11],[25.32894737  9.67105263] ; [29.67105263 11.32894737],0
r2,1,0.950414,0.003867,[28  5] ; [35  6],[28.09459459  4.90540541] ; [34.90540541  6.09459459],0
s4,1,0.965676,0.001852,[ 5 30] ; [ 6 35],[ 5.06578947 29.93421053] ; [ 5.93421053 35.06578947],0
s3,1,0.969782,0.001435,[18 16] ; [21 19],[17.91891892 16.08108108] ; [21.08108108 18.91891892],0
