Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,56.70398,[ 30 127] ; [142 107],[66.51231527 90.48768473] ; [105.48768473 143.51231527],1
v1,1,1.9e-05,18.327928,[73 81] ; [174  79],[93.45945946 60.54054054] ; [153.54054054  99.45945946],1
s4,1,0.00335,8.606282,[ 39 118] ; [ 34 219],[ 27.95365854 129.04634146] ; [ 45.04634146 207.95365854],0
r1,1,0.005603,7.673755,[124  34] ; [225  29],[133.83980583  24.16019417] ; [215.16019417  38.83980583],0
d1,1,0.010868,6.486775,[102  57] ; [194  62],[113.40722892  45.59277108] ; [182.59277108  73.40722892],0
b1,1,0.014821,5.937566,[77 82] ; [ 93 163],[65.13253012 93.86746988] ; [104.86746988 151.13253012],0
s1,1,0.019577,5.449255,[ 10 146] ; [  5 250],[  5.69343066 150.30656934] ; [  9.30656934 245.69343066],0
d5,1,0.028952,4.770473,[131  27] ; [231  25],[138.15458937  19.84541063] ; [223.84541063  32.15458937],0
d3,1,0.031651,4.617299,[112  47] ; [204  52],[121.06987952  37.93012048] ; [194.93012048  61.06987952],0
u1,1,0.032071,4.594704,[ 31 128] ; [ 74 182],[ 40.22891566 118.77108434] ; [ 64.77108434 191.22891566],0
r3,1,0.041817,4.142589,[147  12] ; [247   8],[151.31884058   7.68115942] ; [242.68115942  12.31884058],0
p12,1,0.042689,4.107677,[ 11 148] ; [ 34 222],[ 17.24096386 141.75903614] ; [ 27.75903614 228.24096386],0
n2,1,0.042714,4.106667,[21 14] ; [34  8],[25. 10.] ; [30. 12.],0
a7,1,0.049052,3.87358,[114  45] ; [205  51],[122.21927711  36.78072289] ; [196.78072289  59.21927711],0
p3,1,0.050132,3.837049,[99 59] ; [184  72],[108.00483092  49.99516908] ; [174.99516908  81.00483092],0
a2,1,0.060102,3.534568,[ 43 116] ; [ 92 164],[ 51.72289157 107.27710843] ; [ 83.27710843 172.72289157],0
a3,1,0.069138,3.303361,[120  39] ; [212  44],[127.2  31.8] ; [204.8  51.2],0
d4,1,0.073242,3.208831,[131  27] ; [228  28],[137.00966184  20.99033816] ; [221.99033816  34.00966184],0
r4,1,0.095332,2.78195,[141  18] ; [239  17],[145.59036145  13.40963855] ; [234.40963855  21.59036145],0
a6,1,0.128525,2.310226,[107  52] ; [190  66],[113.79036145  45.20963855] ; [183.20963855  72.79036145],0
d2,1,0.160219,1.972158,[90 69] ; [162  93],[96.7826087 62.2173913] ; [155.2173913  99.7826087],0
s7,1,0.177458,1.818788,[81 69] ; [148  95],[87.40458015 62.59541985] ; [141.59541985 101.40458015],0
b5,1,0.190619,1.712831,[84 75] ; [152 104],[90.41927711 68.58072289] ; [145.58072289 110.41927711],0
p9,1,0.232912,1.422992,[138  21] ; [230  24],[141.67554479  17.32445521] ; [226.32445521  27.67554479],0
n4,1,0.268971,1.221986,[128  30] ; [218  38],[132.04830918  25.95169082] ; [213.95169082  42.04830918],0
n3,1,0.282209,1.156423,[23 11] ; [33  9],[25.05263158  8.94736842] ; [30.94736842 11.05263158],0
