Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3.6e-05,17.072165,[47 23] ; [53 90],[32.86384977 37.13615023] ; [67.13615023 75.86384977],1
s6,1,5.4e-05,16.302989,[59 10] ; [83 61],[46. 23.] ; [96. 48.],1
s7,1,0.000135,14.566073,[42 25] ; [48 91],[29.27184466 37.72815534] ; [60.72815534 78.27184466],1
d5,1,0.008309,6.965732,[65  5] ; [113  31],[58.22429907 11.77570093] ; [119.77570093  24.22429907],0
d4,1,0.008309,6.965732,[65  5] ; [113  31],[58.22429907 11.77570093] ; [119.77570093  24.22429907],0
s4,1,0.016715,5.726067,[17 52] ; [ 17 127],[11.01408451 57.98591549] ; [ 22.98591549 121.01408451],0
s8,1,0.017694,5.626191,[33 37] ; [ 44 100],[25.18691589 44.81308411] ; [51.81308411 92.18691589],0
p5,1,0.017808,5.614987,[ 9 60] ; [  6 138],[ 4.85915493 64.14084507] ; [ 10.14084507 133.85915493],0
a6,1,0.022942,5.172907,[43 27] ; [110  34],[50.04672897 19.95327103] ; [102.95327103  41.04672897],0
r2,1,0.046383,3.967617,[65  2] ; [126  16],[61.22966507  5.77033493] ; [129.77033493  12.22966507],0
a3,1,0.054671,3.692078,[56 14] ; [97 47],[50.04672897 19.95327103] ; [102.95327103  41.04672897],0
n1,1,0.05778,3.6,[9 7] ; [ 9 23],[ 6. 10.] ; [12. 20.],0
p3,1,0.072129,3.233886,[39 30] ; [62 81],[32.87264151 36.12735849] ; [68.12735849 74.87264151],0
s3,1,0.080783,3.049075,[39 30] ; [63 81],[33.04225352 35.95774648] ; [68.95774648 75.04225352],0
u2,1,0.080895,3.046824,[3 9] ; [25 22],[5.69491525 6.30508475] ; [22.30508475 24.69491525],0
n3,1,0.080944,3.045843,[10  5] ; [29  4],[12.1875  2.8125] ; [26.8125  6.1875],0
d1,1,0.09152,2.847439,[45 25] ; [75 69],[39.25233645 30.74766355] ; [80.74766355 63.25233645],0
a5,1,0.109316,2.564076,[58 12] ; [105  39],[53.31775701 16.68224299] ; [109.68224299  34.31775701],0
d2,1,0.147493,2.097985,[38 32] ; [63 81],[33.03738318 36.96261682] ; [67.96261682 76.03738318],0
p10,1,0.169813,1.884595,[57 12] ; [106  37],[53.05188679 15.94811321] ; [109.94811321  33.05188679],0
p9,1,0.190681,1.712348,[60  9] ; [113  29],[56.57345972 12.42654028] ; [116.42654028  25.57345972],0
p7,1,0.193836,1.688218,[47 21] ; [85 57],[42.74285714 25.25714286] ; [89.25714286 52.74285714],0
a8,1,0.197096,1.66376,[12 51] ; [ 16 116],[ 9.04615385 53.95384615] ; [ 18.95384615 113.04615385],0
u1,1,0.240833,1.375714,[18 52] ; [ 27 117],[14.71962617 55.28037383] ; [ 30.28037383 113.71962617],0
