Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,5.8e-05,16.15634,[22 10] ; [29 71],[12.36363636 19.63636364] ; [38.63636364 61.36363636],1
p8,1,0.000189,13.937765,[20 12] ; [26 73],[11.23664122 20.76335878] ; [34.76335878 64.23664122],1
r4,1,0.001624,9.931977,[24  8] ; [43 57],[16.24242424 15.75757576] ; [50.75757576 49.24242424],0
p7,1,0.002122,9.440638,[21 10] ; [36 63],[13.59230769 17.40769231] ; [43.40769231 55.59230769],0
r3,1,0.004523,8.060966,[30  2] ; [68 31],[23.9389313  8.0610687] ; [74.0610687 24.9389313],0
s8,1,0.00523,7.798154,[ 8 24] ; [ 7 93],[ 3.63636364 28.36363636] ; [11.36363636 88.63636364],0
p11,1,0.01346,6.107637,[26  6] ; [57 43],[20.12121212 11.87878788] ; [62.87878788 37.12121212],0
p2,1,0.01346,6.107637,[26  6] ; [57 43],[20.12121212 11.87878788] ; [62.87878788 37.12121212],0
v4,1,0.02415,5.083856,[29  3] ; [71 29],[24.24242424  7.75757576] ; [75.75757576 24.24242424],0
n3,1,0.041317,4.162954,[12  1] ; [23 14],[9.1 3.9] ; [25.9 11.1],0
v3,1,0.047197,3.93835,[12 19] ; [21 79],[ 7.80916031 23.19083969] ; [25.19083969 74.80916031],0
r2,1,0.047925,3.912626,[27  4] ; [67 30],[22.765625  8.234375] ; [71.234375 25.765625],0
v2,1,0.061414,3.498785,[14 17] ; [27 72],[ 9.77692308 21.22307692] ; [31.22307692 67.77692308],0
s6,1,0.073657,3.199584,[14 17] ; [28 72],[ 9.9389313 21.0610687] ; [32.0610687 67.9389313],0
s7,1,0.095435,2.780215,[ 9 20] ; [16 79],[ 5.84677419 23.15322581] ; [19.15322581 75.84677419],0
p3,1,0.121233,2.401317,[14 18] ; [29 71],[10.42424242 21.57575758] ; [32.57575758 67.42424242],0
b4,1,0.177238,1.820632,[21 11] ; [52 48],[17.6969697 14.3030303] ; [55.3030303 44.6969697],0
s4,1,0.198386,1.65422,[ 2 30] ; [15 85],[ 4.12121212 27.87878788] ; [12.87878788 87.12121212],0
s5,1,0.19909,1.649041,[ 5 26] ; [ 8 90],[ 3.12403101 27.87596899] ; [ 9.87596899 88.12403101],0
p12,1,0.226674,1.461612,[ 2 30] ; [ 2 97],[ 0.97709924 31.02290076] ; [ 3.02290076 95.97709924],0
p5,1,0.233041,1.422201,[ 4 28] ; [ 6 93],[ 2.44274809 29.55725191] ; [ 7.55725191 91.44274809],0
a7,1,0.247867,1.335284,[21 11] ; [54 46],[18.18181818 13.81818182] ; [56.81818182 43.18181818],0
a5,1,0.25608,1.289827,[12 20] ; [49 51],[14.78787879 17.21212121] ; [46.21212121 53.78787879],0
d1,1,0.264315,1.246015,[13 19] ; [30 70],[10.42424242 21.57575758] ; [32.57575758 67.42424242],0
d5,1,0.265669,1.238973,[23  9] ; [61 39],[20.36363636 11.63636364] ; [63.63636364 36.36363636],0
d3,1,0.290506,1.117276,[17 14] ; [44 56],[14.4351145 16.5648855] ; [46.5648855 53.4351145],0
p10,1,0.408984,0.681753,[20 11] ; [55 43],[18.02325581 12.97674419] ; [56.97674419 41.02325581],0
a1,1,0.423937,0.639375,[ 1 31] ; [ 7 93],[ 1.93939394 30.06060606] ; [ 6.06060606 93.93939394],0
n4,1,0.429635,0.623811,[22 10] ; [61 39],[20.12121212 11.87878788] ; [62.87878788 37.12121212],0
a2,1,0.432516,0.616057,[ 2 30] ; [11 89],[ 3.15151515 28.84848485] ; [ 9.84848485 90.15151515],0
n5,1,0.450458,0.569499,[23  8] ; [67 33],[21.29770992  9.70229008] ; [68.70229008 31.29770992],0
n1,1,0.456344,0.554846,[6 6] ; [14 23],[4.89795918 7.10204082] ; [15.10204082 21.89795918],0
b3,1,0.470554,0.520674,[9 9] ; [23 34],[ 7.68 10.32] ; [24.32 32.68],0
b2,1,0.470554,0.520674,[9 9] ; [23 34],[ 7.68 10.32] ; [24.32 32.68],0
d4,1,0.504404,0.445659,[21 11] ; [59 41],[19.39393939 12.60606061] ; [60.60606061 39.39393939],0
u2,1,0.508431,0.437294,[7 7] ; [18 27],[5.93220339 8.06779661] ; [19.06779661 25.93220339],0
a6,1,0.528448,0.397375,[19 13] ; [53 47],[17.45454545 14.54545455] ; [54.54545455 45.45454545],0
