Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,148.321951,[40 73] ; [401  52],[88.04416961 24.95583039] ; [352.95583039 100.04416961],1
a4,1,2.2e-05,18.04992,[31 82] ; [225 228],[51.10954064 61.89045936] ; [204.89045936 248.10954064],1
a2,1,4.3e-05,16.728583,[16 97] ; [154 301],[33.82042254 79.17957746] ; [136.17957746 318.82042254],1
p6,1,7.8e-05,15.602659,[25 87] ; [191 257],[43.2 68.8] ; [172.8 275.2],1
a5,1,0.000104,15.058164,[69 44] ; [358  97],[84.94894366 28.05105634] ; [342.05105634 112.94894366],1
p4,1,0.000122,14.760478,[54 59] ; [304 148],[71.6 41.4] ; [286.4 165.6],1
r4,1,0.000204,13.797951,[96 17] ; [432  23],[105.04225352   7.95774648] ; [422.95774648  32.04225352],1
d2,1,0.000483,12.181698,[40 73] ; [244 210],[56.59964727 56.40035273] ; [227.40035273 226.59964727],1
a8,1,0.000483,12.180023,[  4 100] ; [ 70 332],[15.20948617 88.79051383] ; [ 58.79051383 343.20948617],1
s4,1,0.00079,11.26354,[31 82] ; [ 63 381],[19.07001795 93.92998205] ; [ 74.92998205 369.07001795],1
s7,1,0.001169,10.538256,[39 71] ; [226 202],[54.18215613 55.81784387] ; [210.81784387 217.18215613],0
d1,1,0.001425,10.173429,[57 56] ; [303 152],[71.61971831 41.38028169] ; [288.38028169 166.61971831],0
p3,1,0.001492,10.08877,[43 70] ; [248 205],[58.09717314 54.90282686] ; [232.90282686 220.09717314],0
u1,1,0.001499,10.07951,[14 99] ; [121 334],[26.85739437 86.14260563] ; [108.14260563 346.85739437],0
s8,1,0.002471,9.162062,[35 78] ; [210 239],[49.26156584 63.73843416] ; [195.73843416 253.26156584],0
v1,1,0.002962,8.830551,[47 63] ; [259 184],[60.86799277 49.13200723] ; [245.13200723 197.86799277],0
r1,1,0.005856,7.594086,[83 30] ; [382  70],[93. 20.] ; [372.  80.],0
d5,1,0.006729,7.343899,[84 29] ; [387  68],[93.70246479 19.29753521] ; [377.29753521  77.70246479],0
a6,1,0.012709,6.209126,[76 37] ; [356  98],[86.0952381 26.9047619] ; [345.9047619 108.0952381],0
v3,1,0.015199,5.893225,[32 74] ; [190 251],[43.02010969 62.97989031] ; [178.97989031 262.02010969],0
p11,1,0.01532,5.879284,[82 31] ; [376  79],[91.11619718 21.88380282] ; [366.88380282  88.11619718],0
p1,1,0.019588,5.44824,[  4 107] ; [ 49 404],[ 10.43085106 100.56914894] ; [ 42.56914894 410.43085106],0
n1,1,0.026264,4.93855,[10 31] ; [34 41],[15.55172414 25.44827586] ; [28.44827586 46.55172414],0
p5,1,0.026703,4.90993,[  7 105] ; [ 63 388],[13.92539964 98.07460036] ; [ 56.07460036 394.92539964],0
n3,1,0.027037,4.888456,[26 15] ; [63 14],[30.92372881 10.07627119] ; [58.07627119 18.92372881],0
a3,1,0.035644,4.414062,[72 41] ; [333 119],[81. 32.] ; [324. 128.],0
a1,1,0.035869,4.403343,[  1 112] ; [ 25 430],[  5.17253521 107.82746479] ; [ 20.82746479 434.17253521],0
s2,1,0.038343,4.289748,[49 64] ; [242 204],[58.82468694 54.17531306] ; [232.17531306 213.82468694],0
p10,1,0.042444,4.117412,[86 24] ; [387  63],[92.91071429 17.08928571] ; [380.08928571  69.91071429],0
r2,1,0.050272,3.832376,[104   8] ; [434  14],[107.6   4.4] ; [430.4  17.6],0
b1,1,0.062432,3.471559,[30 83] ; [163 292],[38.39612676 74.60387324] ; [154.60387324 300.39612676],0
p8,1,0.067157,3.351172,[53 60] ; [252 194],[61.65474061 51.34525939] ; [243.34525939 202.65474061],0
p7,1,0.100913,2.691057,[62 47] ; [290 154],[69.38155515 39.61844485] ; [282.61844485 161.38155515],0
p9,1,0.121732,2.394892,[90 20] ; [391  56],[94.99102334 15.00897666] ; [386.00897666  60.99102334],0
s6,1,0.124583,2.358735,[71 41] ; [314 129],[77.69369369 34.30630631] ; [307.30630631 135.69369369],0
p12,1,0.124592,2.358625,[  6 107] ; [ 45 408],[ 10.1819788 102.8180212] ; [ 40.8180212 412.1819788],0
