Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,46.017376,[46  8] ; [17 54],[27.216 26.784] ; [35.784 35.216],1
d2,1,0.0,34.41483,[41 11] ; [18 53],[24.94308943 27.05691057] ; [34.05691057 36.94308943],1
d5,1,0.0,33.485038,[52  2] ; [34 37],[37.152 16.848] ; [48.848 22.152],1
d4,1,0.0,30.869749,[50  2] ; [35 36],[35.93495935 16.06504065] ; [49.06504065 21.93495935],1
a4,1,5.4e-05,16.311811,[27 26] ; [12 59],[16.66935484 36.33064516] ; [22.33064516 48.66935484],1
a2,1,0.000655,11.613223,[12 42] ; [ 2 69],[ 6.048 47.952] ; [ 7.952 63.048],1
a5,1,0.000874,11.077216,[36 18] ; [26 45],[26.784 27.216] ; [35.216 35.784],1
r2,1,0.011582,6.373743,[48  4] ; [53 18],[42.69918699  9.30081301] ; [58.30081301 12.69918699],0
u3,1,0.02846,4.8,[14  6] ; [16 24],[10. 10.] ; [20. 20.],0
a7,1,0.03243,4.575644,[37 16] ; [36 35],[31.2016129 21.7983871] ; [41.7983871 29.2016129],0
a3,1,0.038938,4.263575,[34 20] ; [31 39],[28.30645161 25.69354839] ; [36.69354839 33.30645161],0
n3,1,0.048745,3.884116,[ 8 13] ; [18  9],[11.375  9.625] ; [14.625 12.375],0
r1,1,0.081975,3.025294,[40 14] ; [42 29],[35.424 18.576] ; [46.576 24.424],0
s8,1,0.095909,2.772279,[14 40] ; [10 61],[10.368 43.632] ; [13.632 57.368],0
n2,1,0.133767,2.248237,[ 9 13] ; [18 11],[11.64705882 10.35294118] ; [15.35294118 13.64705882],0
u2,1,0.138058,2.199472,[12  7] ; [17 23],[9.33898305 9.66101695] ; [19.66101695 20.33898305],0
r4,1,0.147139,2.101666,[38 16] ; [41 30],[34.128 19.872] ; [44.872 26.128],0
r3,1,0.17305,1.85632,[43 10] ; [50 21],[39.75 13.25] ; [53.25 17.75],0
p8,1,0.175091,1.838804,[20 34] ; [18 52],[16.5483871 37.4516129] ; [21.4516129 48.5483871],0
p4,1,0.231603,1.430989,[23 30] ; [23 47],[19.82113821 33.17886179] ; [26.17886179 43.82113821],0
s5,1,0.23982,1.381654,[11 42] ; [ 9 61],[ 8.61788618 44.38211382] ; [11.38211382 58.61788618],0
p10,1,0.281271,1.16094,[17 37] ; [16 54],[14.37096774 39.62903226] ; [18.62903226 51.37096774],0
p11,1,0.286459,1.136189,[28 26] ; [30 41],[25.056 28.944] ; [32.944 38.056],0
s1,1,0.294282,1.099929,[ 2 51] ; [ 6 65],[ 3.41935484 49.58064516] ; [ 4.58064516 66.41935484],0
p7,1,0.301908,1.065745,[19 34] ; [32 39],[21.7983871 31.2016129] ; [29.2016129 41.7983871],0
a6,1,0.315396,1.007942,[33 21] ; [37 34],[30.24 23.76] ; [39.76 31.24],0
n6,1,0.348391,0.87931,[35 18] ; [41 30],[32.48387097 20.51612903] ; [43.51612903 27.48387097],0
b4,1,0.390415,0.73765,[36 18] ; [42 29],[33.696 20.304] ; [44.304 26.696],0
p2,1,0.423548,0.64045,[29 25] ; [33 38],[26.784 27.216] ; [35.216 35.784],0
n5,1,0.426088,0.633464,[32 22] ; [37 34],[29.808 24.192] ; [39.192 31.808],0
a1,1,0.42636,0.632717,[ 6 48] ; [ 5 66],[ 4.752 49.248] ; [ 6.248 64.752],0
p1,1,0.440953,0.593801,[ 6 48] ; [ 5 65],[ 4.79032258 49.20967742] ; [ 6.20967742 63.79032258],0
b2,1,0.443789,0.586466,[ 9 30] ; [12 27],[10.5 28.5] ; [10.5 28.5],0
b3,1,0.443789,0.586466,[ 9 30] ; [12 27],[10.5 28.5] ; [10.5 28.5],0
n1,1,0.468475,0.525571,[ 6 16] ; [10 17],[ 7.18367347 14.81632653] ; [ 8.81632653 18.18367347],0
s7,1,0.516803,0.420269,[13 37] ; [14 53],[11.53846154 38.46153846] ; [15.46153846 51.53846154],0
s2,1,0.550342,0.356705,[16 37] ; [18 53],[14.53225806 38.46774194] ; [19.46774194 51.53225806],0
v2,1,0.556278,0.34619,[18 35] ; [20 49],[16.50819672 36.49180328] ; [21.49180328 47.50819672],0
v3,1,0.563512,0.33366,[10 43] ; [16 53],[11.29508197 41.70491803] ; [14.70491803 54.29508197],0
a8,1,0.588548,0.292617,[ 3 46] ; [ 6 62],[ 3.76923077 45.23076923] ; [ 5.23076923 62.76923077],0
b5,1,0.625278,0.238518,[29 25] ; [35 36],[27.648 26.352] ; [36.352 34.648],0
s6,1,0.638879,0.220212,[22 32] ; [26 45],[20.736 33.264] ; [27.264 43.736],0
p3,1,0.649956,0.205955,[13 40] ; [20 51],[14.10483871 38.89516129] ; [18.89516129 52.10483871],0
v4,1,0.674372,0.176531,[42 11] ; [54 17],[41.03225806 11.96774194] ; [54.96774194 16.03225806],0
n4,1,0.704572,0.143759,[33 21] ; [41 30],[31.968 22.032] ; [42.032 28.968],0
b1,1,0.7822,0.076427,[31 23] ; [39 32],[30.24 23.76] ; [39.76 31.24],0
p6,1,0.783096,0.075783,[ 9 45] ; [13 57],[ 9.58064516 44.41935484] ; [12.41935484 57.58064516],0
s4,1,0.787591,0.072598,[ 9 43] ; [11 60],[ 8.45528455 43.54471545] ; [11.54471545 59.45528455],0
p5,1,0.791362,0.069982,[ 2 52] ; [ 2 68],[ 1.74193548 52.25806452] ; [ 2.25806452 67.74193548],0
s3,1,0.842491,0.039485,[21 33] ; [26 44],[20.46774194 33.53225806] ; [26.53225806 43.46774194],0
