Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,51.032388,[44  9] ; [ 6 43],[25.98039216 27.01960784] ; [24.01960784 24.98039216],1
d3,1,0.0,27.217115,[49  4] ; [22 27],[36.89215686 16.10784314] ; [34.10784314 14.89215686],1
d4,1,1e-06,25.263808,[52  1] ; [28 21],[41.56862745 11.43137255] ; [38.43137255 10.56862745],1
a2,1,3e-06,21.540356,[25 28] ; [ 3 46],[14.54901961 38.45098039] ; [13.45098039 35.54901961],1
a3,1,6e-06,20.364562,[45  7] ; [21 27],[34.32 17.68] ; [31.68 16.32],1
a4,1,1.8e-05,18.39599,[37 16] ; [13 35],[26.23762376 26.76237624] ; [23.76237624 24.23762376],1
u1,1,0.000285,13.163317,[17 36] ; [ 2 47],[ 9.87254902 43.12745098] ; [ 9.12745098 39.87254902],1
a6,1,0.000381,12.624457,[40 13] ; [20 29],[31.17647059 21.82352941] ; [28.82352941 20.17647059],1
a5,1,0.002464,9.166853,[43 10] ; [26 23],[35.85294118 17.14705882] ; [33.14705882 15.85294118],0
r1,1,0.003756,8.398187,[46  6] ; [30 17],[39.91919192 12.08080808] ; [36.08080808 10.91919192],0
p6,1,0.004032,8.269446,[23 27] ; [ 9 39],[16.32653061 33.67346939] ; [15.67346939 32.32653061],0
p3,1,0.01133,6.412776,[29 21] ; [16 33],[22.72727273 27.27272727] ; [22.27272727 26.72727273],0
b5,1,0.017204,5.675395,[41 12] ; [27 22],[35.33333333 17.66666667] ; [32.66666667 16.33333333],0
s8,1,0.022592,5.199605,[28 24] ; [15 33],[22.36 29.64] ; [20.64 27.36],0
v2,1,0.039319,4.24703,[35 17] ; [22 25],[29.93939394 22.06060606] ; [27.06060606 19.93939394],0
v4,1,0.042326,4.122128,[50  3] ; [39  9],[46.7029703  6.2970297] ; [42.2970297  5.7029703],0
s5,1,0.062835,3.460929,[22 24] ; [14 34],[17.61702128 28.38297872] ; [18.38297872 29.61702128],0
r2,1,0.070137,3.279811,[52  1] ; [43  5],[49.85148515  3.14851485] ; [45.14851485  2.85148515],0
p8,1,0.0743,3.185374,[23 29] ; [13 35],[18.72 33.28] ; [17.28 30.72],0
r3,1,0.085108,2.964554,[49  4] ; [38  9],[46.11  6.89] ; [40.89  6.11],0
s2,1,0.142382,2.152024,[33 19] ; [24 25],[29.34653465 22.65346535] ; [27.65346535 21.34653465],0
s3,1,0.143363,2.14149,[32 21] ; [22 26],[28.33663366 24.66336634] ; [25.66336634 22.33663366],0
n1,1,0.154248,2.029727,[10  8] ; [ 5 11],[ 7.94117647 10.05882353] ; [7.05882353 8.94117647],0
n4,1,0.154691,2.025368,[38 14] ; [28 19],[34.66666667 17.33333333] ; [31.33333333 15.66666667],0
s7,1,0.1739,1.848996,[28 18] ; [22 25],[24.7311828 21.2688172] ; [25.2688172 21.7311828],0
u3,1,0.209482,1.575,[6 2] ; [14 14],[4.44444444 3.55555556] ; [15.55555556 12.44444444],0
a8,1,0.230275,1.439162,[ 4 40] ; [ 8 37],[ 5.93258427 38.06741573] ; [ 6.06741573 38.93258427],0
u2,1,0.231133,1.433873,[5 3] ; [10 16],[3.52941176 4.47058824] ; [11.47058824 14.52941176],0
p7,1,0.259582,1.270985,[23 27] ; [27 20],[25.77319588 24.22680412] ; [24.22680412 22.77319588],0
a7,1,0.328691,0.954047,[40 13] ; [32 16],[37.78217822 15.21782178] ; [34.21782178 13.78217822],0
n2,1,0.33602,0.925556,[12  6] ; [13  3],[13.23529412  4.76470588] ; [11.76470588  4.23529412],0
n5,1,0.345567,0.889669,[33 19] ; [34 13],[35.19191919 16.80808081] ; [31.80808081 15.19191919],0
r4,1,0.348751,0.877997,[44  9] ; [37 12],[42.08823529 10.91176471] ; [38.91176471 10.08823529],0
