Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.1e-05,19.285154,[262 260] ; [76 27],[282.2976 239.7024] ; [55.7024 47.2976],1
s3,1,3.4e-05,17.206422,[283 235] ; [79 24],[301.95813205 216.04186795] ; [60.04186795 42.95813205],1
n4,1,0.000137,14.541408,[427 100] ; [66 37],[412.3984127 114.6015873] ; [80.6015873 22.3984127],1
s5,1,0.000139,14.518061,[170 342] ; [51 44],[186.41186161 325.58813839] ; [34.58813839 60.41186161],1
s6,1,0.000218,13.668776,[346 173] ; [86 15],[361.62580645 157.37419355] ; [70.37419355 30.62580645],1
p6,1,0.002125,9.438028,[193 327] ; [54 47],[206.82769726 313.17230274] ; [40.17230274 60.82769726],0
s7,1,0.008872,6.848514,[247 256] ; [64 37],[258.99503311 244.00496689] ; [52.00496689 48.99503311],0
a8,1,0.010161,6.60647,[ 79 397] ; [ 6 89],[ 70.85814361 405.14185639] ; [14.14185639 80.85814361],0
v2,1,0.024927,5.028929,[312 199] ; [49 51],[301.91653028 209.08346972] ; [59.08346972 40.91653028],0
r1,1,0.037442,4.330201,[442  83] ; [78 25],[434.7133758  90.2866242] ; [85.2866242 17.7133758],0
v3,1,0.039403,4.243426,[217 291] ; [32 69],[207.7044335 300.2955665] ; [41.2955665 59.7044335],0
v1,1,0.058035,3.592672,[303 209] ; [50 52],[294.35830619 217.64169381] ; [58.64169381 43.35830619],0
d3,1,0.082102,3.022797,[405 123] ; [87 16],[411.68938193 116.31061807] ; [80.31061807 22.68938193],0
r3,1,0.085872,2.950109,[512  14] ; [95  6],[509.22169059  16.77830941] ; [97.77830941  3.22169059],0
b3,1,0.087728,2.915576,[137 189] ; [15 36],[131.43766578 194.56233422] ; [20.56233422 30.43766578],0
b2,1,0.087728,2.915576,[137 189] ; [15 36],[131.43766578 194.56233422] ; [20.56233422 30.43766578],0
s8,1,0.124579,2.35879,[237 288] ; [55 48],[244.10828025 280.89171975] ; [47.89171975 55.10828025],0
p11,1,0.144628,2.128018,[437  91] ; [79 24],[431.77179081  96.22820919] ; [84.22820919 18.77179081],0
p4,1,0.162437,1.95139,[335 191] ; [73 30],[341.18918919 184.81081081] ; [66.81081081 36.18918919],0
p7,1,0.187218,1.739376,[351 167] ; [73 25],[356.54545455 161.45454545] ; [67.45454545 30.54545455],0
p8,1,0.225961,1.466108,[298 224] ; [63 36],[303.44927536 218.55072464] ; [57.55072464 41.44927536],0
p3,1,0.265869,1.237935,[276 252] ; [60 43],[281.15372425 246.84627575] ; [54.84627575 48.15372425],0
r4,1,0.278854,1.172669,[484  44] ; [91 12],[481.14104596  46.85895404] ; [93.85895404  9.14104596],0
p12,1,0.294332,1.099702,[ 47 477] ; [ 6 97],[ 44.29346093 479.70653907] ; [ 8.70653907 94.29346093],0
a1,1,0.336939,0.922042,[ 27 501] ; [  3 100],[ 25.10301109 502.89698891] ; [ 4.89698891 98.10301109],0
n6,1,0.361715,0.831929,[449  74] ; [84 18],[446.0144  76.9856] ; [86.9856 15.0144],0
a5,1,0.369775,0.804422,[411 117] ; [76 27],[407.50554675 120.49445325] ; [79.49445325 23.50554675],0
u4,1,0.39486,0.723924,[ 12 516] ; [  1 102],[ 10.87797147 517.12202853] ; [  2.12202853 100.87797147],0
r2,1,0.442829,0.588941,[494  26] ; [95  7],[492.41157556  27.58842444] ; [96.58842444  5.41157556],0
a3,1,0.465669,0.532235,[400 125] ; [75 28],[397.09394904 127.90605096] ; [77.90605096 25.09394904],0
s1,1,0.496102,0.463265,[ 14 507] ; [ 4 98],[ 15.0529695 505.9470305] ; [ 2.9470305 99.0529695],0
d5,1,0.520198,0.413501,[468  60] ; [89 14],[466.0792393  61.9207607] ; [90.9207607 12.0792393],0
p5,1,0.533118,0.388444,[ 68 459] ; [11 92],[ 66.08412698 460.91587302] ; [12.91587302 90.08412698],0
n1,1,0.540248,0.37508,[38 69] ; [ 6 15],[36.78125 70.21875] ; [ 7.21875 13.78125],0
u1,1,0.542071,0.371715,[104 424] ; [23 80],[106.26941363 421.73058637] ; [20.73058637 82.26941363],0
n3,1,0.550828,0.355836,[76 33] ; [16  5],[77.13846154 31.86153846] ; [14.86153846  6.13846154],0
n2,1,0.647302,0.209318,[77 31] ; [16  5],[77.86046512 30.13953488] ; [15.13953488  5.86046512],0
a7,1,0.647816,0.208665,[400 127] ; [76 27],[398.17777778 128.82222222] ; [77.82222222 25.17777778],0
v4,1,0.65541,0.199147,[504  20] ; [100   3],[504.77830941  19.22169059] ; [99.22169059  3.77830941],0
b5,1,0.664375,0.188253,[316 212] ; [64 39],[317.97147385 210.02852615] ; [62.02852615 40.97147385],0
d1,1,0.669614,0.182054,[363 165] ; [73 30],[364.83042789 163.16957211] ; [71.16957211 31.83042789],0
p10,1,0.684745,0.164833,[443  80] ; [88 14],[444.3408  78.6592] ; [86.6592 15.3408],0
n5,1,0.771509,0.084333,[393 130] ; [76 27],[391.83226837 131.16773163] ; [77.16773163 25.83226837],0
b4,1,0.775437,0.081379,[315 213] ; [63 40],[316.29793978 211.70206022] ; [61.70206022 41.29793978],0
u3,1,0.791189,0.070102,[77 48] ; [18 10],[77.61437908 47.38562092] ; [17.38562092 10.61437908],0
u2,1,0.805304,0.060757,[74 50] ; [16 12],[73.42105263 50.57894737] ; [16.57894737 11.42105263],0
a4,1,0.821216,0.051068,[252 275] ; [48 55],[250.95238095 276.04761905] ; [49.04761905 53.95238095],0
d2,1,0.83723,0.042205,[277 250] ; [53 50],[276.04761905 250.95238095] ; [53.95238095 49.04761905],0
a2,1,0.91287,0.011973,[136 392] ; [26 77],[135.5562599 392.4437401] ; [26.4437401 76.5562599],0
p1,1,0.958792,0.00267,[ 40 485] ; [ 8 95],[ 40.12738854 484.87261146] ; [ 7.87261146 95.12738854],0
p9,1,0.963103,0.00214,[464  57] ; [91 11],[464.13322632  56.86677368] ; [90.86677368 11.13322632],0
b1,1,0.97684,0.000843,[194 334] ; [38 65],[194.12995246 333.87004754] ; [37.87004754 65.12995246],0
a6,1,0.988109,0.000222,[368 159] ; [72 31],[368.06349206 158.93650794] ; [71.93650794 31.06349206],0
