Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,140.992931,[ 5 82] ; [278  95],[53.52391304 33.47608696] ; [229.47608696 143.52391304],1
d4,1,0.0,113.71281,[39 48] ; [344  29],[72.43695652 14.56304348] ; [310.56304348  62.43695652],1
d3,1,0.0,54.449265,[34 53] ; [294  79],[62.03478261 24.96521739] ; [265.96521739 107.03478261],1
d2,1,0.0,26.722668,[19 68] ; [196 177],[40.66304348 46.33695652] ; [174.33695652 198.66304348],1
a4,1,1e-06,24.468022,[16 70] ; [178 194],[36.4279476 49.5720524] ; [157.5720524 214.4279476],1
a3,1,8.9e-05,15.351864,[45 41] ; [274  97],[60.03063457 25.96936543] ; [258.96936543 112.03063457],1
a5,1,0.000478,12.19901,[53 34] ; [294  79],[65.62826087 21.37173913] ; [281.37173913  91.62826087],1
a2,1,0.000796,11.249406,[ 7 80] ; [ 91 282],[18.53478261 68.46521739] ; [ 79.46521739 293.53478261],1
u1,1,0.001029,10.77524,[ 4 83] ; [ 71 302],[14.18478261 72.81521739] ; [ 60.81521739 312.18478261],0
p1,1,0.004378,8.119954,[18 69] ; [ 36 334],[10.28008753 76.71991247] ; [ 43.71991247 326.28008753],0
r1,1,0.004404,8.109044,[63 24] ; [317  55],[72.02614379 14.97385621] ; [307.97385621  64.02614379],0
v1,1,0.00671,7.349113,[39 47] ; [224 141],[50.15077605 35.84922395] ; [212.84922395 152.15077605],0
p2,1,0.006728,7.344157,[73 14] ; [346  26],[79.41830065  7.58169935] ; [339.58169935  32.41830065],0
r3,1,0.007087,7.250664,[78  9] ; [359  13],[82.83006536  4.16993464] ; [354.16993464  17.83006536],0
p7,1,0.007638,7.11639,[61 24] ; [308  58],[69.54545455 15.45454545] ; [299.45454545  66.54545455],0
p4,1,0.008889,6.845039,[53 33] ; [281  91],[62.71615721 23.28384279] ; [271.28384279 100.71615721],0
r4,1,0.014703,5.951661,[76 11] ; [353  20],[81.13695652  5.86304348] ; [347.86304348  25.13695652],0
r2,1,0.015454,5.863988,[79  8] ; [355  12],[83.16740088  3.83259912] ; [350.83259912  16.16740088],0
a7,1,0.043068,4.092744,[57 30] ; [283  89],[64.44444444 22.55555556] ; [275.55555556  96.44444444],0
p12,1,0.074339,3.184523,[13 72] ; [ 33 340],[ 8.5371179 76.4628821] ; [ 37.4628821 335.5371179],0
n4,1,0.076965,3.127848,[62 24] ; [301  72],[68.0130719 17.9869281] ; [294.9869281  78.0130719],0
u3,1,0.08905,2.891457,[19 23] ; [59 38],[23.56834532 18.43165468] ; [54.43165468 42.56834532],0
p3,1,0.127045,2.328242,[48 39] ; [238 134],[54.20915033 32.79084967] ; [231.79084967 140.20915033],0
v2,1,0.142644,2.1492,[43 41] ; [217 145],[48.96860987 35.03139013] ; [211.03139013 150.96860987],0
a8,1,0.216765,1.525661,[ 8 72] ; [ 52 286],[11.48325359 68.51674641] ; [ 48.51674641 289.48325359],0
b5,1,0.265143,1.241703,[54 33] ; [207 166],[49.36304348 37.63695652] ; [211.63695652 161.36304348],0
s8,1,0.309538,1.032648,[38 49] ; [184 186],[42.26258206 44.73741794] ; [179.73741794 190.26258206],0
b1,1,0.363048,0.827322,[37 50] ; [139 234],[33.28695652 53.71304348] ; [142.71304348 230.28695652],0
