Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,150.742234,[112  19] ; [ 53 206],[55.42307692 75.57692308] ; [109.57692308 149.42307692],1
s6,1,0.0,57.182071,[102  28] ; [ 98 161],[66.83804627 63.16195373] ; [133.16195373 125.83804627],1
s7,1,0.0,54.480296,[69 61] ; [ 41 205],[38.03191489 91.96808511] ; [ 71.96808511 174.03191489],1
s5,1,0.0,35.034046,[56 74] ; [ 40 217],[32.24806202 97.75193798] ; [ 63.75193798 193.24806202],1
s4,1,0.0001,15.141489,[ 28 103] ; [ 20 240],[ 16.08184143 114.91815857] ; [ 31.91815857 228.08184143],1
s1,1,0.000285,13.169257,[ 11 121] ; [  3 258],[  4.70229008 127.29770992] ; [  9.29770992 251.70229008],1
a7,1,0.001451,10.140367,[109  25] ; [173  89],[95.42424242 38.57575758] ; [186.57575758  75.42424242],0
d4,1,0.008911,6.840544,[113  20] ; [192  70],[102.69620253  30.30379747] ; [202.30379747  59.69620253],0
p10,1,0.010881,6.484693,[109  24] ; [180  77],[98.55641026 34.44358974] ; [190.44358974  66.55641026],0
a6,1,0.01106,6.455723,[81 52] ; [193  70],[92.02525253 40.97474747] ; [181.97474747  81.02525253],0
r1,1,0.011853,6.332742,[111  24] ; [185  77],[100.65491184  34.34508816] ; [195.34508816  66.65491184],0
u1,1,0.027912,4.8335,[ 27 108] ; [ 31 232],[ 19.67336683 115.32663317] ; [ 38.32663317 224.67336683],0
p9,1,0.031157,4.644276,[108  22] ; [189  69],[99.51030928 30.48969072] ; [197.48969072  60.51030928],0
r4,1,0.035481,4.421872,[120  15] ; [212  51],[112.61306533  22.38693467] ; [219.38693467  43.61306533],0
p6,1,0.04489,4.022778,[47 84] ; [ 67 190],[38.48969072 92.51030928] ; [ 75.51030928 181.48969072],0
p12,1,0.066385,3.37021,[ 11 122] ; [ 10 249],[  7.125 125.875] ; [ 13.875 245.125],0
r3,1,0.081475,3.035229,[125   8] ; [231  30],[120.17258883  12.82741117] ; [235.82741117  25.17258883],0
a2,1,0.083484,2.99574,[37 98] ; [ 52 211],[ 30.18844221 104.81155779] ; [ 58.81155779 204.18844221],0
d3,1,0.100814,2.692619,[94 39] ; [164  99],[86.65151515 46.34848485] ; [171.34848485  91.65151515],0
p7,1,0.110095,2.552854,[81 48] ; [140 118],[73.66666667 55.33333333] ; [147.33333333 110.66666667],0
p2,1,0.127093,2.327655,[112  21] ; [202  58],[106.26463104  26.73536896] ; [207.73536896  52.26463104],0
v4,1,0.134674,2.237785,[125   9] ; [232  30],[120.8030303  13.1969697] ; [236.1969697  25.8030303],0
b4,1,0.153858,2.033579,[87 48] ; [150 113],[80.38944724 54.61055276] ; [156.61055276 106.38944724],0
n6,1,0.157182,2.001128,[113  19] ; [209  53],[107.87817259  24.12182741] ; [214.12182741  47.87817259],0
a8,1,0.168011,1.900603,[ 22 103] ; [ 29 207],[ 17.65927978 107.34072022] ; [ 33.34072022 202.65927978],0
p4,1,0.170137,1.881736,[78 55] ; [133 126],[71.58928571 61.41071429] ; [139.41071429 119.58928571],0
u3,1,0.182764,1.775004,[23 19] ; [39 53],[19.43283582 22.56716418] ; [42.56716418 49.43283582],0
r2,1,0.188962,1.725694,[127   7] ; [234  23],[123.71867008  10.28132992] ; [237.28132992  19.71867008],0
d1,1,0.194317,1.684583,[76 59] ; [130 133],[69.87437186 65.12562814] ; [136.12562814 126.87437186],0
u2,1,0.196238,1.67015,[23 18] ; [40 51],[19.56818182 21.43181818] ; [43.43181818 47.56818182],0
p11,1,0.226707,1.461403,[107  28] ; [194  69],[102.09798995  32.90201005] ; [198.90201005  64.09798995],0
n5,1,0.228138,1.452434,[115  18] ; [214  48],[110.77721519  22.22278481] ; [218.22278481  43.77721519],0
v3,1,0.228202,1.452032,[50 82] ; [ 81 174],[44.68217054 87.31782946] ; [ 86.31782946 168.68217054],0
a4,1,0.243163,1.362162,[66 68] ; [112 148],[60.53807107 73.46192893] ; [117.46192893 142.53807107],0
n1,1,0.267157,1.231286,[ 8 17] ; [27 33],[10.29411765 14.70588235] ; [24.70588235 35.29411765],0
d2,1,0.341423,0.905082,[64 69] ; [112 148],[59.56234097 73.43765903] ; [116.43765903 143.56234097],0
n2,1,0.38731,0.74737,[20  5] ; [44 18],[18.3908046  6.6091954] ; [45.6091954 16.3908046],0
a3,1,0.4225,0.64335,[93 41] ; [170  90],[89.44670051 44.55329949] ; [173.55329949  86.44670051],0
p3,1,0.446065,0.58063,[63 69] ; [114 147],[59.45038168 72.54961832] ; [117.54961832 143.45038168],0
b3,1,0.472417,0.516318,[23 51] ; [ 56 100],[25.4173913 48.5826087] ; [ 53.5826087 102.4173913],0
b2,1,0.472417,0.516318,[23 51] ; [ 56 100],[25.4173913 48.5826087] ; [ 53.5826087 102.4173913],0
a5,1,0.561949,0.33634,[97 37] ; [183  80],[94.50881612 39.49118388] ; [185.49118388  77.50881612],0
n3,1,0.609244,0.261277,[18  8] ; [44 15],[18.96470588  7.03529412] ; [43.03529412 15.96470588],0
d5,1,0.680921,0.169091,[102  32] ; [205  58],[103.62216625  30.37783375] ; [203.37783375  59.62216625],0
u4,1,0.704903,0.143421,[  1 134] ; [  3 260],[  1.35678392 133.64321608] ; [  2.64321608 260.35678392],0
b1,1,0.760767,0.092705,[55 80] ; [103 160],[53.59296482 81.40703518] ; [104.40703518 158.59296482],0
