Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,32.939768,[216  58] ; [39 45],[195.16759777  78.83240223] ; [59.83240223 24.16759777],1
s6,1,1.5e-05,18.723001,[244  28] ; [60 25],[231.61904762  40.38095238] ; [72.38095238 12.61904762],1
s3,1,0.0001,15.134421,[217  56] ; [49 35],[203.41176471  69.58823529] ; [62.58823529 21.41176471],1
a3,1,0.000113,14.911106,[231  43] ; [56 30],[218.43888889  55.56111111] ; [68.56111111 17.43888889],1
n6,1,0.000359,12.733072,[251  22] ; [67 19],[241.82172702  31.17827298] ; [76.17827298  9.82172702],1
n5,1,0.000684,11.532875,[230  44] ; [57 28],[219.04735376  54.95264624] ; [67.95264624 17.04735376],1
p5,1,0.001465,10.121953,[ 51 219] ; [ 4 82],[ 41.71348315 228.28651685] ; [13.28651685 72.71348315],0
s5,1,0.001495,10.084426,[132 131] ; [24 56],[119.61516035 143.38483965] ; [36.38483965 43.61516035],0
u1,1,0.004961,7.893469,[ 76 199] ; [11 75],[ 66.27423823 208.72576177] ; [20.72576177 65.27423823],0
p9,1,0.0284,4.803647,[254  20] ; [73 13],[248.88333333  25.11666667] ; [78.11666667  7.88333333],0
n1,1,0.037325,4.335525,[30 25] ; [ 4 12],[26.33802817 28.66197183] ; [7.66197183 8.33802817],0
v2,1,0.069801,3.287697,[169  96] ; [42 38],[162.07246377 102.92753623] ; [48.92753623 31.07246377],0
v3,1,0.071497,3.248306,[134 129] ; [32 49],[126.9127907 136.0872093] ; [39.0872093 41.9127907],0
u4,1,0.09144,2.848847,[ 15 260] ; [ 1 85],[ 12.18836565 262.81163435] ; [ 3.81163435 82.18836565],0
v1,1,0.099942,2.706463,[174  94] ; [45 37],[167.69142857 100.30857143] ; [51.30857143 30.69142857],0
p6,1,0.108615,2.574266,[134 137] ; [34 52],[127.52941176 143.47058824] ; [40.47058824 45.52941176],0
p10,1,0.115024,2.483799,[243  30] ; [71 15],[238.77994429  34.22005571] ; [75.22005571 10.77994429],0
p1,1,0.116109,2.469043,[ 32 241] ; [ 5 81],[ 28.13649025 244.86350975] ; [ 8.86350975 77.13649025],0
a2,1,0.121975,2.391777,[ 81 194] ; [18 68],[ 75.41551247 199.58448753] ; [23.58448753 62.41551247],0
p7,1,0.123529,2.372002,[195  72] ; [54 30],[189.41025641  77.58974359] ; [59.58974359 24.41025641],0
a4,1,0.124387,2.361188,[138 137] ; [35 51],[131.7867036 143.2132964] ; [41.2132964 44.7867036],0
n4,1,0.12516,2.351528,[232  41] ; [67 19],[227.37325905  45.62674095] ; [71.62674095 14.37325905],0
r2,1,0.126112,2.339727,[271   3] ; [82  3],[269.42061281   4.57938719] ; [83.57938719  1.42061281],0
v4,1,0.12905,2.303894,[272   3] ; [83  3],[270.42936288   4.57063712] ; [84.57063712  1.42936288],0
n3,1,0.14561,2.117647,[42 14] ; [9 7],[39.66666667 16.33333333] ; [11.33333333  4.66666667],0
b4,1,0.155424,2.018194,[152 123] ; [55 31],[157.68698061 117.31301939] ; [49.31301939 36.68698061],0
p11,1,0.169515,1.887226,[222  53] ; [75 11],[226.2465374  48.7534626] ; [70.7534626 15.2465374],0
u2,1,0.171763,1.867489,[31 12] ; [17 13],[28.2739726 14.7260274] ; [19.7260274 10.2739726],0
a5,1,0.176606,1.825958,[226  49] ; [65 21],[221.67590028  53.32409972] ; [69.32409972 16.67590028],0
p4,1,0.182527,1.776924,[187  87] ; [52 34],[181.90555556  92.09444444] ; [57.09444444 28.90555556],0
a7,1,0.272788,1.202672,[190  85] ; [64 21],[194.02777778  80.97222222] ; [59.97222222 25.02777778],0
u3,1,0.281014,1.162179,[33 11] ; [19 11],[30.91891892 13.08108108] ; [21.08108108  8.91891892],0
r1,1,0.281093,1.161798,[244  30] ; [72 13],[241.1810585  32.8189415] ; [74.8189415 10.1810585],0
p12,1,0.286141,1.137689,[ 34 239] ; [ 7 78],[ 31.26536313 241.73463687] ; [ 9.73463687 75.26536313],0
d3,1,0.309274,1.033774,[198  77] ; [57 29],[194.25207756  80.74792244] ; [60.74792244 25.25207756],0
