Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000543,11.961733,[48  5] ; [45 26],[39.75 13.25] ; [53.25 17.75],1
r4,1,0.001121,10.616984,[43 11] ; [37 35],[34.28571429 19.71428571] ; [45.71428571 26.28571429],0
n6,1,0.006379,7.440089,[39 14] ; [35 36],[31.62903226 21.37096774] ; [42.37096774 28.62903226],0
p2,1,0.020622,5.358493,[33 21] ; [29 43],[26.57142857 27.42857143] ; [35.42857143 36.57142857],0
b4,1,0.022216,5.228791,[40 14] ; [39 33],[33.85714286 20.14285714] ; [45.14285714 26.85714286],0
p10,1,0.02931,4.74934,[16 37] ; [10 61],[11.11290323 41.88709677] ; [14.88709677 56.11290323],0
s7,1,0.036764,4.361294,[14 38] ; [ 8 59],[ 9.61344538 42.38655462] ; [12.38655462 54.61344538],0
b1,1,0.043894,4.060641,[24 30] ; [45 27],[29.57142857 24.42857143] ; [39.42857143 32.57142857],0
a1,1,0.072988,3.214513,[ 1 53] ; [ 7 65],[ 3.42857143 50.57142857] ; [ 4.57142857 67.42857143],0
v4,1,0.07753,3.115943,[45  8] ; [50 20],[40.93495935 12.06504065] ; [54.06504065 15.93495935],0
p7,1,0.084188,2.982141,[26 28] ; [23 47],[21.33870968 32.66129032] ; [27.66129032 42.33870968],0
p4,1,0.110518,2.546796,[22 32] ; [19 51],[17.85483871 36.14516129] ; [23.14516129 46.85483871],0
r1,1,0.113161,2.509516,[40 14] ; [43 28],[35.856 18.144] ; [47.144 23.856],0
r2,1,0.120043,2.416758,[48  6] ; [54 15],[44.7804878  9.2195122] ; [57.2195122 11.7804878],0
p8,1,0.131413,2.275734,[17 37] ; [14 57],[13.392 40.608] ; [17.608 53.392],0
n3,1,0.168185,1.899043,[12  4] ; [18 15],[9.79591837 6.20408163] ; [20.20408163 12.79591837],0
s4,1,0.177013,1.822523,[ 4 50] ; [11 61],[ 6.42857143 47.57142857] ; [ 8.57142857 63.42857143],0
u2,1,0.195803,1.673409,[15 13] ; [11 19],[12.55172414 15.44827586] ; [13.44827586 16.55172414],0
u3,1,0.196457,1.668521,[17 12] ; [13 18],[14.5 14.5] ; [15.5 15.5],0
a3,1,0.203989,1.613582,[25 29] ; [41 30],[28.512 25.488] ; [37.488 33.512],0
a2,1,0.205236,1.604717,[ 6 48] ; [14 58],[ 8.57142857 45.42857143] ; [11.42857143 60.57142857],0
n4,1,0.218085,1.51693,[37 17] ; [41 30],[33.696 20.304] ; [44.304 26.696],0
p6,1,0.23982,1.381654,[11 42] ; [ 9 61],[ 8.61788618 44.38211382] ; [11.38211382 58.61788618],0
p1,1,0.240334,1.378635,[ 6 47] ; [ 4 68],[ 4.24 48.76] ; [ 5.76 66.24],0
a6,1,0.294697,1.098039,[35 19] ; [40 32],[32.14285714 21.85714286] ; [42.85714286 29.14285714],0
v2,1,0.323866,0.973272,[22 31] ; [23 47],[19.3902439 33.6097561] ; [25.6097561 44.3902439],0
s5,1,0.343663,0.896719,[10 43] ; [ 9 62],[ 8.12096774 44.87903226] ; [10.87903226 60.12096774],0
p3,1,0.407301,0.686665,[11 43] ; [19 52],[12.96 41.04] ; [17.04 53.96],0
s8,1,0.41299,0.670176,[ 7 47] ; [ 6 65],[ 5.616 48.384] ; [ 7.384 63.616],0
s6,1,0.449629,0.571588,[17 37] ; [18 53],[15.12 38.88] ; [19.88 51.12],0
v1,1,0.531182,0.39213,[17 37] ; [19 53],[15.42857143 38.57142857] ; [20.57142857 51.42857143],0
b2,1,0.6003,0.274543,[10 25] ; [15 29],[11.07594937 23.92405063] ; [13.92405063 30.07594937],0
b3,1,0.6003,0.274543,[10 25] ; [15 29],[11.07594937 23.92405063] ; [13.92405063 30.07594937],0
a8,1,0.623278,0.241288,[ 4 44] ; [ 4 63],[ 3.33913043 44.66086957] ; [ 4.66086957 62.33913043],0
a4,1,0.641346,0.216986,[18 35] ; [27 44],[19.23387097 33.76612903] ; [25.76612903 45.23387097],0
d4,1,0.670177,0.181395,[37 16] ; [47 24],[35.90322581 17.09677419] ; [48.09677419 22.90322581],0
p5,1,0.72693,0.12195,[ 1 53] ; [ 2 69],[ 1.296 52.704] ; [ 1.704 69.296],0
u1,1,0.73523,0.114364,[ 5 49] ; [ 8 64],[ 5.57142857 48.42857143] ; [ 7.42857143 64.57142857],0
b5,1,0.756878,0.095842,[30 24] ; [38 34],[29.14285714 24.85714286] ; [38.85714286 33.14285714],0
v3,1,0.760122,0.093221,[14 40] ; [16 52],[13.27868852 40.72131148] ; [16.72131148 51.27868852],0
d2,1,0.776152,0.080847,[26 27] ; [33 38],[25.21774194 27.78225806] ; [33.78225806 37.21774194],0
n2,1,0.816684,0.053737,[9 7] ; [19 17],[8.61538462 7.38461538] ; [19.38461538 16.61538462],0
p12,1,0.826456,0.04807,[ 1 52] ; [ 1 71],[ 0.848 52.152] ; [ 1.152 70.848],0
n5,1,0.853082,0.034294,[28 26] ; [38 33],[28.512 25.488] ; [37.488 33.512],0
n1,1,0.865264,0.02879,[ 6 10] ; [14 21],[6.2745098 9.7254902] ; [13.7254902 21.2745098],0
d5,1,0.869204,0.027116,[36 18] ; [49 23],[36.42857143 17.57142857] ; [48.57142857 23.42857143],0
s3,1,0.899257,0.016028,[15 39] ; [19 52],[14.688 39.312] ; [19.312 51.688],0
