Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,92.674213,[57 65] ; [242  24],[94.01546392 27.98453608] ; [204.98453608  61.01546392],1
r2,1,0.0,38.456058,[86 32] ; [250  13],[104.06299213  13.93700787] ; [231.93700787  31.06299213],1
r3,1,0.0,28.799626,[88 33] ; [246  19],[104.69948187  16.30051813] ; [229.30051813  35.69948187],1
v4,1,0.0,27.411847,[91 31] ; [246  17],[106.78961039  15.21038961] ; [230.21038961  32.78961039],1
v2,1,8e-06,19.830364,[38 82] ; [142 110],[58.06451613 61.93548387] ; [121.93548387 130.06451613],1
a5,1,1.1e-05,19.293692,[58 64] ; [188  78],[77.35051546 44.64948454] ; [168.64948454  97.35051546],1
p2,1,5.3e-05,16.343864,[73 47] ; [212  52],[89.0625 30.9375] ; [195.9375  68.0625],1
d3,1,0.000118,14.818808,[58 63] ; [182  84],[75.03875969 45.96124031] ; [164.96124031 101.03875969],1
d4,1,0.000132,14.614496,[74 48] ; [209  55],[89.44559585 32.55440415] ; [193.55440415  70.44559585],1
a6,1,0.000181,14.017792,[66 56] ; [195  71],[82.06701031 39.93298969] ; [178.93298969  87.06701031],1
u3,1,0.000267,13.290002,[14 40] ; [53 40],[24.6122449 29.3877551] ; [42.3877551 50.6122449],1
d1,1,0.000273,13.244213,[40 82] ; [140 126],[56.59793814 65.40206186] ; [123.40206186 142.59793814],1
v1,1,0.000487,12.165475,[35 84] ; [127 135],[50.5984252 68.4015748] ; [111.4015748 150.5984252],1
p8,1,0.000528,12.012564,[36 83] ; [129 133],[51.53543307 67.46456693] ; [113.46456693 148.53543307],1
p11,1,0.00092,10.981922,[72 50] ; [201  65],[85.84020619 36.15979381] ; [187.15979381  78.84020619],1
p10,1,0.001098,10.65518,[64 54] ; [187  75],[77.94210526 40.05789474] ; [173.05789474  88.94210526],0
a7,1,0.001165,10.544555,[67 55] ; [190  75],[81.01808786 40.98191214] ; [175.98191214  89.01808786],0
