Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,47.25599,[16 82] ; [181 143],[45.74881517 52.25118483] ; [151.25118483 172.74881517],1
d1,1,0.0,40.798827,[33 65] ; [226  99],[60.00472813 37.99527187] ; [198.99527187 126.00472813],1
a3,1,0.0,31.603207,[47 49] ; [254  70],[68.8 27.2] ; [232.2  91.8],1
a4,1,0.0,30.021043,[20 77] ; [169 155],[43.54631829 53.45368171] ; [145.45368171 178.54631829],1
d4,1,8e-06,19.869615,[67 31] ; [283  40],[81.47268409 16.52731591] ; [268.52731591  54.47268409],1
r1,1,1.3e-05,19.022778,[67 31] ; [282  41],[81.23990499 16.76009501] ; [267.76009501  55.23990499],1
u1,1,4.2e-05,16.801079,[ 3 95] ; [ 67 258],[16.21749409 81.78250591] ; [ 53.78250591 271.21749409],1
d3,1,0.000128,14.674546,[53 45] ; [241  83],[68.27488152 29.72511848] ; [225.72511848  98.27488152],1
a6,1,0.000168,14.161416,[49 49] ; [228  95],[64.47980998 33.52019002] ; [212.52019002 110.47980998],1
d5,1,0.001724,9.82273,[69 29] ; [273  50],[79.61045131 18.38954869] ; [262.38954869  60.61045131],0
v2,1,0.001908,9.636234,[42 51] ; [199 116],[54.93382353 38.06617647] ; [186.06617647 128.93382353],0
s5,1,0.004513,8.064871,[26 68] ; [137 174],[37.83209877 56.16790123] ; [125.16790123 185.83209877],0
p3,1,0.00597,7.559318,[52 46] ; [221 103],[63.39810427 34.60189573] ; [209.60189573 114.39810427],0
p4,1,0.006041,7.538156,[62 36] ; [250  74],[72.4549763 25.5450237] ; [239.5450237  84.4549763],0
r4,1,0.006608,7.376625,[85 13] ; [308  17],[91.04964539  6.95035461] ; [301.95035461  23.04964539],0
v1,1,0.007206,7.220952,[47 48] ; [206 112],[58.19612591 36.80387409] ; [194.80387409 123.19612591],0
b2,1,0.013464,6.107129,[13 40] ; [ 88 116],[20.82879377 32.17120623] ; [ 80.17120623 123.82879377],0
b3,1,0.013464,6.107129,[13 40] ; [ 88 116],[20.82879377 32.17120623] ; [ 80.17120623 123.82879377],0
n4,1,0.024137,5.084794,[71 27] ; [269  56],[78.77068558 19.22931442] ; [261.22931442  63.77068558],0
r3,1,0.044197,4.049004,[89  8] ; [312  11],[92.61190476  4.38809524] ; [308.38809524  14.61190476],0
p10,1,0.050421,3.827389,[86 10] ; [308  16],[90.05714286  5.94285714] ; [303.94285714  20.05714286],0
s6,1,0.060224,3.531192,[60 35] ; [229  84],[67.29166667 27.70833333] ; [221.70833333  91.29166667],0
n6,1,0.06026,3.530207,[81 16] ; [291  31],[86.11933174 10.88066826] ; [285.88066826  36.11933174],0
p11,1,0.060896,3.512826,[82 16] ; [294  31],[87.11111111 10.88888889] ; [288.88888889  36.11111111],0
v3,1,0.067682,3.338359,[34 60] ; [148 168],[41.72682927 52.27317073] ; [140.27317073 175.72682927],0
s1,1,0.077887,3.108441,[ 6 92] ; [  8 315],[ 3.25890736 94.74109264] ; [ 10.74109264 312.25890736],0
s8,1,0.082447,3.01599,[43 55] ; [173 148],[50.5202864 47.4797136] ; [165.4797136 155.5202864],0
u3,1,0.086511,2.938136,[23 28] ; [42 27],[27.625 23.375] ; [37.375 31.625],0
a1,1,0.090703,2.86186,[ 2 96] ; [ 21 304],[ 5.3286052 92.6713948] ; [ 17.6713948 307.3286052],0
b1,1,0.093,2.821669,[28 70] ; [123 202],[34.98345154 63.01654846] ; [116.01654846 208.98345154],0
s4,1,0.099735,2.709771,[22 76] ; [ 49 271],[16.64593301 81.35406699] ; [ 54.35406699 265.64593301],0
a7,1,0.116042,2.469948,[66 31] ; [247  78],[71.94549763 25.05450237] ; [241.05450237  83.94549763],0
n1,1,0.153318,2.038925,[11 10] ; [16 31],[ 8.33823529 12.66176471] ; [18.66176471 28.33823529],0
s2,1,0.166573,1.913514,[45 53] ; [173 148],[50.98806683 47.01193317] ; [167.01193317 153.98806683],0
n5,1,0.198145,1.655998,[75 23] ; [266  57],[79.37767221 18.62232779] ; [261.62232779  61.37767221],0
u4,1,0.260694,1.26507,[ 1 97] ; [ 10 314],[ 2.55450237 95.44549763] ; [  8.44549763 315.55450237],0
p7,1,0.263702,1.24922,[75 21] ; [266  54],[78.69230769 17.30769231] ; [262.30769231  57.69230769],0
u2,1,0.26712,1.231476,[25 26] ; [42 29],[28.00819672 22.99180328] ; [38.99180328 32.00819672],0
p5,1,0.287766,1.130046,[15 82] ; [ 66 259],[18.61848341 78.38151659] ; [ 62.38151659 262.61848341],0
s7,1,0.292636,1.107454,[46 47] ; [172 137],[50.43283582 42.56716418] ; [167.56716418 141.43283582],0
p6,1,0.293858,1.101862,[43 52] ; [167 158],[47.5 47.5] ; [162.5 162.5],0
p2,1,0.302048,1.065129,[87 10] ; [301  23],[89.39667458  7.60332542] ; [298.60332542  25.39667458],0
v4,1,0.386319,0.750496,[92  4] ; [314   8],[93.24401914  2.75598086] ; [312.75598086   9.24401914],0
p12,1,0.386874,0.748744,[ 9 89] ; [ 40 283],[11.40617577 86.59382423] ; [ 37.59382423 285.40617577],0
n3,1,0.497949,0.459304,[16  5] ; [32 15],[14.82352941  6.17647059] ; [33.17647059 13.82352941],0
r2,1,0.539682,0.37613,[90  6] ; [305  15],[91.15384615  4.84615385] ; [303.84615385  16.15384615],0
a8,1,0.716717,0.13166,[12 76] ; [ 45 251],[13.0625 74.9375] ; [ 43.9375 252.0625],0
n2,1,0.719952,0.128538,[17  4] ; [37 11],[16.43478261  4.56521739] ; [37.56521739 10.43478261],0
p1,1,0.727704,0.12123,[13 84] ; [ 39 284],[12.00952381 84.99047619] ; [ 39.99047619 283.00952381],0
s3,1,0.74082,0.109407,[56 40] ; [180 139],[54.59277108 41.40722892] ; [181.40722892 137.59277108],0
b4,1,0.791225,0.070077,[54 44] ; [184 141],[55.13947991 42.86052009] ; [182.86052009 142.13947991],0
b5,1,0.940091,0.005648,[55 43] ; [181 144],[54.67612293 43.32387707] ; [181.32387707 143.67612293],0
