Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.00101,10.809411,[33 11] ; [31 40],[24.48695652 19.51304348] ; [39.51304348 31.48695652],0
p4,1,0.009906,6.651713,[20 26] ; [15 56],[13.76068376 32.23931624] ; [21.23931624 49.76068376],0
d3,1,0.01466,5.956824,[19 27] ; [14 55],[13.2 32.8] ; [19.8 49.2],0
a5,1,0.015608,5.84646,[28 18] ; [27 44],[21.62393162 24.37606838] ; [33.37606838 37.62393162],0
p10,1,0.016046,5.797799,[33 11] ; [35 32],[26.95495495 17.04504505] ; [41.04504505 25.95495495],0
p1,1,0.043369,4.080968,[ 8 38] ; [ 4 66],[ 4.75862069 41.24137931] ; [ 7.24137931 62.75862069],0
n3,1,0.059678,3.546315,[13  1] ; [22 11],[10.42553191  3.57446809] ; [24.57446809  8.42553191],0
p9,1,0.061784,3.488841,[34 12] ; [38 29],[29.30973451 16.69026549] ; [42.69026549 24.30973451],0
p5,1,0.064586,3.415533,[ 4 42] ; [ 1 67],[ 2.01754386 43.98245614] ; [ 2.98245614 65.01754386],0
r2,1,0.09119,2.853236,[40  4] ; [56 15],[36.73043478  7.26956522] ; [59.26956522 11.73043478],0
u3,1,0.092647,2.827769,[12 11] ; [13 29],[ 8.84615385 14.15384615] ; [16.15384615 25.84615385],0
s6,1,0.095288,2.782687,[25 19] ; [29 42],[20.66086957 23.33913043] ; [33.33913043 37.66086957],0
r4,1,0.102195,2.670953,[34 12] ; [42 29],[29.88034188 16.11965812] ; [46.11965812 24.88034188],0
v3,1,0.104754,2.631631,[14 31] ; [12 55],[10.44642857 34.55357143] ; [15.55357143 51.44642857],0
n4,1,0.104881,2.629701,[32 12] ; [41 30],[27.93043478 16.06956522] ; [45.06956522 25.93043478],0
a7,1,0.118211,2.440861,[26 19] ; [30 40],[21.91304348 23.08695652] ; [34.08695652 35.91304348],0
v2,1,0.129154,2.302647,[17 26] ; [17 49],[13.41284404 29.58715596] ; [20.58715596 45.41284404],0
s7,1,0.129651,2.296683,[18 25] ; [19 49],[14.33333333 28.66666667] ; [22.66666667 45.33333333],0
a2,1,0.164265,1.934518,[ 5 41] ; [ 3 68],[ 3.14529915 42.85470085] ; [ 4.85470085 66.14529915],0
b5,1,0.169356,1.888631,[28 18] ; [34 37],[24.37606838 21.62393162] ; [37.62393162 33.37606838],0
p11,1,0.179267,1.803693,[31 15] ; [39 32],[27.52136752 18.47863248] ; [42.47863248 28.52136752],0
r3,1,0.225185,1.47102,[36  8] ; [51 20],[33.28695652 10.71304348] ; [53.71304348 17.28695652],0
s8,1,0.227814,1.454458,[15 31] ; [16 55],[12.18803419 33.81196581] ; [18.81196581 52.18803419],0
s3,1,0.230157,1.439892,[22 22] ; [27 43],[18.9122807 25.0877193] ; [30.0877193 39.9122807],0
s1,1,0.269607,1.218745,[ 5 38] ; [ 4 65],[ 3.45535714 39.54464286] ; [ 5.54464286 63.45535714],0
a3,1,0.308596,1.036676,[23 22] ; [29 41],[20.34782609 24.65217391] ; [31.65217391 38.34782609],0
v4,1,0.327445,0.958977,[38  5] ; [57 13],[36.15044248  6.84955752] ; [58.84955752 11.15044248],0
a8,1,0.350516,0.871588,[ 7 34] ; [ 7 58],[ 5.41509434 35.58490566] ; [ 8.58490566 56.41509434],0
a1,1,0.366105,0.816843,[ 1 45] ; [ 4 67],[ 1.96581197 44.03418803] ; [ 3.03418803 67.96581197],0
b4,1,0.405674,0.691442,[21 25] ; [38 33],[23.1965812 22.8034188] ; [35.8034188 35.1965812],0
a6,1,0.405674,0.691442,[25 21] ; [33 38],[22.8034188 23.1965812] ; [35.1965812 35.8034188],0
s2,1,0.534516,0.385798,[18 27] ; [24 46],[16.43478261 28.56521739] ; [25.56521739 44.43478261],0
u2,1,0.53841,0.378494,[10 13] ; [15 27],[ 8.84615385 14.15384615] ; [16.15384615 25.84615385],0
b1,1,0.568092,0.325886,[17 29] ; [30 41],[18.47863248 27.52136752] ; [28.52136752 42.47863248],0
n1,1,0.575403,0.313725,[7 7] ; [14 20],[6.125 7.875] ; [14.875 19.125],0
s4,1,0.593684,0.284628,[ 8 38] ; [15 55],[ 9.12068966 36.87931034] ; [13.87931034 56.12068966],0
n5,1,0.618487,0.248,[33 12] ; [49 22],[31.81034483 13.18965517] ; [50.18965517 20.81034483],0
p8,1,0.623088,0.241551,[16 28] ; [22 47],[14.79646018 29.20353982] ; [23.20353982 45.79646018],0
p6,1,0.660103,0.193398,[10 35] ; [13 56],[ 9.07894737 35.92105263] ; [13.92105263 55.07894737],0
n6,1,0.690879,0.158136,[32 13] ; [48 23],[31.03448276 13.96551724] ; [48.96551724 22.03448276],0
a4,1,0.699557,0.148933,[10 34] ; [14 57],[ 9.1826087 34.8173913] ; [14.8173913 56.1826087],0
d2,1,0.701855,0.14655,[ 9 37] ; [16 55],[ 9.82905983 36.17094017] ; [15.17094017 55.82905983],0
d5,1,0.709828,0.138448,[20 26] ; [28 42],[19.03448276 26.96551724] ; [28.96551724 41.03448276],0
s5,1,0.739732,0.110363,[ 8 37] ; [14 55],[ 8.68421053 36.31578947] ; [13.31578947 55.68421053],0
p7,1,0.75032,0.101262,[18 25] ; [31 38],[18.8125 24.1875] ; [30.1875 38.8125],0
d1,1,0.829824,0.046194,[ 1 45] ; [ 2 69],[ 1.17948718 44.82051282] ; [ 1.82051282 69.17948718],0
p2,1,0.851635,0.034981,[31 15] ; [46 24],[30.53448276 15.46551724] ; [46.46551724 23.53448276],0
b2,1,0.945411,0.004688,[ 7 21] ; [ 8 25],[ 6.8852459 21.1147541] ; [ 8.1147541 24.8852459],0
b3,1,0.945411,0.004688,[ 7 21] ; [ 8 25],[ 6.8852459 21.1147541] ; [ 8.1147541 24.8852459],0
