Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,34.708658,[ 13 106] ; [39 42],[30.94 88.06] ; [21.06 59.94],1
d1,1,4.9e-05,16.48599,[43 80] ; [54 31],[57.36057692 65.63942308] ; [39.63942308 45.36057692],1
d5,1,0.000158,14.2754,[70 52] ; [70 15],[82.51207729 39.48792271] ; [57.48792271 27.51207729],1
r4,1,0.000393,12.564444,[71 52] ; [69 16],[82.78846154 40.21153846] ; [57.21153846 27.78846154],1
r3,1,0.000519,12.046834,[90 32] ; [78  6],[99.49514563 22.50485437] ; [68.50485437 15.49514563],1
r1,1,0.001302,10.339966,[65 57] ; [64 21],[76.02898551 45.97101449] ; [52.97101449 32.02898551],0
p11,1,0.001759,9.785293,[68 55] ; [65 20],[78.64903846 44.35096154] ; [54.35096154 30.64903846],0
v1,1,0.001778,9.76568,[28 92] ; [37 47],[38.23529412 81.76470588] ; [26.76470588 57.23529412],0
d4,1,0.001945,9.600824,[80 43] ; [71 13],[89.72463768 33.27536232] ; [61.27536232 22.72463768],0
p2,1,0.002169,9.400526,[69 52] ; [66 19],[79.2961165 41.7038835] ; [55.7038835 29.2961165],0
n6,1,0.007272,7.204464,[73 49] ; [66 19],[81.92270531 40.07729469] ; [57.07729469 27.92270531],0
r2,1,0.008863,6.850176,[95 25] ; [76  6],[101.58415842  18.41584158] ; [69.41584158 12.58415842],0
v4,1,0.010405,6.564207,[91 30] ; [76  9],[98.09223301 22.90776699] ; [68.90776699 16.09223301],0
a3,1,0.016265,5.774047,[70 51] ; [63 22],[78.12135922 42.87864078] ; [54.87864078 30.12135922],0
n3,1,0.035787,4.407207,[25 22] ; [21  6],[29.21621622 17.78378378] ; [16.78378378 10.21621622],0
p10,1,0.056073,3.649889,[63 58] ; [55 29],[69.64878049 51.35121951] ; [48.35121951 35.64878049],0
s8,1,0.059634,3.547525,[ 12 111] ; [16 69],[ 16.55769231 106.44230769] ; [11.44230769 73.55769231],0
s1,1,0.062442,3.471313,[  8 113] ; [ 1 83],[  5.31219512 115.68780488] ; [ 3.68780488 80.31219512],0
p7,1,0.064725,3.41197,[39 81] ; [38 46],[45.29411765 74.70588235] ; [31.70588235 52.29411765],0
n4,1,0.068948,3.307883,[67 56] ; [57 28],[73.32692308 49.67307692] ; [50.67307692 34.32692308],0
d3,1,0.079986,3.065184,[62 59] ; [54 31],[68.13592233 52.86407767] ; [47.86407767 37.13592233],0
p9,1,0.085116,2.964402,[69 50] ; [58 25],[74.81683168 44.18316832] ; [52.18316832 30.81683168],0
p4,1,0.105767,2.616357,[26 96] ; [26 57],[30.94634146 91.05365854] ; [21.05365854 61.94634146],0
a1,1,0.11582,2.472949,[  9 114] ; [ 2 83],[  6.50480769 116.49519231] ; [ 4.49519231 80.50480769],0
a6,1,0.156596,2.006792,[69 54] ; [56 29],[73.91826923 49.08173077] ; [51.08173077 33.91826923],0
p8,1,0.168219,1.898747,[31 90] ; [29 55],[35.41463415 85.58536585] ; [24.58536585 59.41463415],0
a5,1,0.21282,1.552137,[66 57] ; [53 32],[70.37019231 52.62980769] ; [48.62980769 36.37019231],0
s4,1,0.237276,1.396707,[ 13 110] ; [ 5 80],[ 10.64423077 112.35576923] ; [ 7.35576923 77.64423077],0
p6,1,0.241381,1.37251,[ 17 104] ; [17 67],[ 20.06829268 100.93170732] ; [13.93170732 70.06829268],0
a7,1,0.242208,1.367695,[70 52] ; [55 29],[74.02912621 47.97087379] ; [50.97087379 33.02912621],0
b5,1,0.300772,1.07077,[74 49] ; [45 40],[70.37019231 52.62980769] ; [48.62980769 36.37019231],0
n5,1,0.336133,0.925126,[75 47] ; [46 38],[71.66019417 50.33980583] ; [49.33980583 34.66019417],0
s2,1,0.338261,0.91701,[ 17 104] ; [16 68],[ 19.47804878 101.52195122] ; [13.52195122 70.47804878],0
b1,1,0.339935,0.910676,[50 73] ; [29 56],[46.71634615 76.28365385] ; [32.28365385 52.71634615],0
u3,1,0.432653,0.615692,[22 31] ; [ 7 15],[20.49333333 32.50666667] ; [ 8.50666667 13.49333333],0
u1,1,0.43915,0.598502,[  8 115] ; [ 8 77],[  9.46153846 113.53846154] ; [ 6.53846154 78.46153846],0
d2,1,0.447265,0.577574,[53 69] ; [41 43],[55.66990291 66.33009709] ; [38.33009709 45.66990291],0
n1,1,0.45242,0.564582,[18 31] ; [ 7 18],[16.55405405 32.44594595] ; [ 8.44594595 16.55405405],0
s5,1,0.496967,0.461408,[ 10 111] ; [ 9 72],[ 11.38118812 109.61881188] ; [ 7.61881188 73.38118812],0
s3,1,0.518295,0.417285,[31 90] ; [18 65],[29.06372549 91.93627451] ; [19.93627451 63.06372549],0
n2,1,0.532078,0.390421,[29 21] ; [17  9],[30.26315789 19.73684211] ; [15.73684211 10.26315789],0
b4,1,0.612563,0.256459,[68 55] ; [50 35],[69.77884615 53.22115385] ; [48.22115385 36.77884615],0
