Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,47.591887,[47 17] ; [11 62],[27.09489051 36.90510949] ; [30.90510949 42.09489051],1
s8,1,0.0,43.971397,[42 22] ; [ 8 65],[23.35766423 40.64233577] ; [26.64233577 46.35766423],1
s6,1,2e-06,22.519893,[49 12] ; [29 44],[35.50746269 25.49253731] ; [42.49253731 30.50746269],1
p4,1,6e-06,20.500362,[41 23] ; [18 53],[27.97037037 36.02962963] ; [31.02962963 39.97037037],1
s3,1,8e-06,19.951389,[45 19] ; [23 49],[32. 32.] ; [36. 36.],1
r1,1,0.000103,15.072759,[55  8] ; [41 31],[44.8 18.2] ; [51.2 20.8],1
p6,1,0.00026,13.339143,[29 34] ; [12 59],[19.2761194 43.7238806] ; [21.7238806 49.2761194],1
u1,1,0.000887,11.049886,[18 46] ; [ 5 68],[10.74452555 53.25547445] ; [12.25547445 60.74452555],1
s5,1,0.001707,9.84095,[25 35] ; [12 59],[16.94656489 43.05343511] ; [20.05343511 50.94656489],0
p2,1,0.002019,9.532092,[50 14] ; [38 34],[41.41176471 22.58823529] ; [46.58823529 25.41176471],0
r3,1,0.002085,9.472784,[55  8] ; [47 26],[47.25 15.75] ; [54.75 18.25],0
p9,1,0.002151,9.415813,[49 14] ; [36 33],[40.56818182 22.43181818] ; [44.43181818 24.56818182],0
r4,1,0.002354,9.250662,[55  9] ; [46 27],[47.18248175 16.81751825] ; [53.81751825 19.18248175],0
v4,1,0.003413,8.572236,[60  4] ; [55 18],[53.72262774 10.27737226] ; [61.27737226 11.72262774],0
d3,1,0.007107,7.24584,[45 18] ; [35 37],[37.33333333 25.66666667] ; [42.66666667 29.33333333],0
n6,1,0.011672,6.359992,[54  9] ; [49 24],[47.71323529 15.28676471] ; [55.28676471 17.71323529],0
d1,1,0.014783,5.942109,[37 27] ; [27 46],[29.89781022 34.10218978] ; [34.10218978 38.89781022],0
v1,1,0.015486,5.860286,[36 28] ; [26 47],[28.96350365 35.03649635] ; [33.03649635 39.96350365],0
s1,1,0.022851,5.179816,[ 8 53] ; [ 2 71],[ 4.55223881 56.44776119] ; [ 5.44776119 67.55223881],0
b1,1,0.027138,4.881994,[41 23] ; [33 40],[34.56934307 29.43065693] ; [39.43065693 33.56934307],0
u2,1,0.030164,4.699896,[8 9] ; [ 5 24],[ 4.80434783 12.19565217] ; [ 8.19565217 20.80434783],0
v2,1,0.044288,4.045534,[31 33] ; [22 48],[25.31343284 38.68656716] ; [27.68656716 42.31343284],0
p8,1,0.050192,3.835047,[26 37] ; [18 53],[20.68656716 42.31343284] ; [23.31343284 47.68656716],0
p10,1,0.069537,3.293917,[39 23] ; [33 37],[33.81818182 28.18181818] ; [38.18181818 31.81818182],0
p3,1,0.077774,3.110819,[27 37] ; [20 52],[22.11764706 41.88235294] ; [24.88235294 47.11764706],0
a3,1,0.084116,2.983527,[47 16] ; [43 28],[42.31343284 20.68656716] ; [47.68656716 23.31343284],0
p1,1,0.087212,2.925105,[ 9 55] ; [ 4 69],[ 6.0729927 57.9270073] ; [ 6.9270073 66.0729927],0
d4,1,0.08737,2.922171,[49 14] ; [47 26],[44.47058824 18.52941176] ; [51.52941176 21.47058824],0
u3,1,0.089454,2.884168,[10  7] ; [10 20],[7.23404255 9.76595745] ; [12.76595745 17.23404255],0
r2,1,0.1093,2.564315,[60  3] ; [62  9],[57.35820896  5.64179104] ; [64.64179104  6.35820896],0
a5,1,0.112356,2.520761,[46 18] ; [43 30],[41.57664234 22.42335766] ; [47.42335766 25.57664234],0
n4,1,0.112927,2.512774,[57  6] ; [59 14],[53.73529412  9.26470588] ; [62.26470588 10.73529412],0
p5,1,0.11982,2.419668,[10 54] ; [ 5 65],[ 7.1641791 56.8358209] ; [ 7.8358209 62.1641791],0
b4,1,0.147068,2.102402,[36 28] ; [32 41],[31.76642336 32.23357664] ; [36.23357664 36.76642336],0
d2,1,0.197691,1.65935,[35 28] ; [32 40],[31.26666667 31.73333333] ; [35.73333333 36.26666667],0
a8,1,0.226062,1.465472,[12 44] ; [ 9 59],[ 9.48387097 46.51612903] ; [11.51612903 56.48387097],0
n2,1,0.23323,1.421053,[21  6] ; [17 10],[19.  8.] ; [19.  8.],0
v3,1,0.243506,1.360183,[24 38] ; [21 51],[20.82089552 41.17910448] ; [24.17910448 47.82089552],0
d5,1,0.243661,1.359287,[48 15] ; [49 24],[44.93382353 18.06617647] ; [52.06617647 20.93382353],0
p12,1,0.25578,1.291456,[ 3 61] ; [ 1 71],[ 1.88235294 62.11764706] ; [ 2.11764706 69.88235294],0
a4,1,0.292441,1.108349,[31 33] ; [28 43],[27.97037037 36.02962963] ; [31.02962963 39.97037037],0
a1,1,0.383911,0.75814,[ 5 59] ; [ 9 64],[ 6.54014599 57.45985401] ; [ 7.45985401 65.54014599],0
a2,1,0.406466,0.689114,[17 47] ; [15 58],[14.94890511 49.05109489] ; [17.05109489 55.94890511],0
n1,1,0.42401,0.639174,[17 10] ; [13 12],[15.57692308 11.42307692] ; [14.42307692 10.57692308],0
a7,1,0.589244,0.291527,[44 20] ; [47 26],[42.51094891 21.48905109] ; [48.48905109 24.51094891],0
b5,1,0.629151,0.233214,[42 22] ; [45 28],[40.64233577 23.35766423] ; [46.35766423 26.64233577],0
